常用指标,每股净资产,4.588538,4.410641,4.103228,3.995044,3.904297,3.814516,3.653638,3.527329,3.494692,3.41908,3.273458,3.169916,3.151974,3.094573,2.989553,2.90496,2.886059,2.840431,2.756672,2.691093,2.628741,2.592404,2.535235,2.478625,2.461465,2.43153,2.385963,2.329292,2.283781,2.254339,2.198543,2.164487,1.790247,1.781572,1.752296,1.743087,1.74853,1.605903,1.574769,1.568034,1.552334,1.546462,1.521174,1.515544,1.500996,1.495412,1.471487,1.460182,1.469076,1.464628,1.446719,1.439967,1.431759,1.42759,1.416795,1.411917,1.405805,1.402786,1.393948,1.387831,1.382982,1.380578,1.380727,1.374924,1.3676,1.364121,1.358605,1.353589,1.345829,1.342881,1.340626,1.33348,1.326264,1.325376,1.32682,1.323367,1.32337,1.295279,1.309932,1.390909,1.385461,1.386327,1.355482,1.352809,1.348764,1.346916,1.342687,1.339807,1.338226,1.334899,0.239136,0.236719,0.232381,0.229719,0.498667,0.52668,0.562595,0.595006,1.765529,1.519932,1.442059,1.930462,3.319907,1.653189,2.46826,1.96525,1.708195,2.91304,1.179179,,,
常用指标,每股现金流,-0.282924,0.602842,-0.264606,-0.411,-0.237856,0.77576,0.085922,-0.132673,-0.102142,0.93902,0.154272,-0.042969,-0.095078,0.307708,-0.214398,-0.319621,-0.250613,0.150719,-0.310388,-0.299119,-0.064761,0.238729,-0.187971,-0.105929,-0.035446,0.37916,-0.202579,-0.091687,-0.031823,0.198374,-0.150195,-0.08514,-0.04557,0.196251,-0.138917,-0.087519,-0.067487,-0.061521,-0.1718,-0.147075,-0.110212,0.170003,-0.181876,-0.176957,-0.055639,0.119855,-0.13116,-0.066119,-0.024655,0.121992,-0.059331,-0.019523,-0.048932,-0.010743,-0.169899,-0.116205,-0.116246,-0.114297,-0.243319,-0.17881,-0.1413,0.091401,-0.128561,-0.088898,-0.068428,0.023738,-0.087534,-0.078433,-0.046086,0.022926,-0.086021,-0.092025,-0.083872,0.118956,-0.004843,-0.017867,-0.021734,0.016749,-0.046507,-0.054166,-0.035694,0.038184,-0.085815,-0.071049,-0.060554,0.062458,-0.024087,-0.029481,-0.062367,0.02328,-0.031337,-0.009159,-0.036862,-0.091519,,-0.135922,,0.043795,-0.050064,0.414738,0.127861,0.546895,0.60161,0.316233,0.062927,,,,,,,
常用指标,净资产收益率(ROE),3.91,16.5,9.26,5.74,2.34,14.05,8.85,5.37,2.19,12.41,8.03,4.76,1.83,11.01,7.11,4.29,1.58,9.48,6.18,3.79,1.4,8.36,5.67,3.43,1.21,7.88,5.72,3.28,1.28,6.43,4.66,2.33,0.44,3.77,2.1,1.65,0.53,3.88,1.92,1.49,0.38,3.37,1.71,1.34,0.37,3.05,1.44,1.06,0.3,2.58,1.35,0.88,0.29,1.77,0.96,0.61,0.21,1.6,0.96,0.52,0.17,1.5,1.21,0.79,0.22,1.48,,0.79,,1.3,,0.76,,1.4,,0.68,,0.17,,0.56,,1.19,,0.48,,0.93,,0.4002,,4.7,,,,-80.82,,,,11.48,16.62,35.19,,,,40.9,,,,,,,,
常用指标,总资产报酬率(ROA),1.847501,7.739178,3.992107,2.481417,0.943127,6.857177,3.792816,2.40771,0.897787,6.490574,3.818817,2.410655,0.912789,6.265112,4.060991,2.451118,0.893471,6.173346,3.974742,2.353556,0.781813,5.291532,3.665134,2.148042,0.726561,5.595888,4.062961,2.428727,0.898768,5.236393,3.139591,1.884075,0.792906,5.363021,3.165581,1.908857,0.599891,5.17491,2.622883,2.057712,0.779806,4.35939,2.609305,1.89051,0.820043,4.713562,2.99728,2.003936,0.779868,4.382044,2.573855,1.843456,0.837999,3.299127,1.874426,1.221787,0.470391,2.669532,1.469472,1.045588,0.379212,2.31135,1.562145,1.221691,0.258453,2.381696,1.228481,1.092682,0.200473,2.447157,1.152516,0.842614,0.040619,1.690559,1.064539,0.761445,0.074899,0.665431,0.680976,0.49457,0.012292,1.388826,0.563931,0.438565,-0.077447,1.323508,0.424878,0.363721,0.040282,0.790223,0.142456,0.234449,-0.127504,-17.284678,-5.408508,-3.584082,-1.855925,0.447668,15.610534,34.826836,20.942275,38.957891,21.144082,37.165131,20.540143,26.534439,,17.922932,,,,
常用指标,毛利率,30.449946,32.24445,32.124285,33.080611,31.201867,33.706048,32.78138,32.597216,32.359526,33.697839,32.946404,32.707179,30.984433,32.127498,31.744377,31.890074,31.580998,33.072888,31.380304,31.361866,29.437042,34.371891,31.940078,31.746469,34.122861,34.847224,34.526771,33.52798,35.644545,32.368347,33.671227,32.080883,35.255767,31.69482,32.923373,33.578079,31.873954,30.176618,30.77129,30.591284,30.517212,31.732586,33.888696,33.792465,34.95612,35.714246,35.812112,36.486043,36.780645,37.16167,34.510459,34.506245,37.16441,34.860466,34.51727,34.275418,37.498484,33.513571,33.062489,33.971021,33.505689,31.715715,30.732179,31.587044,29.47553,31.401795,31.322521,31.360577,33.428484,33.069972,30.426337,29.843286,26.880955,28.641288,27.22926,26.786147,27.605666,28.112441,27.503976,29.707381,29.193685,29.563659,30.204216,33.829912,38.902976,37.35383,31.038741,30.792214,39.883284,43.281443,43.187741,42.754712,42.299939,14.701145,26.614631,24.193609,28.871365,15.018327,44.717833,47.03223,51.971247,52.895234,54.032515,47.356044,57.892712,46.999927,,42.751681,,,,
常用指标,销售净利率,14.656466,11.070313,8.717459,8.843686,7.186727,9.845808,8.458462,8.550337,6.977449,9.345043,8.206281,8.439001,6.88326,9.046596,8.605179,8.299057,6.878173,9.350418,8.650741,8.139213,5.825077,8.533927,8.179215,7.699215,6.250479,8.270692,8.900266,7.93819,6.88422,7.337116,6.892495,6.241627,5.970163,6.875961,6.238757,6.500937,5.886151,6.248043,5.202187,5.866508,5.039841,5.443586,4.914412,5.510971,5.087387,5.914587,5.430374,5.914949,4.822239,5.398393,4.702806,5.447416,4.842434,4.151215,3.70308,3.482178,3.276734,3.510231,2.969161,2.781021,2.747186,3.602244,3.835376,4.182578,2.373258,4.013105,3.901355,4.117984,2.499604,3.520434,3.71232,3.118483,0.783458,3.067207,3.255855,2.683027,1.403344,0.859895,2.29063,2.102265,1.741907,3.12977,2.632306,2.230098,0.595177,3.622237,2.670234,2.87604,3.423736,3.454286,2.656985,2.348816,1.644885,-76.38645,-30.846192,-33.792463,-37.776124,8.624503,35.475031,34.443333,35.644493,35.558804,36.250934,30.709254,38.328597,30.027755,42.241104,25.965971,16.975983,24.111633,25.182847,
常用指标,期间费用率,22.904575,22.144214,23.101957,23.75856,23.352328,23.037117,24.196266,23.339002,25.10231,24.271305,24.337802,23.75036,23.323525,24.468202,23.871204,24.032512,24.012364,25.404985,24.114367,24.258864,24.576239,26.54098,25.438224,26.405892,29.406676,26.705566,26.17055,24.788825,27.992134,25.530233,26.734118,25.120882,30.607531,24.506376,26.048302,25.596246,26.018914,23.804221,26.08071,26.185024,27.612379,26.760566,29.816824,29.207159,29.900206,30.23616,30.883489,32.61175,32.230033,32.056557,30.296005,29.761901,34.074133,30.551862,31.237956,31.843801,35.250922,29.959876,29.376078,30.143105,30.604314,29.31525,28.200942,28.142025,28.584512,28.17563,27.761613,27.554723,31.211539,29.306947,27.440926,27.554252,26.708658,26.431406,24.040392,24.017917,26.232967,28.260106,25.887258,28.582925,28.928923,28.873438,29.023137,32.579523,38.410548,34.841297,30.212533,32.450631,41.640148,41.075506,41.760996,42.400061,43.461174,81.590605,57.33713,58.064562,68.171997,19.809353,9.182324,8.506926,6.972448,7.869223,8.305804,8.399935,9.090203,9.664774,,18.315078,,,,
常用指标,资产负债率,52.806804,54.274085,55.206539,54.027521,53.666465,55.605051,56.232077,54.641299,53.886717,54.854915,53.383375,52.456024,52.058925,52.295838,50.288263,49.794098,48.046285,47.78785,42.923974,42.342503,43.440551,44.887297,40.398885,41.368176,41.897849,43.189875,37.139128,35.571125,34.922287,36.345937,34.009114,34.686521,33.329966,34.187121,33.279153,32.484714,30.920382,40.537119,42.244482,41.199835,41.672137,41.991087,40.887056,39.653372,42.312335,43.537798,40.171369,39.24755,37.791906,38.428859,36.806806,34.30545,35.00916,34.686168,27.542026,22.97856,22.343143,22.644533,21.138277,18.822046,19.110525,21.244068,17.448486,16.37753,17.548289,18.41733,17.151631,17.232742,18.116278,20.35881,13.300538,15.014835,15.228942,17.11751,14.607987,13.986417,14.2844,13.828734,13.960768,13.466104,13.644562,15.581093,12.782295,14.862791,13.919548,16.015044,14.78789,12.757262,12.120474,13.153368,84.431068,84.576417,85.47031,85.649888,72.001083,70.890248,,69.455593,10.962024,24.0922,13.634727,13.810508,8.891304,26.207139,25.455515,21.037743,28.974297,31.955135,48.63838,44.638394,45.810754,38.683446
每股指标,基本每股收益,0.1759,0.6802,0.3692,0.2255,0.0902,0.5101,0.3141,0.1885,0.0756,0.4037,0.257,0.1509,0.0573,0.327,0.2094,0.1245,0.0453,0.2594,0.1661,0.1001,0.0365,0.2107,0.1414,0.0849,0.0297,0.1843,0.1327,0.0752,0.0291,0.14,0.0798,0.0438,0.0078,0.0649,0.0357,0.0268,0.0085,0.0611,0.0299,0.0231,0.0059,0.0513,0.0258,0.0201,0.0056,0.0452,0.0213,0.0156,0.0045,0.0373,0.0194,0.0126,0.0042,0.0251,0.0135,0.0086,0.003,0.0222,0.0134,0.0073,0.0024,0.0206,0.0151,0.0098,0.003,0.02,0.0165,0.0107,0.0029,0.0174,0.0173,0.0101,0.0024,0.0185,0.0154,0.009,0.002,0.0022,0.0112,0.0064,0.0016,0.016,,0.006,,0.012,,0.0054,,0.011,,0.0048,,-0.31,,,,0.068,0.271,0.52,,0.54,,0.56,,0.517,,,,,,
每股指标,稀释每股收益,0.1759,0.6802,0.3692,0.2255,0.0902,0.5101,0.3141,0.1885,0.0756,0.4037,0.257,0.1509,0.0573,0.327,0.2094,0.1245,0.0453,0.2594,0.1661,0.1001,0.0365,0.2107,0.1414,0.0849,0.0297,0.1843,0.1327,0.0752,0.0291,0.14,0.0798,0.0438,0.0078,0.0649,0.0357,0.0268,0.0085,0.0611,0.0299,0.0231,0.0059,0.0513,0.0258,0.0201,0.0056,0.0452,0.0213,0.0156,0.0045,0.0373,0.0194,0.0126,0.0042,0.0251,0.0135,0.0086,0.003,0.0222,0.0134,0.0073,0.0024,0.0206,0.0151,0.0098,0.003,0.02,0.0165,0.0107,0.0029,0.0174,0.0173,0.0101,0.0024,0.0185,0.0154,0.009,0.002,0.0022,0.0112,0.0064,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
