常用指标,每股净资产,20.6092,19.810869,18.506395,17.184114,16.55825,15.91933,15.158437,14.253876,13.930776,13.41796,13.058162,12.541808,12.208194,11.91149,11.615047,11.349546,11.106111,10.926907,9.558733,9.118223,8.933451,8.546626,7.645419,7.145003,6.747238,6.632665,6.460601,6.166826,6.037768,6.011312,5.942046,5.802424,5.712632,5.740952,5.675726,5.623531,5.556614,5.529451,5.378344,5.244317,6.343882,6.26261,6.048336,5.847277,5.833741,5.743313,5.502482,5.321267,7.367657,7.309458,6.930107,6.733032,6.620272,6.513974,6.261537,6.089685,6.050965,6.055918,5.895816,5.875643,6.837317,6.832135,6.793789,6.383258,6.709404,6.308129,6.301233,5.654045,8.637425,7.82256,6.08078,5.71148,9.308581,10.372064,11.414815,16.206954,4.589499,4.310091,4.614918,4.269926,4.256523,4.145961,3.804948,3.558556,7.207164,7.035,6.578845,3.242353,,2.783386,,,2.10036,1.808734
常用指标,每股现金流,-0.616967,2.856922,0.552502,-0.91633,-0.718057,3.166585,1.004778,0.137564,-0.141553,2.935905,0.902745,-0.01788,-0.519829,1.370076,-0.051028,-0.514054,-0.57831,0.500509,-0.549702,-0.627785,-0.703582,1.071483,-0.177978,-0.42576,-0.750321,1.093632,-0.013397,-0.264993,-0.29827,0.229304,-0.459729,-0.469316,-0.460113,0.638645,-0.085434,-0.184384,-0.452427,0.223901,-0.453491,-0.472001,-0.652259,0.854044,-0.004991,-0.205121,-0.428454,-0.026012,-0.735097,-0.824791,-1.007364,0.741509,-0.418677,-0.605541,-0.834431,0.311881,-0.923584,-0.96217,-0.812086,-0.218917,-1.030999,-0.858148,-0.499436,0.38502,-0.493636,-0.442057,-0.20621,0.95669,0.17788,-0.02892,-0.231336,0.693739,-0.366056,-0.605353,-0.752955,0.591699,-0.548529,-1.047462,-0.830896,1.063593,-0.826815,-0.977625,-0.596992,1.021015,-0.316531,-0.403359,-0.659646,0.523143,-0.230921,0.059696,,0.741521,,,0.67349,0.742547
常用指标,净资产收益率(ROE),3.48,22.63,16.11,9.89,3.46,18.05,13.28,8.17,3.43,15.9,11.73,7.35,2.35,13.92,9.0,5.5,1.8,16.1,12.71,8.36,4.2,16.15,15.21,8.73,1.73,11.62,8.59,4.12,0.44,6.61,5.35,3.04,-0.17,5.82,4.33,3.4,0.41,8.7,6.07,3.66,1.18,10.2,6.45,3.9,1.48,13.15,10.02,4.19,0.27,11.43,6.72,3.65,0.86,9.02,5.33,2.76,0.16,5.64,3.48,2.39,0.76,20.88,12.25,8.34,5.04,35.12,,8.65,,17.68,,8.33,,22.53,,8.45,,29.04,,7.43,,20.99,,6.75,,22.14,,15.23,,36.48,,,28.32,40.09
常用指标,总资产报酬率(ROA),2.174532,13.992984,10.33429,6.285349,2.188741,11.554203,8.647501,5.483356,2.229283,10.3222,7.985593,5.04464,1.611351,9.020399,6.19686,4.008238,1.343402,11.261569,9.251913,6.306143,3.224903,11.214078,10.691969,6.147801,1.147056,7.716988,6.168011,3.010778,0.433266,4.446948,3.849272,2.199547,0.124055,4.509904,3.860815,2.724837,0.336256,7.50279,4.802717,3.018037,0.980076,8.340424,5.165404,3.312608,1.253221,10.790732,7.777589,3.37491,0.06588,10.084398,5.714565,3.255049,0.692024,8.400344,4.669787,2.401544,0.10903,4.88293,2.63733,2.03176,0.599567,18.052093,10.948856,7.405963,4.490439,32.889215,12.662494,7.77057,3.60424,14.255006,11.592898,7.195131,3.723745,16.568688,7.990174,3.400572,2.062194,19.728064,9.84503,6.007399,2.132893,16.217134,10.227113,5.645947,2.18713,16.679343,14.921383,15.959057,,33.663802,,,22.747934,24.982632
常用指标,毛利率,28.950384,30.774799,32.320414,31.735232,30.310965,31.247257,31.424869,31.746689,30.70412,29.49983,30.10809,29.059975,26.21801,26.325298,26.016536,25.60033,23.956236,30.478055,30.529679,31.140713,30.745369,29.263551,34.436507,34.242603,34.344723,29.307543,29.773335,29.287834,29.459322,30.593878,31.066672,31.6691,31.959404,32.393821,34.112085,33.798566,35.12941,35.271664,34.129755,33.567911,34.820191,33.671709,34.025346,33.630591,35.818674,37.254845,37.959502,38.499757,37.671776,40.153097,40.130359,40.14864,42.669173,39.836558,38.892673,40.131225,39.183366,36.667362,34.444175,36.201504,37.556826,41.693927,42.244973,43.742838,45.137978,44.555092,45.741925,45.336899,43.834555,42.28385,44.233622,44.119726,40.550559,46.31753,44.459733,42.833491,42.205233,48.309462,42.482598,41.786245,41.397657,45.539306,44.434154,42.972573,41.18765,55.926526,58.073375,59.521418,60.442729,59.589921,57.896822,58.22898,58.205566,54.714834
常用指标,销售净利率,12.515467,15.133807,16.42371,15.644383,14.361,13.486967,14.599097,14.541536,13.603651,12.909394,13.842812,13.713118,10.593644,12.218603,11.813309,11.310606,9.229115,14.632187,15.366028,15.801669,16.835405,13.480263,17.295972,16.619944,10.528675,9.025147,10.028716,8.131775,2.539562,6.116196,7.930452,7.996501,-1.382474,6.169331,7.148988,8.372261,2.565994,9.125167,9.643606,9.39391,7.236841,10.721295,10.432598,10.308946,9.778008,13.725205,15.462275,11.949308,2.050417,11.988902,10.785547,9.760592,5.853868,9.986341,9.326634,8.345586,1.149494,8.594553,8.334278,8.985938,7.72128,31.312485,30.733231,32.701348,41.951678,47.299191,29.787271,29.061101,32.246244,23.873462,23.469312,23.574547,32.06259,25.178013,17.354574,12.398424,9.866711,20.341226,15.453051,12.6852,11.048485,16.807963,17.322791,13.408633,11.730605,25.300685,23.445159,23.373508,17.613962,25.2631,23.167549,21.493379,21.074487,23.848077
常用指标,期间费用率,16.056539,13.468902,13.819689,13.479133,14.792911,15.010984,14.503379,14.800683,16.287206,14.880481,14.174221,13.060231,16.007132,12.750303,11.255231,10.951963,13.262582,14.317558,12.290832,12.438286,10.326846,14.655393,14.879982,15.459272,24.446351,20.638825,19.253244,20.339729,29.687614,23.158407,23.051102,23.865698,37.665894,25.936821,27.393725,26.197051,35.039661,23.767339,23.220081,23.509254,26.921688,23.717187,24.522737,24.515532,31.096313,25.23386,26.837754,28.812432,41.670982,27.209026,29.006724,29.400212,36.136246,29.270002,30.080694,30.8017,37.382342,28.213387,27.187683,27.293805,31.5263,24.818663,24.591681,25.556738,24.4832,23.086145,24.866913,28.179865,28.206345,21.850523,21.882532,26.559289,30.152351,25.184238,23.185156,27.160201,29.322912,26.767343,25.290438,27.321095,28.136882,26.176085,24.887067,27.258894,27.766842,26.004767,27.385804,26.929816,35.272855,27.289934,27.535658,28.387547,32.267936,26.236644
常用指标,资产负债率,45.849785,47.048266,45.941733,46.133946,44.387945,46.087148,44.34891,42.588332,40.177897,43.064559,39.394271,38.283014,37.561438,39.938541,38.770683,36.023237,35.434537,38.206675,37.02195,36.067896,35.314581,39.406337,38.711143,39.016254,38.155237,41.23068,37.362087,35.259066,34.247363,37.897185,34.833802,33.584646,28.168747,33.572798,32.543659,31.412492,29.350949,32.622147,31.076148,31.559568,28.971964,33.583522,31.241724,28.663496,27.363583,30.674546,28.077037,27.306166,26.310646,31.141629,29.21157,27.329776,25.798102,30.171394,27.357849,24.833266,22.934731,25.553018,21.305502,21.835727,19.676638,22.5068,18.120831,17.270851,19.011621,24.563459,21.29683,23.582527,23.202177,25.294265,31.572369,33.385021,32.95106,34.544337,32.845433,36.037429,55.823757,58.313516,51.945528,39.639395,40.34408,41.589065,36.617731,37.131405,35.243421,37.683151,12.61339,30.761371,,29.898292,,,38.189278,36.209081
每股指标,基本每股收益,0.7,4.04,2.81,1.66,0.57,2.64,1.92,1.15,0.47,2.02,1.49,0.91,0.28,1.59,1.02,0.62,0.2,1.57,1.16,0.75,0.37,1.23,1.09,0.61,0.12,0.73,0.54,0.25,0.03,0.39,0.32,0.18,-0.01,0.33,0.24,0.19,0.02,0.49,0.32,0.19,0.08,0.51,0.32,0.19,0.09,0.74,0.52,0.22,0.01,0.56,0.32,0.17,0.06,0.56,0.33,0.17,0.01,0.35,0.21,0.15,0.05,1.26,0.81,0.52,0.33,1.96,0.79,0.46,0.34,1.26,0.85,0.51,0.43,1.65,0.75,0.48,0.17,1.41,0.67,0.33,0.12,0.79,,0.24,,1.09,,0.46,,0.85,,,0.6,0.6
每股指标,稀释每股收益,0.7,4.01,2.81,1.66,0.57,2.64,1.92,1.14,0.47,2.02,1.49,0.91,0.28,1.59,1.02,0.62,0.2,1.57,1.16,0.75,0.37,1.23,1.09,0.61,0.12,0.73,0.54,0.25,0.03,0.39,0.32,0.18,-0.01,0.33,0.24,0.19,0.02,0.46,0.31,0.19,0.08,0.5,0.31,0.18,0.08,0.72,0.51,0.22,0.01,0.55,0.32,0.17,0.06,0.56,0.33,0.17,0.01,0.35,0.21,0.15,0.05,1.26,0.81,0.52,0.33,1.96,0.79,0.46,0.34,1.26,0.85,0.51,0.43,1.65,0.75,0.48,0.17,1.41,0.67,0.33,0.12,,,,,,,,,,,,,
