归属于母公司所有者权益合计,"16,117,584,323.55","15,493,244,005.21"
少数股东权益,"329,349,663.48","307,512,897.60"
所有者权益合计,"16,446,933,987.03","15,800,756,902.81"
负债和所有者权益总计,"30,372,795,773.93","29,839,923,865.41"
