SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,EPSJB,EPSKCJB,EPSXS,BPS,MGZBGJ,MGWFPLR,MGJYXJJE,TOTALOPERATEREVE,MLR,PARENTNETPROFIT,KCFJCXSYJLR,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,KCFJCXSYJLRTZ,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROEJQ,ROEKCJQ,ZZCJLL,XSJLL,XSMLL,YSZKYYSR,XSJXLYYSR,JYXJLYYSR,TAXRATE,LD,SD,XJLLB,ZCFZL,QYCS,CQBL,ZZCZZTS,CHZZTS,YSZKZZTS,TOAZZL,CHZZL,YSZKZZL,TOTALDEPOSITS,GROSSLOANS,LTDRR,NEWCAPITALADER,HXYJBCZL,NONPERLOAN,BLDKBBL,NZBJE,TOTAL_ROI,NET_ROI,EARNED_PREMIUM,COMPENSATE_EXPENSE,SURRENDER_RATE_LIFE,SOLVENCY_AR,JZB,JZC,JZBJZC,ZYGPGMJZC,ZYGDSYLZQJZB,YYFXZB,JJYWFXZB,ZQZYYWFXZB,ZQCXYWFXZB,RZRQYWFXZB,EPSJBTZ,BPSTZ,MGZBGJTZ,MGWFPLRTZ,MGJYXJJETZ,ROEJQTZ,ZZCJLLTZ,ZCFZLTZ,REPORT_YEAR,ROIC,ROICTZ,NBV_LIFE,NBV_RATE,NHJZ_CURRENT_AMT,DJD_TOI_YOY,DJD_DPNP_YOY,DJD_DEDUCTDPNP_YOY,DJD_TOI_QOQ,DJD_DPNP_QOQ,DJD_DEDUCTDPNP_QOQ,XSMLL_TB,PER_TOI,PER_OI,PER_EBIT,STAFF_NUM,AVG_TOI,AVG_NET_PROFIT,PREPAID_ACCOUNTS_RATIO,ACCOUNTS_PAYABLE_TR,FIXED_ASSET_TR,CURRENT_ASSET_TR,PREPAID_ACCOUNTS_TDAYS,PAYABLE_TDAYS,OPERATE_CYCLE,GUARD_SPEED_RATIO,CASH_RATIO,INTEREST_COVERAGE_RATIO,CA_TA,NCA_TA,LIQUIDATION_RATIO,INTEREST_DEBT_RATIO,FC_LIABILITIES,FCFF_FORWARD,FCFF_BACK,SS_OI,SS_TA,NCO_OP,NCO_NETPROFIT,NCO_FIXED,FIRST_ADEQUACY_RATIO,NET_INTEREST_SPREAD,NET_INTEREST_MARGIN,LOAN_ADVANCES,NON_PERFORMING_LOAN,OVERDUE_LOANS,LOAN_PROVISION_RATIO,REVENUE_RATIO,LIABILITY,CAPITAL_PROVISIONS_SUM,RISK_COVERAGE,CAPITAL_LEVERAGE_RATIO,LIQUIDITY_COVERAGE_RATIO,NET_FUNDING_RATIO,NET_CAPITAL_LIABILITIES,NET_ASSETS_LIABILITIES,PROPRIETARY_CAPITAL,IS_BZ
002452.SZ,002452,长高电气,10127424,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-30 00:00:00,2026-04-30 00:00:00,CNY,0.0913,,0.0913,4.471557129098,1.014685517065,2.250036947678,0.114159074248,295833822.4,113278119.23,56620345.17,54558125.98,-12.755239366842,69.27317293696,79.830792305297,-2.597629951505,6.762733445556,9.955318756769,2.06,,1.3837676687,19.3726408681,38.2911319304,,0.739737280087,0.239379446121,14.0848855163,4.395334854888,3.741177358897,0.087145329362,38.0979750417,1.61545603827,0.61545603827,1259.99307368451,246.068474027151,263.202712801657,0.071428964079,0.365751851617,0.341941764361,,,,,,,,,,,,,,,,,,,,,,,,,69.387755102041,13.1523856402,1.39030918086,18.232720886236,-37.347585244951,49.2753623188,46.487646588943,20.94990830257,2026,1.754292032008,42.121553289312,,,,-12.755239366842,69.27317293696,79.830792305297,-36.094984133613,-59.535086545431,4.370588854314,4.293497386689,0.476895891013,0.476895891013,0.105316533611,,,,9.790980130004,0.362481177107,0.629541882817,0.093009034199,9.192133862492,248.288754517681,509.27094928783,3.688588700875,2.651266087542,,78.6844184047,21.3155815953,252.357502710288,17.1037750369,246.913952915932,22933663.2379051,-764377449.470744,1.49969117997,0.097736293988,1.062304096742,1.235657274352,0.152284121103,,,,,,,,,1729400929.3,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-27 00:00:00,2026-04-27 00:00:00,CNY,0.5523,0.3922,0.5523,4.372221931161,1.009388542864,2.158762698708,0.577965142171,1665021322.03,646366761.83,342631421.4,243282380.12,-5.405079010797,35.908794465467,0.437273315784,-9.040431287729,25.153684332702,-8.08505785195,13.65,9.69,9.4591034825,20.6404581577,38.8203294023,,0.526725601466,0.215330769016,17.92597208,3.361287567046,2.814111952525,0.432000032757,27.4717207369,1.378772542462,0.378772542462,785.546426307852,148.246894311998,204.510983489106,0.458279724716,2.428381394907,1.760296654283,,,,,,,,,,,,,,,,,,,,,,,,,35.900590551181,12.5831171837,2.110837197149,16.744368796655,5.150287270227,27.9287722587,26.87344445702,-12.916024447382,2025,12.63572530637,27.130756257948,,,,-26.333907808001,96.905798287542,-29.046802450831,-1.492169690393,43.963353400352,-42.761446643281,1.309083711573,2.684080611484,2.684080611484,0.666687332641,1704.0,977125.188984742,201074.777816901,46.857078570009,2.127745199064,3.462703590962,0.624959470966,7.682937370116,169.19319106365,352.756353309111,2.767573882449,1.642413298305,108.136940743211,74.5105413638,25.4894586362,346.96204671731,2.009625268,146.38059883398,262217983.860107,88593182.0719522,1.143395951404,0.508494650239,0.86637514417,1.043246072207,0.755103691759,,,,,,,,,1028527538.69,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-29 00:00:00,2025-10-29 00:00:00,CNY,0.3268,,0.3268,4.188934783472,1.016000497137,2.095908021411,0.447196862597,1202093931.45,473744570.97,202706878.54,191008912.49,6.215857426152,11.966602488097,13.324753424547,3.826679007262,15.920122306738,15.365406209325,8.1,,5.735035459,16.9202395095,39.4099461428,,0.554780739901,0.23077278316,15.3301116181,3.370352215606,2.781330468898,0.360643766171,27.1465018097,1.372617684587,0.372617684586,796.588739549892,153.679252049384,212.258784068649,0.338945288321,1.756905999993,1.272032161989,,,,,,,,,,,,,,,,,,,,,,,,,10.70460704607,11.3333277946,4.069281729756,20.746631955821,12.740605940875,1.7587939698,4.460039951723,-10.590140675794,2025,7.603644343745,4.892662192234,,,,16.762813117331,63.089047809699,62.869518694644,19.556438091608,34.874000354572,31.698070537309,9.243203876325,1.937823240998,1.937823240998,0.380680809522,,,,31.884154526152,1.523920891167,2.501172545819,0.468535453122,8.468156173893,177.174551228337,365.943927823127,2.735434827867,1.524337410872,,72.6050529099,27.3949470901,350.28002790168,2.0769460342,139.592109756214,172323350.73714,48529722.7650515,1.164539804191,0.39204844603,1.152083852968,1.363886031463,0.584828586163,,,,,,,,,969319340.58,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-26 00:00:00,2025-08-26 00:00:00,CNY,0.1701,0.1607,0.1701,3.999695729296,1.010703522936,1.939226529593,0.191046254491,732154243.28,272119252.81,105512322.04,99683285.68,0.395161717442,-13.120159011586,-11.374640174451,-4.461874776653,-7.685239657557,-7.037943944694,4.29,4.05,3.0244476954,14.4293791274,37.1669296883,,0.540320860571,0.161867697234,12.8118048215,3.175888286229,2.596131410263,0.152048101703,28.3000606518,1.394701319263,0.394701319262,858.764476862998,163.300233045423,234.070411522017,0.209603453391,1.102264195483,0.768999374289,,,,,,,,,,,,,,,,,,,,,,,,,-14.307304785894,9.7336683812,-0.683117329103,18.265789836571,1007.80964069862,-20.1117318436,-20.09383276994,0.779398864285,2025,4.008259747156,-18.292882465682,,,,-17.319555869124,-21.435112845468,-20.03080843068,15.920617809367,115.441481008851,128.569281320275,4.107198158746,1.180261767824,1.180261767824,0.190758812741,,,,18.270171252669,0.943886480634,1.513355394387,0.292033179753,9.852124400515,190.700898564725,397.365149851587,2.526271899834,1.315241891875,51.935255175371,71.4683845412,28.5316154588,334.854331469654,2.2868517944,112.589892149845,46488121.7113465,117306174.703595,1.185627812059,0.250621278052,0.973554917312,1.121792530402,0.246534874016,,,,,,,,,980212841.86,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2026-04-30 00:00:00,CNY,0.0539,,0.0539,3.951801019304,1.000771696292,1.903057741387,0.182210174491,339084914.96,124494292.93,33449095.44,30338589.56,33.569210429771,12.54063101698,17.760800916501,4.841626202092,1.478477752579,1.889041243442,1.38,,0.9446309644,9.8958402334,36.7147836537,,0.84090340894,0.333340742874,16.3456833333,3.077864531346,2.591903586604,0.134121379017,31.4989697606,1.459832058737,0.459832058737,942.829162507108,166.258017211734,251.869976566778,0.09545737826,0.541327278584,0.357327225844,,,,,,,,,,,,,,,,,,,,,,,,,11.825726141079,10.959580325,-1.262911694598,21.962117604174,1000.46868441073,4.5454545455,1.249965893835,9.716420188745,2025,1.234360300325,4.647800781121,,,,33.569210429771,12.54063101698,17.760800916501,-46.041083084189,-52.929481097542,-58.820027903057,3.927455641889,0.546618372899,0.546618372899,0.062097039685,,,,8.447250017085,0.417004852432,0.702717440962,0.132128668417,10.654354946044,215.824826677949,418.155564479765,2.532501302804,1.415138620222,,72.4144815126,27.5855184874,301.2792098271,4.4143941764,129.943623583895,97353108.5398814,-27736249.7934037,1.353972169107,0.128172623349,2.817260336543,3.368493579237,0.236373000485,,,,,,,,,1128286218.12,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-24 00:00:00,2026-04-27 00:00:00,CNY,0.4064,0.3905,0.4064,3.883550252056,0.988522443426,1.849136468816,0.549656265499,1760159324.22,674470267.26,252103936.87,242223202.69,17.863899948745,45.660398247169,55.649857954322,12.775732722422,32.601500590382,42.112615171532,10.67,10.26,7.4555424289,14.3243012834,38.3187054705,,0.500011508339,0.193715087332,15.821879421,3.085193459287,2.643966573693,0.414355787537,31.5462409273,1.460840154794,0.460840154795,691.666436242509,124.421041491416,191.155254783571,0.520482101106,2.893401274292,1.883285920691,,,,,,,,,,,,,,,,,,,,,,,,,45.663082437276,6.628098467,-2.470469484342,22.260578683184,34.801452454993,34.213836478,41.755394867458,4.368619664022,2024,9.939156879341,36.730388149852,,,,46.478292317027,682.685463127524,3788.76985687362,56.137661694556,19.2389783833,31.388238416265,11.247214065376,2.837446855937,2.837446855937,0.476022863351,1904.0,924453.426586135,132407.529868697,41.767491725959,2.386736664675,3.586775815606,0.728647455244,8.619143384573,150.833565063208,316.856538814986,2.568173522108,1.341725982026,55.56027226343,72.0742138645,27.9257861355,300.480380910226,4.4291298213,116.269146697322,303598257.925899,127284231.632136,1.024853030835,0.512116848818,1.085153365368,1.352352784956,0.700316204698,,,,,,,,,1111199715.97,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-26 00:00:00,2025-10-29 00:00:00,CNY,0.2952,,0.2952,3.76251645976,0.976273190561,1.735790048519,0.396659977889,1131746201.16,408282211.18,181042269.78,168550035.82,6.330309203364,10.393444802259,9.643109403152,-0.682502203446,-9.25070438061,-10.259410516296,7.96,,5.4901716117,15.9984110116,36.0754213941,,0.551460833781,0.217417041796,15.1668017502,3.245199158706,2.651223743329,0.332786453761,30.3618661464,1.435994827349,0.435994827349,786.782504924315,154.4603795942,201.788695261357,0.343169806535,1.748021082878,1.33803333061,,,,,,,,,,,,,,,,,,,,,,,,,11.649016641452,3.7024829399,-3.67498620807,15.693711371354,102.843347186786,5.5702917772,9.748450926973,-1.444275792459,2024,7.248976415348,5.314261877421,,,,-2.595703897052,-24.539480914301,-25.78889130594,-15.341373368705,-35.027147682525,-35.33603883331,3.996161764644,1.824419901092,1.824419901092,0.338963310224,,,,30.886485928043,1.598196904015,2.326355597387,0.482413592066,8.741687242408,168.940384830996,356.255964536023,2.557833107919,1.393252760694,,71.5258567806,28.4741432194,312.416055919672,4.4996914373,119.5222376863,158990551.657769,78020197.8996513,1.154917834061,0.389623245082,1.150750930156,1.358991475078,0.514357021635,,,,,,,,,1018553241.53,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-30 00:00:00,2025-08-26 00:00:00,CNY,0.1985,0.1838,0.1985,3.644912075119,1.017655302659,1.639718918102,-0.021044748362,729272437.79,260354883.22,121446265.14,112477157.64,11.994307731447,42.842842268621,43.892560183314,3.399968795389,14.862690024961,15.29532622155,5.37,4.97,3.7849990811,16.5751074065,35.7006339097,,0.326132941334,-0.017901036641,14.5486170811,3.642436113939,3.004200765744,-0.021690815728,28.0811961281,1.390456940554,0.390456940553,788.24836393868,148.3572278191,227.11654674132,0.228354422584,1.213287701894,0.792544632184,,,,,,,,,,,,,,,,,,,,,,,,,44.784828592268,4.114450968,0.408023094161,19.424331391821,18.478668079875,35.2644836272,46.034678880435,-11.929750927808,2024,4.905643312496,36.666779139543,,,,12.19469818128,41.9533707934,40.958223072576,87.268290054412,208.610132313672,236.585891453614,8.950387673676,1.175616182726,1.175616182726,0.224486245057,,,,20.491963218302,1.135843027321,1.490781753748,0.325223296364,8.783931440948,158.472601997257,377.079354200545,2.901346321689,1.226729245251,-3.979630565478,69.6811566201,30.3188433799,336.322622887882,4.9135159478,105.863659196358,-35329733.958937,125413655.182351,1.000930680422,0.232019834305,-0.091831331402,-0.10799952122,-0.026984659993,,,,,,,,,883454713.06,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-26 00:00:00,2025-04-29 00:00:00,CNY,0.0482,,0.0482,3.561477979396,1.013572218371,1.560367906667,0.016557506549,253864579.92,89683549.66,29721794.82,25762893.36,11.620959000018,45.659508164499,54.734383529265,1.769812087266,5.383060823369,5.855999411934,1.32,,0.932969168,11.655350758,35.3273188754,0.000842417639,0.510281660288,0.040459179312,16.0298929478,3.567306685579,2.893233325748,0.017074448536,28.709439942,1.402710259516,0.402710259517,1124.34751774902,218.16642287496,297.062782235626,0.080046425664,0.412529108806,0.302966259599,,,,,,,,,,,,,,,,,,,,,,,,,46.504559270517,4.2371478747,0.005161319242,21.066144206273,-48.098773239464,36.0824742268,51.768096690417,-15.126200854491,2024,1.179537736208,43.064916607163,,,,11.620959000018,45.659508164499,54.734383529265,-40.826108205079,227.360976688183,1259.87045732676,28.563820819529,0.409239802452,0.409239802452,0.054638947283,,,,7.838426188532,0.398957094068,0.516924512886,0.114393435132,11.481896727135,225.588168096743,515.211521152115,2.796001583229,1.35553844118,,69.1827844579,30.8172155421,328.668364889532,5.0571071321,112.119956350226,-57980162.7895795,59856910.2025581,1.418721036639,0.116113900707,0.292729754692,0.347129658749,0.021063887416,,,,,,,,,890511689.71,,,,,,,,,0
002452.SZ,002452,长高电气,10127424,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-03-27 00:00:00,2025-04-24 00:00:00,CNY,0.279,0.2509,0.279,3.6421452768,1.013562187985,1.51245519098,0.407752480028,1493382897.55,514390404.17,173076512.15,155620574.2,22.118140312416,198.570344892965,266.785682406986,0.29925165422,25.348493896071,45.30374797127,7.95,7.14,5.2594417559,11.4406711708,34.4446427647,,0.462721255958,0.169375145862,16.7359012172,3.32940114108,2.803592808799,0.36734322724,30.2257910748,1.433194321231,0.433194321232,783.094825005689,150.849893688077,221.376949687903,0.459714441348,2.386478314293,1.626185564972,,,,,,,,,,,,,,,,,,,,,,,,,198.395721925134,7.6505052671,0.004171660733,20.469081959906,11.202525105546,187.0036101083,256.826956206138,-14.626863586758,2023,7.269164531624,274.692056191258,,,,1.04947506571,134.915718986767,104.063216981776,3.827528242904,-88.503893801607,-97.492660352477,10.091433441486,2.407392642845,2.407392642845,0.331031563554,1814.0,823254.078031974,95411.5281973539,48.989521809046,2.147102938398,3.512273067854,0.646209438525,7.348510185571,167.66778786517,372.223507568283,2.711839357481,1.341772422347,39.189157698765,70.732511605,29.267488395,315.009805132061,4.9263840103,113.687215779575,169630810.529676,56944220.2266389,1.077862963303,0.496636757326,1.222322862354,1.480465117237,0.511414967786,,,,,,,,,979655856.73,,,,,,,,,0
