SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
600276.SH,600276,恒瑞医药,10002474,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-26 00:00:00,2024-10-25 00:00:00,CNY,15683728234.13,,,,,,,,,,,,43742611.75,728799087.31,,0.0,16456269933.19,837496649.53,,,,,,4411153993.32,1071284318.49,5827463790.93,,0.0,12147398752.27,,0.0,4308871180.92,2507501921.22,89493013.51,13232187.47,,,,,0.0,2610227122.2,1370472925.79,2167740.0,,,,,,0.0,1372640665.79,,0.0,1237586456.41,,,21100000.0,,,,0.0,21100000.0,1265000000.0,1022662627.2,,,823380363.12,,,0.0,3111042990.32,,0.0,-3089942990.32,19695828.8,,0.0,2476210475.81,14537437248.08,,0.0,17013647723.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.731013646,,,,,,,,,,,,-79.3873811772,60.9566152461,,,4.2551012856,21.5388362556,,,,,,-2.8172248129,-13.1160435787,-18.336332785,,,-10.6614733986,,,96.9702643213,-70.8845360626,-30.6623951623,-18.6409214183,,,,,,-70.3168967214,-10.6960640814,-99.9619992827,,,,,,,-81.038485637,,,-20.3898468802,,,,,,,,-96.4087632051,,2.2877441998,,,-28.3133855971,,,,44.8092491234,,,-97.9677103654,-77.2951738026,,,9.1780196176,10.8023193477,,,10.5629158101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600276.SH,600276,恒瑞医药,10002474,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-19 00:00:00,2024-08-22 00:00:00,CNY,11508327824.89,,,,,,,,,,,,30038928.3,606882363.75,,0.0,12145249116.94,743708616.87,,,,,,3022383571.27,923729349.76,4580079109.67,,0.0,9269900647.57,,0.0,2875348469.37,1910899190.97,70391868.81,4359000.0,,,,,0.0,1985650059.78,985275270.78,2167740.0,,,,,,0.0,987443010.78,,0.0,998207049.0,750470.0,,10000000.0,,,,0.0,10750470.0,1260000000.0,983482349.16,,,389083592.5,,,0.0,2632565941.66,,0.0,-2621815471.66,27703481.52,,0.0,1279443528.23,14537437248.08,,0.0,15816880776.31,2290405823.55,,277059737.22,277059737.22,,13137257.91,42699513.58,,,,-2607859.52,1835135.87,27623041.85,8174342.92,-28587392.24,-197169.31,4952940.2,-5150109.51,,47249456.92,138974926.23,-30317131.51,90051310.37,,0.0,2875348469.37,,,,,15816880776.31,14537437248.08,,,,,1279443528.23,26.8716716375,,,,,,,,,,,,-85.0778200086,98.0386137115,,,26.7957722969,37.8264918606,,,,,,-5.805831322,-8.8469646513,15.3232324511,,,6.1458960335,,,240.1079165668,-63.8869584021,31.3749816478,-70.6021729101,,,,,,-63.2007070309,-33.3891284396,-99.9573467576,,,,,,,-84.950705029,,,185.6463514573,-97.4984333333,,,,,,,-98.1203956793,,,,,-27.7852339958,,,,388.6099982938,,,-8004.8593901675,-31.3235117908,,,618.8966834192,10.8023193477,,,22.8630520035,10.751448629,,9.1804603152,9.1804603152,,39.9339975704,20.2733660087,,,,-665.7222118301,144.1168529455,271.4702791757,238.6836764643,66.3928525128,99.5990196784,109.9933485825,-1418.67791242,,136.3735891728,111.2181730202,86.151480897,913.5140682529,,,240.1079165668,,,,,22.8630520035,10.8023193477,,,,,618.8966834192,,,,,16135173.78,9.7533094868
600276.SH,600276,恒瑞医药,10002474,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-22 00:00:00,2024-04-18 00:00:00,CNY,3610622678.01,,,,,,,,,,,,4086874.54,402204476.2,,0.0,4016914028.75,167321804.54,,,,,,1445955580.6,244715318.23,1944952044.68,,0.0,3802944748.05,,0.0,213969280.7,1009687069.75,34465549.44,2619000.0,,,,,0.0,1046771619.19,384785041.22,2061510.0,,,,,,0.0,386846551.22,,0.0,659925067.97,,,10000000.0,,,,0.0,10000000.0,1260000000.0,2603856.08,,,212197109.38,,,0.0,1474800965.46,,0.0,-1464800965.46,-10038953.6,,0.0,-600945570.39,14537437248.08,,0.0,13936491677.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.3964037505,,,,,,,,,,,,-95.1282070563,143.2067247775,,,-17.0525480819,-54.6118959881,,,,,,-7.2058937893,-12.5522716116,-21.8246522247,,,-18.994326165,,,44.5184120138,-70.6782507752,16.1425514327,360.4519588266,,,,,,-69.8659663049,-45.0145907708,-99.9143438557,,,,,,,-87.5472792564,,,79.7198444759,,,,,,,,,,,,,-57.863098663,,,,192.8576310719,,,-190.8718876534,-115.7165152577,,,-8672.9276036584,10.8023193477,,,6.1652742869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600276.SH,600276,恒瑞医药,10002474,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-22 00:00:00,2024-04-18 00:00:00,CNY,18567439285.94,,,,,,,,,,,,260229594.35,727342112.4,,0.0,19555010992.69,1073321878.61,,,,,,6234169734.58,1891336552.16,9090918195.41,,0.0,18289746360.76,,0.0,1265264631.93,9602363872.85,166492049.03,20212976.52,36045413.27,,,,0.0,9825114311.67,1992177711.16,7442647233.57,,,,,,0.0,9434824944.73,,0.0,390289366.94,378863693.27,378863693.27,1260000000.0,,159991787.52,,0.0,1798855480.79,,1015542764.53,,,1102082925.71,,,0.0,2117625690.24,,0.0,-318770209.45,80497370.18,,0.0,1417281159.6,13120156088.48,,0.0,14537437248.08,3815141579.62,146684220.61,516638467.38,516638467.38,,22481863.6,66260667.22,,,,-5473705.52,1241289.19,-76502527.08,6491852.72,-457335523.59,-22107625.03,-81667954.13,59560329.1,,-52676161.51,-2284569087.41,-511047975.13,34980700.0,,0.0,1265264631.93,,,,,14537437248.08,13120156088.48,,,,,1417281159.6,-25.8011927762,,,,,,,,,,,,55.3647305158,49.8972942218,,,-23.8412037476,4.5744468563,,,,,,-12.7468385134,6.5616554373,-21.0285008989,,,-14.7641605124,,,-70.009011629,-31.6294019457,-35.9071400068,25.4424431105,,,,,,-31.3910754749,19.6765316862,-43.6252299052,,,,,,,-36.5372970111,,,171.4471502357,10.7788576813,10.7788576813,,,,,,425.9811347339,,-4.7553274235,,,302.1091710264,,,,57.993823884,,,68.0693936383,577.2635257868,,,-46.6659159036,25.3982392021,,,10.8023193477,-14.9170672171,958.2461907135,6.7177774947,6.7177774947,,95.8731614663,225.9975555497,,,,-62.3646520006,-28.3214085866,-111.1425916647,37.824331953,-81.0562627444,76.3251928273,7.6114286799,1294.979049601,,91.6548394074,-163.1186797025,-163.1160178727,-86.1825259666,,,-70.009011629,,,,,10.8023193477,25.3982392021,,,,,-46.6659159036,标准无保留意见,,,,38772174.65,56.2519328014
600276.SH,600276,恒瑞医药,10002474,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2023-10-26 00:00:00,CNY,15119613395.13,,,,,,,,,,,,212212781.53,452792254.73,,0.0,15784618431.39,689077397.26,,,,,,4539028634.27,1233005911.12,7135932036.44,,0.0,13597043979.09,,0.0,2187574452.3,8612268472.23,129068510.11,16263934.77,36045413.27,,,,0.0,8793646330.38,1534616488.84,5704471273.43,,,,,,0.0,7239087762.27,,0.0,1554558568.11,45587429.6,45587429.6,,,541953888.48,,0.0,587541318.08,,999789989.7,,,1148583135.05,,,0.0,2148373124.75,,0.0,-1560831806.67,86747322.48,,0.0,2268048536.22,13120156088.48,,0.0,15388204624.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.9326542898,,,,,,,,,,,,415.2163052278,103.6919142879,,,-20.6092343679,-8.9635913283,,,,,,-12.3563806962,-10.6511163419,-21.3064207429,,,-17.0095908237,,,-37.4676880214,-10.8619050591,-23.200876651,3.5650025018,,,,,,-10.6834051883,15.4530877287,-28.3795947034,,,,,,,-22.1107731421,,,181.9304953539,-85.5735982278,-85.5735982278,,,,,,85.9307968608,,-6.2327323475,,,12430.4418747604,,,,99.7719861109,,,-105.5314583138,9994.9000829486,,,-31.0501790841,25.396878108,,,11.8953037128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600276.SH,600276,恒瑞医药,10002474,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-20 00:00:00,2023-08-19 00:00:00,CNY,9070841170.73,,,,,,,,,,,,201303886.68,306446481.51,,0.0,9578591538.92,539597726.7,,,,,,3208673757.29,1013382984.15,3971514682.97,,0.0,8733169151.11,,0.0,845422387.81,5291437958.19,53580878.13,14827626.5,36045413.27,,,,0.0,5395891876.09,1479150846.85,5082239654.71,,,,,,0.0,6561390501.56,,0.0,-1165498625.47,30000000.0,30000000.0,,,541953888.48,,0.0,571953888.48,,,,,538786752.39,,,0.0,538786752.39,,0.0,33167136.09,40339106.21,,0.0,-246569995.36,13120156088.48,,0.0,12873586093.12,2068059471.82,,253763115.14,253763115.14,,9388181.67,35502052.53,,,,460978.81,751744.85,-16109521.71,2413562.71,-85063429.59,-49171817.02,-49562368.0,390550.98,,19989313.14,-1238837429.05,-218919664.15,8885057.76,,0.0,845422387.81,,,,,12873586093.12,13120156088.48,,,,,-246569995.36,-27.557333689,,,,,,,,,,,,388.7313760062,175.0438704341,,,-24.4233758366,29.550488062,,,,,,-8.2802013176,-20.3236207344,-33.6865108974,,,-21.855958007,,,-43.5738400176,-36.2040763584,-47.5420730843,-2.1175368478,,,,,,-35.8518456155,104.8945273682,-25.801347505,,,,,,,-13.3399403515,,,-238.717383039,-90.5063291139,-90.5063291139,,,,,,80.9980659747,,,,,5777.8819553362,,,,-49.8995317083,,,104.3674724077,600.6037846033,,,-115.6950310273,25.3982392021,,,6.9785783913,-22.3234831424,,9.0279989134,9.0279989134,,103.5393077085,139.677404453,,,,120.1821523413,-20.041764916,-254.4668800074,135.499906427,16.7193348006,-512.2425950111,-812.7509196484,115.0129474094,,103.4948044248,-26.5942534583,-14.8790445828,-97.6883814333,,,-43.5738400176,,,,,6.9785783913,25.3982392021,,,,,-115.6950310273,,,,,14701309.56,170.0047890726
600276.SH,600276,恒瑞医药,10002474,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-23 00:00:00,2023-04-22 00:00:00,CNY,4593457361.1,,,,,,,,,,,,83888510.6,165375557.18,,0.0,4842721428.88,368646825.38,,,,,,1558240754.34,279841824.07,2487935263.52,,0.0,4694664667.31,,0.0,148056761.57,3443474882.79,29675212.93,568788.98,,,,,0.0,3473718884.7,699794812.14,2406727522.9,,,,,,0.0,3106522335.04,,0.0,367196549.66,,,,,,,,,,,,,503589734.05,,,0.0,503589734.05,,0.0,-503589734.05,-4653771.45,,0.0,7009805.73,13120156088.48,,0.0,13127165894.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.9958966429,,,,,,,,,,,,,57.615223478,,,-32.4711306574,5.8256910873,,,,,,-20.6655437871,-52.5184371336,-38.8741718462,,,-32.6645020486,,,-25.7059652213,-46.306581164,-41.1395845208,-17.3736880622,,,,,,-46.2632018769,134.1347116913,-49.4905517889,,,,,,,-38.6522419772,,,-73.7815895505,,,,,,,,,,,,,,,,,,,,,-226.5451193039,,,-99.5614456041,25.3982392021,,,8.8381519777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600276.SH,600276,恒瑞医药,10002474,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-23 00:00:00,2023-04-22 00:00:00,CNY,25023905343.85,,,,,,,,,,,,167495926.19,485226979.03,,0.0,25676628249.07,1026371079.05,,,,,,7144921316.73,1774875347.42,11511644452.6,,0.0,21457812195.8,,0.0,4218816053.27,14044580779.05,259766921.07,16113347.3,,,,,0.0,14320461047.42,1664635232.23,13202088844.09,,,,,,0.0,14866724076.32,,0.0,-546263028.9,342000000.0,342000000.0,,,,,0.0,342000000.0,,1066246265.6,,,274075550.9,,,0.0,1340321816.5,,0.0,-998321816.5,-16866440.83,,0.0,2657364767.04,10462791321.44,,0.0,13120156088.48,4484026883.93,13861067.67,484116591.92,484116591.92,,11477766.24,20325510.45,,,,-3371242.11,1731743.28,-36232636.19,4710237.03,-252593042.99,-93380380.54,-88396165.2,-4984215.34,,-631218068.55,-868265639.67,809696163.28,253162769.95,,0.0,4218816053.27,,,,,13120156088.48,10462791321.44,,,,,2657364767.04,3.5934662981,,,,,,,,,,,,23373.1725928923,27.6993785127,,,4.6463986631,-10.5831493224,,,,,,26.9433135906,-41.2781622797,1.8204330088,,,1.6734966728,,,22.9282108398,-52.6245094334,-23.9167352544,353.0850955917,,,,,,-52.2495743478,200.2975924128,-52.2322325836,,,,,,,-47.2669051988,,,-130.3845968128,-74.0966446223,129.3695227115,,,,,,-74.0966446223,,4.8292012391,,,2188.3784591015,,,,30.2416300108,,,-442.844091754,81.0657183655,,,-51.0782973734,107.969811859,,,25.3982392021,-28.9252996927,252.4825900745,10.1854698078,10.1854698078,,27.1950380504,-25.4674730728,,,,-12.9983723805,-24.2050440547,-119.631670178,,26.0178960295,-597.033491223,-773.5438990056,-188.0058628018,,-263.5722856799,75.0955995529,264.528591842,-38.9196629578,,,22.9282108398,,,,,25.3982392021,107.969811859,,,,,-51.0782973734,标准无保留意见,,,,24813884.83,
600276.SH,600276,恒瑞医药,10002474,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-20 00:00:00,2022-10-29 00:00:00,CNY,19618702650.01,,,,,,,,,,,,41189065.52,222292699.4,,0.0,19882184414.93,756925066.92,,,,,,5178960739.33,1379990281.51,9067997800.85,,0.0,16383873888.61,,0.0,3498310526.32,9661714756.12,168059874.23,15704083.79,,,,,0.0,9845478714.14,1329212166.63,7964868740.7,,,,,,0.0,9294080907.33,,0.0,551397806.81,316000000.0,316000000.0,,,,,0.0,316000000.0,,1066246265.6,,,9166341.83,,,0.0,1075412607.43,,0.0,-759412607.43,-876687.2,,0.0,3289419038.5,10462904887.62,,0.0,13752323926.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7118075889,,,,,,,,,,,,,1.6554480884,,,6.873778767,3.774606728,,,,,,35.3956742235,-26.2100138338,10.6894374603,,,12.0885896011,,,-12.2467032126,-53.366341334,-34.3206032645,1110.3761384096,,,,,,-53.0620192107,266.5728609814,-56.6272093075,,,,,,,-50.3689680417,,,-75.4842251878,-60.9835115127,2391.9208790486,,,,,,-60.9835115127,,4.8292012391,,,-23.4661423697,,,,4.4998963693,,,-246.4631620358,73.5334041965,,,-45.2965291254,107.9720692238,,,24.5219082314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600276.SH,600276,恒瑞医药,10002474,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-20 00:00:00,2022-08-20 00:00:00,CNY,12521407110.82,,,,,,,,,,,,41189065.52,111417309.91,,0.0,12674013486.25,416515394.71,,,,,,3498343654.68,1271873789.31,5988999729.49,,0.0,11175732568.19,,0.0,1498280918.06,8294319850.15,102140670.21,15148399.44,,,,,0.0,8411608919.8,721908420.81,6849503978.6,,,,,,0.0,7571412399.41,,0.0,840196520.39,316000000.0,316000000.0,,,,,0.0,316000000.0,,1066246265.6,,,9166341.83,,,0.0,1075412607.43,,0.0,-759412607.43,-8058090.54,,0.0,1571006740.48,10462791321.44,,0.0,12033798061.92,2662399854.53,,232750410.6,232750410.6,,4612466.15,14812431.99,,,,-2284091.42,940171.89,10429110.57,1024867.8,-102140670.21,-8031426.99,-5429999.24,-2601427.75,,-571972296.88,-978588992.16,-190565359.37,384365218.73,,0.0,1498280918.06,,,,,12033798061.92,10462791321.44,,,,,1571006740.48,8.2655502014,,,,,,,,,,,,,-36.5185575028,,,7.9469032006,94.8507505955,,,,,,46.5408573015,-4.5185036074,35.1535972435,,,33.6113153931,,,-55.6276468569,-16.1502193471,-47.0284677798,1270.5790064988,,,,,,-16.5995473275,434.9264471914,-12.2086652532,,,,,,,-4.6059029565,,,-60.8997265739,2391.9208790486,2391.9208790486,,,,,,2391.9208790486,,4.8292012391,,,-23.4661423697,,,,4.4998963693,,,25.2857720455,-158.5867065957,,,-65.2644654131,107.969811859,,,25.9597704766,0.3732378382,,-8.0408494036,-8.0408494036,,2.6807288925,101.5865425718,,,,-180.4938690228,11.8201127628,-50.2233873039,,47.0284677798,-121.1788879934,-3003.3587962748,31.8679666192,,-73.4339774675,-287.7526846019,-145.6337173398,1334.6751641278,,,-55.6276468569,,,,,25.9597704766,107.969811859,,,,,-65.2644654131,,,,,5444832.89,
600276.SH,600276,恒瑞医药,10002474,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-20 00:00:00,2022-04-23 00:00:00,CNY,7066411386.16,,,,,,,,,,,,,104923594.01,,0.0,7171334980.17,348352863.65,,,,,,1964141217.73,589369446.11,4070186594.87,,0.0,6972050122.36,,0.0,199284857.81,6413215916.29,50416247.81,688387.23,,,,,0.0,6464320551.33,298885546.31,4764905593.19,,,,,,0.0,5063791139.5,,0.0,1400529411.83,,,,,,,,,,,,,,,,,,,,,-1425154.19,,0.0,1598389115.45,10462791321.44,,0.0,12061180436.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9008493844,,,,,,,,,,,,,73.1390624316,,,23.4248295006,486.5822581001,,,,,,42.3047251492,-7.2469053398,85.7176898176,,,63.4084723563,,,-87.0899913061,68.515533474,-38.2686800835,124.7239849251,,,,,,66.2766976739,438.6609579779,192.2027955414,,,,,,,200.312983986,,,-36.383455117,,,,,,,,,,,,,,,,,,,,,-113.7260889854,,,-57.4392413065,108.8359460069,,,37.5967553913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
