常用指标,每股净资产,9.586311,9.231614,8.965264,8.808659,7.365894,7.13589,6.861246,6.681647,6.564271,6.343593,6.213652,6.091956,6.096848,5.929423,5.761566,5.654193,5.681565,5.472622,5.351702,5.124785,6.037341,5.72129,5.322709,5.002479,5.904658,5.60171,5.234952,4.921871,4.617914,5.352391,5.0388,4.636004,5.7883,5.425249,5.122229,4.849071,5.624242,5.277174,4.993658,4.713504,5.431835,5.076089,4.808272,4.541443,5.650794,5.271965,4.98726,4.736706,4.960668,4.673674,4.444026,4.235362,4.490414,4.216602,3.994168,3.792675,4.030559,3.757664,3.571323,3.38514,4.875934,4.519917,4.288261,3.943341,3.690447,4.200988,3.891248,3.730662,4.266666,3.855459,3.558151,3.398195,3.92044,3.748107,3.368908,3.146894,2.96053,3.756144,3.60345,4.494351,4.493887,4.292832,4.16604,3.956194,3.812936,3.856847,3.731659,3.577647,3.597455,3.376118,3.346594,3.244581,3.193829,3.105397,3.143777,3.08546,3.586165,3.495774,3.355651,5.046538,2.003086,1.727837,2.257475,1.522403
常用指标,每股现金流,0.11849,1.692788,1.372631,0.647931,0.087031,1.163622,0.718834,0.475427,0.196676,1.198254,0.675477,0.450752,0.033542,0.198348,0.342933,0.132532,0.02321,0.659601,0.546826,0.234198,0.037377,0.643682,0.751218,0.636285,0.349019,0.862987,0.589692,0.328408,0.096594,0.752663,0.55686,0.360462,0.174959,0.899294,0.802884,0.481508,0.25971,1.10444,0.820336,0.546457,0.292492,1.163963,0.792203,0.533132,0.269365,1.046039,0.733867,0.531579,0.209297,1.003482,0.714031,0.426324,0.266808,0.775025,0.548165,0.288038,0.093228,0.469116,0.384992,0.248363,0.090907,0.514983,0.360879,0.377644,0.242693,0.707403,0.612976,0.628387,0.630805,0.227069,0.251164,0.168582,0.142042,0.507743,0.700945,0.476855,0.224684,0.802715,0.625648,0.399069,0.175255,0.89338,0.703543,0.547984,0.087378,0.820994,0.474945,0.388665,0.143313,0.536399,0.26592,0.066336,0.005413,0.195376,,0.054075,,0.054041,0.035462,0.147578,0.108192,0.364985,,
常用指标,净资产收益率(ROE),4.15,14.26,11.09,9.42,4.08,14.73,10.88,8.13,3.33,10.99,8.91,5.94,3.23,10.89,8.88,5.88,3.47,13.96,12.96,8.34,4.78,22.51,16.04,10.23,5.17,24.02,17.14,11.44,5.87,23.6,17.23,11.67,5.99,23.28,17.34,11.98,6.35,23.24,17.8,12.41,6.66,24.37,18.01,12.52,6.67,21.46,16.18,11.28,5.96,21.22,16.3,11.6,6.25,22.91,17.58,12.46,6.9,23.11,18.18,12.98,7.24,24.45,19.64,14.11,7.5,28.61,,17.11,,22.87,,11.1,,28.23,,11.54,,17.58,,9.36,,15.61,,7.47,,12.94,,5.63,,11.26,,4.38,,10.09,,6.14,,11.45,6.19,21.07,14.755,,,
常用指标,总资产报酬率(ROA),3.623248,14.536265,10.846172,8.958037,4.114286,15.279465,11.050607,8.165885,3.004455,10.847873,8.955933,5.967189,3.131728,9.740073,8.902297,5.884795,3.456482,12.084519,12.719564,8.72059,4.770249,22.141324,16.16891,11.058414,5.371803,24.290556,17.777808,12.119866,6.072152,22.295972,17.342049,12.006886,6.160403,23.226774,17.841749,12.454013,6.283035,23.333819,17.180224,12.689158,6.484616,24.893656,18.044254,13.304233,6.707423,22.073118,16.494791,12.04605,6.245696,22.551468,17.542213,12.677275,6.608343,25.144427,19.834639,14.41449,7.346738,24.446828,19.447695,14.252294,7.904034,24.635664,20.811262,14.560554,7.580811,29.404552,22.298522,18.089654,10.394173,22.015949,18.127326,12.679674,5.162475,29.600319,20.864335,12.06293,7.100765,21.43138,15.697582,10.679239,5.840636,17.597989,13.907807,9.446882,5.013647,13.712683,9.56832,5.655484,3.531866,12.644768,8.337773,5.079882,2.993312,10.595081,8.680488,6.197109,2.087351,10.434958,6.864075,12.106488,9.567955,16.750091,18.764711,18.89033
常用指标,毛利率,86.598607,86.206966,86.219467,86.581205,85.169023,86.248948,85.966912,86.226451,84.279382,84.551792,84.379854,84.157305,84.350564,83.611776,83.26311,83.497075,84.388266,85.555983,86.491551,86.807937,86.861145,87.925948,87.716816,87.940892,86.594953,87.491961,87.179246,86.689399,86.383025,86.596731,86.534997,86.609146,86.469204,86.629614,86.545913,86.579088,86.799026,87.068081,86.846388,86.653204,85.648846,85.276123,85.011289,84.359027,83.577098,82.378267,82.281549,81.440868,81.668314,81.33052,80.522278,79.891142,84.019787,83.985539,84.607508,84.360764,83.263037,82.767565,82.963082,83.309403,82.687564,83.827831,84.490515,84.825166,84.929632,82.705235,84.049484,83.979489,83.671642,83.245029,82.871139,81.57528,84.332843,83.141251,82.919113,82.596357,84.857755,81.276116,81.697183,81.377028,81.909462,80.50398,82.982333,83.101114,86.346829,74.997125,75.519316,83.095933,82.553716,66.849799,65.387466,63.004083,66.988926,63.149834,58.989433,56.154874,57.826052,59.734442,56.692929,53.227567,51.687566,47.758323,43.480675,40.577623
常用指标,销售净利率,28.020101,24.398181,24.841361,28.263536,26.041399,22.644573,22.865227,25.205495,22.800849,18.746104,20.283909,20.507952,22.456674,17.93195,19.416665,20.219505,22.054619,17.309151,20.753043,20.021743,21.590758,22.747374,21.85503,23.455012,23.627012,22.871521,22.031757,24.069568,24.034934,23.316152,23.702985,25.052976,25.230583,23.800531,23.686214,25.118633,25.485252,23.744909,23.536578,25.014083,25.600004,23.872684,23.357474,24.754958,25.330026,21.106759,21.078764,22.34204,23.225951,20.82923,21.012833,22.200139,23.254921,21.184776,21.157298,22.619688,23.72886,20.666468,21.492746,22.828804,23.776395,20.176663,20.716513,21.634923,22.182383,22.889044,22.264939,26.862229,30.676781,18.20619,15.863061,16.428603,12.761667,21.357327,18.514389,17.358701,18.420149,14.404849,14.863574,15.886855,15.022031,13.573999,14.662739,12.77484,13.172773,10.593908,10.440245,10.283382,12.536659,8.778465,7.823078,6.432032,10.159055,10.485386,11.441012,13.217596,12.337286,12.834287,14.408336,13.508239,11.138485,12.477878,11.995746,13.548449
常用指标,期间费用率,55.12491,58.385031,58.304033,54.953355,55.595129,60.397275,59.855365,57.11269,56.890865,63.408343,61.353738,61.332321,60.009802,66.133385,61.187337,60.68543,59.345854,68.901763,61.554593,62.439004,60.519053,63.7341,61.572164,60.142231,57.424751,62.385361,61.828897,59.386608,57.968886,61.073095,58.428562,56.804048,56.233475,58.580606,57.453239,55.589072,54.937946,58.159351,57.475661,55.6169,53.412237,56.033588,55.648092,53.025906,51.392397,56.723663,55.62858,53.32702,52.299164,56.187392,53.609295,51.313444,54.561747,59.153927,58.860516,54.879324,53.117589,58.356785,55.848791,54.601836,52.492992,59.162775,57.561501,57.114049,56.79464,58.531195,59.666891,56.629736,53.110397,54.839563,54.553524,51.481312,52.264268,61.654879,57.768098,61.063858,55.873815,60.663219,59.659546,58.962401,57.186637,60.680445,62.17916,62.735063,64.8141,58.263998,60.628354,65.786503,61.824342,52.848774,51.748468,50.510221,50.795571,48.152708,42.358638,38.224434,44.573796,45.146086,36.99662,37.721895,34.148687,31.761521,29.318766,29.409361
常用指标,资产负债率,10.024391,11.551169,12.140086,6.14327,7.297347,8.068898,8.28866,10.365468,8.417449,6.284004,6.21581,6.01856,6.667038,9.306698,7.132094,10.089075,7.621686,9.40863,10.605873,9.791432,10.19239,11.352244,12.694542,9.990196,9.937278,9.503929,10.394626,10.540119,11.5856,11.463998,10.35748,11.876122,10.089932,11.619963,9.380678,9.885845,10.570162,10.158135,10.643496,9.691466,9.440555,9.906625,9.863119,9.309922,9.192094,8.770718,9.087196,8.800578,8.171247,7.816833,9.895946,8.706944,8.951196,7.636995,8.415845,8.933357,11.352796,9.121397,12.277805,11.159271,10.360111,10.80188,9.315513,12.891084,14.811653,11.132604,10.016378,9.546168,10.763042,10.198627,12.643393,13.010235,14.240605,18.896064,18.898714,16.810103,18.630472,13.791343,14.37034,15.989977,14.579309,13.780083,13.78616,15.866438,21.842887,20.498075,16.68219,25.755282,29.656665,39.487835,38.741292,39.964697,35.470352,32.758588,29.528663,31.00826,33.795227,32.263312,31.519154,31.807226,57.780994,64.948297,61.280771,66.931579
每股指标,基本每股收益,0.34,1.19,0.89,0.7,0.3,1.0,0.73,0.54,0.21,0.68,0.55,0.36,0.19,0.61,0.5,0.33,0.19,0.71,0.66,0.42,0.28,0.99,0.8,0.42,0.24,1.0,0.7,0.45,0.27,0.92,0.66,0.4285,0.21,0.87,0.64,0.4284,0.29,0.9184,0.6832,0.465,0.2892,0.9245,0.6716,0.4536,0.2808,0.7778,0.5708,0.3884,0.2594,0.8251,0.6176,0.4287,0.2475,0.7921,0.5913,0.4096,0.24,0.7089,0.5432,0.3782,0.2263,0.6465,0.5034,0.3501,0.273,1.0725,0.7617,0.6012,0.4112,0.8176,0.5307,0.3708,0.1723,0.9579,0.5787,0.3567,0.1703,0.4801,0.4704,0.4213,0.2008,0.636,,0.299,,0.481,,0.202,,0.371,,0.139,,0.31,,0.185,,0.382,0.202,0.635,0.275,,,
每股指标,稀释每股收益,0.34,1.18,0.89,0.7,0.3,1.0,0.73,0.54,0.21,0.68,0.55,0.36,0.19,0.61,0.5,0.33,0.19,0.71,0.66,0.42,0.28,0.99,0.8,0.41,0.24,1.0,0.7,0.45,0.27,0.91,0.65,0.4274,0.21,0.87,0.64,0.428,0.29,0.9174,0.6824,0.464,0.2886,0.9225,0.6702,0.4527,0.2802,0.7775,0.5708,0.3884,0.2594,0.8251,0.6176,0.4287,0.2475,0.7921,0.5913,0.4096,0.24,0.7089,0.5432,0.3782,0.2263,0.6465,0.5034,0.3501,0.273,1.0725,0.7617,0.6012,0.4112,0.8176,0.5307,0.3708,0.1723,0.9579,0.5787,0.3567,0.1703,0.4801,0.4704,0.4213,0.2008,,,,,,,,,,,,,,,,,,,,,,,
