SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,EPSJB,EPSKCJB,EPSXS,BPS,MGZBGJ,MGWFPLR,MGJYXJJE,TOTALOPERATEREVE,MLR,PARENTNETPROFIT,KCFJCXSYJLR,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,KCFJCXSYJLRTZ,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROEJQ,ROEKCJQ,ZZCJLL,XSJLL,XSMLL,YSZKYYSR,XSJXLYYSR,JYXJLYYSR,TAXRATE,LD,SD,XJLLB,ZCFZL,QYCS,CQBL,ZZCZZTS,CHZZTS,YSZKZZTS,TOAZZL,CHZZL,YSZKZZL,TOTALDEPOSITS,GROSSLOANS,LTDRR,NEWCAPITALADER,HXYJBCZL,NONPERLOAN,BLDKBBL,NZBJE,TOTAL_ROI,NET_ROI,EARNED_PREMIUM,COMPENSATE_EXPENSE,SURRENDER_RATE_LIFE,SOLVENCY_AR,JZB,JZC,JZBJZC,ZYGPGMJZC,ZYGDSYLZQJZB,YYFXZB,JJYWFXZB,ZQZYYWFXZB,ZQCXYWFXZB,RZRQYWFXZB,EPSJBTZ,BPSTZ,MGZBGJTZ,MGWFPLRTZ,MGJYXJJETZ,ROEJQTZ,ZZCJLLTZ,ZCFZLTZ,REPORT_YEAR,ROIC,ROICTZ,NBV_LIFE,NBV_RATE,NHJZ_CURRENT_AMT,DJD_TOI_YOY,DJD_DPNP_YOY,DJD_DEDUCTDPNP_YOY,DJD_TOI_QOQ,DJD_DPNP_QOQ,DJD_DEDUCTDPNP_QOQ,XSMLL_TB,PER_TOI,PER_OI,PER_EBIT,STAFF_NUM,AVG_TOI,AVG_NET_PROFIT,PREPAID_ACCOUNTS_RATIO,ACCOUNTS_PAYABLE_TR,FIXED_ASSET_TR,CURRENT_ASSET_TR,PREPAID_ACCOUNTS_TDAYS,PAYABLE_TDAYS,OPERATE_CYCLE,GUARD_SPEED_RATIO,CASH_RATIO,INTEREST_COVERAGE_RATIO,CA_TA,NCA_TA,LIQUIDATION_RATIO,INTEREST_DEBT_RATIO,FC_LIABILITIES,FCFF_FORWARD,FCFF_BACK,SS_OI,SS_TA,NCO_OP,NCO_NETPROFIT,NCO_FIXED,FIRST_ADEQUACY_RATIO,NET_INTEREST_SPREAD,NET_INTEREST_MARGIN,LOAN_ADVANCES,NON_PERFORMING_LOAN,OVERDUE_LOANS,LOAN_PROVISION_RATIO,REVENUE_RATIO,LIABILITY,CAPITAL_PROVISIONS_SUM,RISK_COVERAGE,CAPITAL_LEVERAGE_RATIO,LIQUIDITY_COVERAGE_RATIO,NET_FUNDING_RATIO,NET_CAPITAL_LIABILITIES,NET_ASSETS_LIABILITIES,PROPRIETARY_CAPITAL,IS_BZ
000682.SZ,000682,东方电子,10005606,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-29 00:00:00,2026-04-29 00:00:00,CNY,0.1759,,0.1759,4.588538971043,0.859463255311,2.592305510849,-0.282924825941,1518934346.19,462514697.44,235825663.52,125406054.56,8.051134991794,95.055281106625,9.661415914689,1.350993403164,12.601387565531,1.513293057001,3.91,,1.5859899687,14.6564669315,30.449946609,0.005817742638,0.320559485807,-0.249730974905,13.844002733,1.601362843335,0.958975609281,-0.052762940305,52.8068040969,2.118949524108,1.118949524108,831.708932513038,389.22224566536,105.071083370655,0.108210933515,0.231230360038,0.856562977299,,,,,,,,,,,,,,,,,,,,,,,,,95.011086474501,17.5253532003,0.00028165088,32.927098035006,-18.947750833779,67.094017094,95.82435199923,-1.601858929258,2026,2.990225974856,122.899057472809,,,,8.051134991794,95.055281106625,9.661415914689,-52.722975459959,-43.444000670127,-51.164622137067,-2.409857226569,1.132918437728,1.132918437728,0.176390367931,,,,3.389520329772,0.550210781525,1.534555894514,0.131357038538,26.552429619461,163.573675802117,494.339898544741,0.833722475565,0.557698745396,,81.8955867319,18.1044132681,185.167200946835,1.0061670299,55.769874539623,-483641123.36997,69780577.7731858,1.162882222132,0.125650163885,-1.46638063215,-1.703896144086,-0.382389199708,,,,,,,,,7423377714.64,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-24 00:00:00,2026-04-24 00:00:00,CNY,0.6802,0.5446,0.6802,4.410641185368,0.859463255311,2.416411639622,0.602842373966,8377482887.4,2701273336.32,911992429.9,730100077.37,11.036447792893,33.350030626001,12.690291239321,3.699021513092,20.357473199031,-0.438569761039,16.5,13.21,6.9610565473,11.0703131083,32.2444506617,0.001043232422,0.423561824599,0.096478508235,9.6794286259,1.57249326463,1.008391668175,0.109431457134,54.2740853545,2.18694367899,1.186943678991,572.515492712165,268.135726206228,72.288056368321,0.628803944317,1.342603632472,4.98007579794,,,,,,,,,,,,,,,,,,,,,,,,,33.346402666144,15.6278019206,0.00028165088,29.914993744601,-22.290165751271,17.4377224199,11.381744436164,-2.393606704886,2025,13.437834630536,15.699433277746,,,,10.254987245435,58.71469261013,-1.236917224215,60.440314935145,116.471476216768,44.29186601129,-4.336308704333,6.248462844159,6.248462844159,0.70211427725,8999.0,930934.869141016,101343.75262807,18.532858079399,3.165347308433,8.508728610535,0.750886760357,19.424958549711,113.731595594866,340.424156727119,0.90051959675,0.618646595848,188.857257715087,82.8643357454,17.1356642546,180.163262958457,1.7152576957,61.729266010642,702178826.27117,388118414.667602,1.018702660739,0.608888683106,0.78554986921,0.87150658966,0.818350638707,,,,,,,,,7607038265.97,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-25 00:00:00,2025-10-25 00:00:00,CNY,0.3692,,0.3692,4.103228989956,0.859463255311,2.147208406193,-0.264606112734,5164644598.68,1659105165.68,495015157.26,473306621.38,11.528195012563,17.528482944479,22.026369910428,2.414230804177,3.294472716848,3.762085243236,9.26,,3.4772780342,8.7174596462,32.1242853013,0.001729814375,0.348026310846,-0.068690992145,12.4521624889,1.592992188217,0.937851696907,-0.049878319652,55.2065398819,2.23246875183,1.23246875183,676.884068888398,344.082077601578,84.566016689488,0.398886622407,0.784696494168,3.192771878938,,,,,,,,,,,,,,,,,,,,,,,,,17.542184017829,12.3052837091,0.000286238187,24.652674486285,-407.957322925903,4.6327683616,3.292528278718,-1.82375946375,2025,6.346577029738,4.537593084993,,,,10.509488467494,14.346205819106,17.563526063375,14.013890179566,6.135903543201,-1.664799231423,-2.004476325915,3.852122446788,3.852122446788,0.335068343492,,,,10.248940819601,1.980122152669,5.307281688107,0.468881210709,26.344185682449,136.355224164362,428.645812195575,0.801935388268,0.520653922622,,85.4119237533,14.5880762467,178.30776913921,2.3740381064,51.460831385113,-507345145.82845,-9046014.88594104,1.06423105904,0.414336136349,-0.682964565704,-0.787970291035,-0.367726204693,,,,,,,,,7323422447.58,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-23 00:00:00,2025-08-23 00:00:00,CNY,0.2255,0.2203,0.2255,3.995044533962,0.859463190369,2.040536667395,-0.411000123271,3162131520.83,1046052457.84,302390576.91,295338546.61,12.183091048578,19.649631352123,24.883069832042,2.804091836435,4.288626888556,6.107091973732,5.74,5.61,2.2117529927,8.8436869978,33.0806119527,0.00296653388,0.307235438109,-0.174261874157,10.3866745899,1.618646822581,0.940508731203,-0.083126522751,54.0275218464,2.175214476494,1.175214476496,719.729402372153,374.723432436138,87.832171700378,0.250093992835,0.480354267759,2.049362967069,,,,,,,,,,,,,,,,,,,,,,,,,19.628647214854,13.2597580929,0.000278682054,27.780577419977,-209.782495321921,6.8901303538,3.291931559691,-1.123284401971,2025,4.128322486862,8.695624864129,,,,13.960360492234,19.935149687118,28.991494716407,24.941848655959,50.112214687662,58.259007581995,2.102075879914,2.358520044961,2.358520044961,0.20726128431,,,,6.769332967897,1.240308430242,3.242805009308,0.295123456841,26.590507639915,145.125192743292,462.518344761168,0.804454968382,0.523164219908,-327.440581328157,84.7692941666,15.2307058334,181.967825945132,1.5093440851,51.788432414703,-552609909.979688,57326511.5428517,1.063126689246,0.265588167537,-1.757312940032,-1.970466324744,-0.568815582963,,,,,,,,,6838664144.81,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2026-04-29 00:00:00,CNY,0.0902,,0.0902,3.904297112149,0.859460834632,1.950170844899,-0.23785638985,1405755105.03,438621839.02,120901962.86,114357500.78,10.038947705784,19.223576320734,18.890279783891,1.699821988783,2.850409647182,2.804534607991,2.34,,0.809904362,7.1867272791,31.2018670571,0.003394822393,0.433468102872,-0.226853514185,13.5593690117,1.623418983203,0.974301673541,-0.049749116918,53.6664651611,2.158263994916,1.158263994918,798.619547558243,396.088753298726,89.086390001997,0.112694461681,0.227221801302,1.010255326296,,,,,,,,,,,,,,,,,,,,,,,,,19.312169312169,11.7207663271,-0.006809321067,24.687969461548,-132.866778412813,6.8493150685,1.05453249272,-0.408732628853,2025,1.341515755499,1.340355843648,,,,10.038947705784,19.223576320734,18.890279783891,-51.758695195009,-53.980902244873,-56.017962872049,-2.948098859281,1.048502116904,1.048502116904,0.070680925427,,,,3.073425695969,0.589454477151,1.439552219625,0.13321074605,29.283284810831,152.683546378332,485.209211320581,0.823348665761,0.578373791188,,84.4793446539,15.5206553461,183.179485840187,1.4285686828,55.419347955719,-515460442.299128,-47950883.612709,1.231564227813,0.140545468261,-2.685996575971,-3.156562164898,-0.328239439911,,,,,,,,,6610782655.84,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-23 00:00:00,2026-04-24 00:00:00,CNY,0.5101,0.4832,0.5101,3.814516156241,0.859460834632,1.859994424025,0.775760725517,7544804479.9,2543055494.82,683908676.75,647881968.66,16.466833072969,26.344724927343,37.692959917464,7.640491556542,10.666663403484,21.525868660172,14.05,13.31,6.2497284295,9.8458087801,33.7060489983,0.000750937261,0.49416449358,0.137854249032,8.2889775347,1.568766756954,1.007973060767,0.152499985123,55.6050515978,2.252508530791,1.252508530791,567.143228833793,288.092923515576,71.865996071619,0.634760289284,1.249596816218,5.009323180343,,,,,,,,,,,,,,,,,,,,,,,,,26.356205102799,11.5655580353,-0.006809321067,24.965654071623,-17.386162921965,13.2151490733,6.881225832285,1.367491642705,2024,11.614434271495,7.640793476231,,,,22.516289848295,33.494964348046,79.007968285169,60.810658782972,55.957155360854,71.759123690602,0.768293434991,5.627398001613,5.627398001613,0.535609425208,8153.0,925402.2421072,83884.2974058629,20.790914916885,3.092148068313,8.123156137402,0.756775041232,17.31525531412,116.423920215569,359.958518129391,0.877467299585,0.609293655701,205.458989021335,84.7149663803,15.2850336197,176.794376936819,2.1756245381,60.416185597538,914925658.972688,92571278.3459067,1.076669664086,0.643182006584,1.285584265609,1.400131285418,1.059691231795,,,,,,,,,7022808534.22,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-23 00:00:00,2025-10-25 00:00:00,CNY,0.3141,,0.3141,3.653638417034,0.859460795206,1.722553017849,0.085922981217,4630797259.92,1518039261.11,421187396.33,387872409.65,12.957124744241,22.260025835092,19.243979520882,3.396350184097,4.443914262863,2.91532878415,8.85,,3.3664371394,8.4584629934,32.7813803089,0.001099284837,0.479499938058,0.024876766348,10.3346797126,1.546124625776,0.890850922686,0.017384036483,56.232077721,2.284778321496,1.284778321496,678.398233397452,367.981181095112,81.889153890885,0.39799631943,0.733733174062,3.297139940654,,,,,,,,,,,,,,,,,,,,,,,,,22.217898832685,11.614010977,-0.007360567303,26.657675148039,-44.304374524628,10.2117061021,-0.970127159661,5.336308940951,2024,6.071095423613,2.664647009828,,,,14.555215701785,18.495987687232,11.081735814076,17.574193910119,11.323549281286,7.894046351918,0.122019182819,3.453944938636,3.453944938636,0.282325205492,,,,13.843823919044,1.951230560633,4.976564368745,0.475300393785,19.503281866261,138.374216480296,449.88796515796,0.767352231211,0.516205813438,,84.4785690779,15.5214309221,175.047066935951,2.854983838,50.700066565952,-4464864.57916606,1752859.42616215,1.150890414605,0.439433054964,0.264192201642,0.294105044467,0.116961371566,,,,,,,,,6819949344.84,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-23 00:00:00,2025-08-23 00:00:00,CNY,0.1885,0.1764,0.1885,3.527329213157,0.859460795206,1.596906751085,-0.132673772559,2818723830.19,913253804.34,252730053.15,236492061.74,11.953096334793,24.904638018729,25.129424141484,2.62947277782,4.555969346084,5.338984710946,5.37,5.02,2.1412640458,8.5503371607,32.3995488511,0.001749502792,0.4453105303,-0.063106327794,10.178361787,1.579367493793,0.887869993248,-0.029541642848,54.6412990355,2.204648675417,1.204648675417,718.762682214386,392.282478430149,88.132896237289,0.25043036381,0.458853020202,2.042370189621,,,,,,,,,,,,,,,,,,,,,,,,,24.917163684559,11.2751332334,-0.393800325517,27.347816180366,-208.76617588525,12.8151260504,-2.334948234619,4.165917673769,2024,3.798057642175,1.33126746802,,,,12.700662526352,20.53760369643,23.020979922728,20.642559317404,49.221601266831,45.865878452768,-0.940561222701,2.102384613328,2.102384613328,0.172714796495,,,,10.226418835239,1.191751071921,3.238404504179,0.300665763858,17.601469576011,151.038253072309,481.57423282156,0.766365493483,0.521988934848,-66.392501544011,83.6494355305,16.3505644695,180.036717951959,2.3846572393,51.169216758096,-144412770.048673,66623388.0486875,1.141129056284,0.282928252797,-0.665439144469,-0.738056600675,-0.205711539309,,,,,,,,,6212007751.86,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-27 00:00:00,2025-04-29 00:00:00,CNY,0.0756,,0.0756,3.494692383973,0.859519362065,1.564040904123,-0.102142689254,1277506859.47,410714254.18,101407763.96,96187426.75,11.064308215048,32.043218312622,28.337845431234,1.96456890981,4.546217767478,4.513840742941,2.19,,0.801452782,6.9774492629,32.1496711454,0.003458011851,0.523639873282,-0.107197437755,9.8339855289,1.592189293296,0.906878694694,-0.023652944617,53.8867177592,2.168572592118,1.168572592117,783.540150795662,421.461653591207,96.200491758256,0.114863290552,0.213542558933,0.935546153196,,,,,,,,,,,,,,,,,,,,,,,,,31.937172774869,10.8731104449,-0.387012788163,26.608415367638,-7.430173121184,19.6721311475,-2.591303398236,3.511006271398,2024,1.323772493525,0.150073166778,,,,11.064308215048,32.043218312622,28.337845431234,-46.288602305149,-48.472290433369,-33.778142993451,3.760718175003,0.952846368276,0.952846368276,0.059876642136,,,,4.986381535473,0.522869889741,1.466074075975,0.138419667312,18.049160370047,172.1269512088,518.938915623724,0.773536916318,0.536977154464,,83.0368381316,16.9631618684,182.414139131007,1.916328228,52.505961331954,-235943154.729891,-50154810.8290646,1.320776839108,0.151986970766,-1.386803382426,-1.536341343602,-0.158016784632,,,,,,,,,5982298201.42,,,,,,,,,0
000682.SZ,000682,东方电子,10005606,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-19 00:00:00,2025-04-23 00:00:00,CNY,0.4037,0.3509,0.4037,3.419080425371,0.859519362065,1.488404504296,0.939020329953,6478071293.63,2166854086.68,541303704.72,470526575.25,18.640502226421,23.464843667139,41.103137519583,6.938623750412,7.80193758796,11.211642852408,12.41,10.79,5.8473584868,9.3450432465,33.4490620505,0.000704667813,0.524258826455,0.194343325262,8.4946440721,1.560559587714,0.945513784839,0.212629027935,54.8549152166,2.215080567016,1.215080567018,575.339373551241,304.296165292287,76.178490244137,0.62571764866,1.183057958204,4.725743432907,,,,,,,,,,,,,,,,,,,,,,,,,23.455657492355,10.4863041396,-0.387012788163,26.344154578144,205.165405072005,12.7157129882,4.291255014916,4.893461961736,2023,10.78999317676,7.381648313266,,,,21.465477026004,24.853478602929,48.495177683257,50.361227285286,38.434413999273,6.583532477517,4.113496562253,4.831760127011,4.831760127011,0.453039789725,7627.0,849360.337436738,70972.0341838206,25.694810035977,2.812652603024,8.438964914796,0.759016691014,14.010611461846,127.993055243633,381.626331059871,0.832177467894,0.567745214541,121.128433054606,82.9271923902,17.0728076098,179.12416379412,2.6710945364,55.930065104689,1041133529.1044,169575186.396625,1.148517818619,0.66773980754,1.895140509694,2.079640726485,1.437003783559,,,,,,,,,6112118156.64,,,,,,,,,0
