常用指标,每股净资产,7.837609,7.845108,7.920038,7.845477,7.731828,7.740293,7.654652,7.526933,7.535702,7.456964,7.303577,7.287977,6.474207,6.319562,6.164663,6.021485,5.953367,5.827592,5.706211,5.602981,5.573077,5.510969,5.405434,4.296753,4.243623,4.203383,4.150871,4.074491,4.053733,4.045229,3.917307,3.835244,3.762873,3.783047,3.525299,3.460698,3.413508,3.41339,3.330875,3.271457,3.262251,3.213137,3.00036,2.998852,2.985444,2.931949,3.004712,2.94903,2.827911,2.780461,2.617197,3.669174,3.60855,3.442077,2.837036,2.810196,4.356334,4.238752,4.046451,3.98149,1.777137,1.711421,1.639067,1.55897,1.489873,1.433546,1.452068,1.384155,-0.056465,0.063567,0.524252,0.74177,0.8825,1.099842,2.022762,2.544053,2.48313,2.548971,2.740531,2.918949,3.06353,3.105913,3.029267,3.093768,3.090878,3.086436,3.206818,3.254827,3.320869,3.303544,3.298137,3.279301,3.239034,3.180324,3.284903,3.235857,3.187222,3.142969,3.251576,3.1803,1.79252,1.491236,
常用指标,每股现金流,-0.178016,0.05839,-0.284558,-0.012468,0.075886,-0.410985,-0.754561,-0.239941,-0.262468,-0.210225,-0.753306,-0.492404,-0.507943,-0.411606,-0.990855,-0.713282,-0.611257,0.803766,0.258081,0.179708,-0.06456,0.419856,-0.282313,-0.491509,-0.190954,0.418091,-0.357696,-0.207985,-0.100254,0.019841,-0.319793,-0.166865,-0.156616,-0.057494,-0.584952,-0.374199,-0.366736,-0.05944,-0.710635,-0.44553,-0.274259,0.295458,-0.480228,-0.365759,-0.2431,0.051812,-0.453251,-0.301177,-0.204702,0.173406,-0.314668,-0.153934,-0.137617,-0.082452,-0.510666,-0.369205,-0.276039,0.123884,-0.530045,-0.349667,-0.163281,0.245827,0.109547,-0.032314,-0.104825,0.240045,0.01746,0.050998,-0.041043,-0.877734,-0.110152,-0.189077,-0.022241,-0.110279,-1.508883,-1.260734,-0.520663,0.726532,0.211644,-0.119353,-0.261708,0.12815,0.091244,0.513653,0.486593,-0.125952,-0.126713,0.314042,0.834691,0.35785,0.600793,0.762511,0.462734,0.798049,,0.62943,,0.437459,,0.665486,1.070409,,
常用指标,净资产收益率(ROE),0.47,2.82,2.61,1.7,0.27,2.83,3.29,2.49,1.25,6.15,5.67,3.96,1.5,6.25,5.37,3.82,1.77,7.31,5.32,3.59,1.3,7.77,4.54,3.37,0.95,7.11,3.48,2.23,-0.49,6.62,3.43,2.1,-0.83,8.57,3.51,2.34,-0.43,7.86,3.86,2.24,1.64,8.8,4.04,2.94,1.64,11.55,7.34,5.37,1.64,10.38,7.51,4.78,1.49,10.75,6.84,6.02,2.49,12.65,8.4,5.7,3.84,16.2,13.18,5.95,3.85,2.83,,1.0,,-178.0,,-39.0,,-79.0,,-10.05,,-21.0,,-3.16,,1.31,,0.24,,-3.73,,,,3.63,,3.08,,6.37,,,,9.19,,8.96,,,
常用指标,总资产报酬率(ROA),0.431013,2.143385,1.82096,1.149311,0.30534,2.082632,2.190374,1.643852,0.819373,3.670269,3.20686,2.169288,1.008542,4.055486,3.250142,2.493735,1.079405,3.975316,3.17467,2.195917,0.878433,4.177845,3.147657,1.973162,0.749619,4.283209,2.621459,1.678561,0.244137,4.190102,2.640017,1.666571,-0.124974,4.512955,2.422711,1.639191,0.184093,4.904786,2.720801,1.745518,0.686245,5.909387,2.944453,2.149913,0.844037,6.632626,4.261035,3.191967,0.966903,7.364582,4.528811,3.288462,1.139882,7.874668,4.933138,3.833874,1.648272,8.074641,5.104568,3.895908,3.221776,17.826565,13.772649,8.559876,3.791351,2.820453,3.492136,1.57205,-1.550317,-15.897759,-8.195247,-4.930973,-3.226228,-19.967195,-11.813772,-4.207268,-1.602044,-5.332867,-4.071521,-1.751003,-0.575555,0.403842,-0.973648,-0.191471,-0.2325,-0.018154,0.41435,1.268617,0.404554,2.929309,2.897075,3.049586,1.926774,4.428353,2.416635,2.061017,0.668459,4.682776,3.239414,3.476282,7.385616,6.97876,
常用指标,毛利率,25.96353,28.701639,27.941112,26.370066,24.5363,28.177891,26.192458,25.514686,25.123554,29.73407,27.717365,26.735995,30.649001,31.539235,29.751014,28.843782,27.775123,29.090376,28.997167,28.052097,27.15592,29.361597,29.679527,29.241363,34.01062,30.867188,30.420649,29.766872,29.271903,29.679566,30.568755,29.954486,28.672308,32.262707,32.148509,31.813134,36.741376,33.10784,33.239935,33.424216,39.367684,33.035783,32.323513,32.520275,36.430276,32.552862,31.841434,30.847567,29.68881,32.004634,28.579466,29.636901,30.760532,31.610929,30.748877,30.471051,30.734945,30.500325,29.824579,31.480431,33.939095,34.421835,35.839908,34.736873,32.082519,20.177278,21.286909,18.186553,7.324007,4.840838,5.633475,6.218465,3.203932,2.837328,-0.86267,3.06877,7.203654,7.257517,8.359701,10.710408,14.294157,11.850724,10.078429,11.422627,12.0495,13.409131,14.344174,15.079202,13.677584,15.471235,15.806124,17.082815,20.044201,18.115201,17.439965,18.64194,17.373807,18.688217,18.827318,19.239747,19.264056,16.946856,20.082532
常用指标,销售净利率,4.954901,5.54561,6.92631,6.547288,2.929149,4.998325,7.9754,8.583857,8.733336,7.408885,9.084662,8.769201,8.881402,8.062605,9.111628,10.359011,8.8618,8.310779,8.578531,8.610911,7.405493,7.492492,7.431957,7.687085,6.236307,6.927603,5.6305,5.324163,-2.819519,6.312904,5.622392,5.007296,-7.611226,7.95748,5.564392,5.439764,-2.386438,6.869029,6.109385,5.526004,5.495051,7.453227,5.612795,5.898104,5.651765,9.281202,9.395771,9.931915,7.292779,10.833026,9.707672,11.630168,10.723778,11.130047,10.950742,11.466679,10.632707,11.545411,10.721505,10.989064,15.183067,18.303458,19.025862,18.247485,15.743017,2.194706,3.78632,0.548097,-11.192135,-23.511351,-17.863512,-16.385728,-20.711031,-47.159356,-22.903231,-13.704785,-9.21291,-9.028838,-9.94521,-7.188275,-5.658694,-0.983272,-2.992751,-1.677245,-1.872253,-1.515887,-0.372679,1.467289,0.769494,1.611826,2.708945,3.86525,4.917794,2.090429,1.71774,1.90031,1.108893,1.944858,1.730609,2.82573,3.378153,2.917311,2.561487
常用指标,期间费用率,18.523715,21.635454,18.784384,17.747361,20.775137,21.578272,17.493638,16.081286,15.707233,21.763448,17.734018,16.898909,20.809219,21.874156,20.261789,17.680604,18.574266,19.864626,19.436316,18.656657,18.834435,20.788175,20.700454,20.72815,27.001336,23.190739,23.43983,23.204471,31.190209,23.634537,25.755083,26.586539,39.636482,23.120302,27.572928,26.963846,41.106732,23.688676,26.511631,27.45772,33.609545,24.58645,25.306895,25.100633,30.129416,21.004506,21.187024,19.344109,22.059263,20.931996,19.123672,15.707242,20.37266,18.436825,18.850889,17.762404,19.47278,17.963164,17.044704,16.97964,16.031083,12.768567,12.974408,12.613494,13.438974,14.278979,12.721169,12.534492,12.327579,18.472843,13.798439,12.697159,10.508618,20.761435,19.018482,14.44645,13.436317,14.072371,15.283447,14.894036,16.684799,10.521059,10.641376,10.165936,10.589944,12.465514,11.942603,10.899163,10.595474,11.358557,10.082956,9.815836,11.479863,12.733859,12.949547,13.717159,13.382478,13.159864,13.175075,12.12461,11.909523,9.434521,12.848813
常用指标,资产负债率,50.544422,52.146364,50.627788,49.862155,49.631504,49.804916,47.989787,48.314283,48.523368,48.730677,49.586615,47.842814,54.940274,55.552286,55.257091,54.51036,53.940601,55.632689,55.627572,55.146621,54.15358,55.386903,55.899751,65.35482,64.503354,63.773253,66.819685,64.408961,63.353763,63.450142,65.274241,65.109579,64.399201,64.893739,64.360416,65.208517,64.466658,64.228535,63.792292,64.628458,62.490083,63.506327,63.50782,63.069557,61.866382,62.745681,59.964236,60.046793,59.875986,61.353907,62.019502,42.760528,41.85371,43.838436,48.296265,46.860056,47.019968,47.31339,47.952142,49.558133,25.98606,28.573565,28.450098,27.417109,27.21096,26.612,27.432358,28.235004,101.06895,98.841273,91.287578,87.362124,85.500894,81.889169,67.163861,62.094525,61.061432,61.61988,60.412536,59.155621,61.747809,57.665485,54.822876,51.580403,53.261166,51.526899,55.897817,59.413213,61.435795,56.803463,53.478437,58.59651,63.871772,58.353479,54.582818,57.809218,56.604368,51.640674,,51.849039,58.44313,63.971457,
每股指标,基本每股收益,0.0372,0.2207,0.2045,0.1326,0.0208,0.2151,0.2486,0.1866,0.0936,0.437,0.3983,0.27,0.1027,0.4145,0.3569,0.2508,0.1044,0.4165,0.2983,0.2007,0.0723,0.3501,0.2151,0.1501,0.0426,0.316,0.1514,0.0965,-0.0213,0.2743,0.1407,0.0843,-0.0339,0.3084,0.1255,0.0829,-0.0106,0.2617,0.1261,0.0727,0.03,0.2712,0.12,0.0871,0.03,0.3414,0.21,0.1538,0.05,0.36,0.2211,0.1669,0.0449,0.3509,0.2002,0.1595,0.065,0.3125,0.2024,0.1458,0.0986,0.4553,0.33,0.2,0.06,0.06,0.09,0.01,-0.12,-1.04,-0.58,-0.36,-0.22,-1.43,-0.78,-0.26,-0.12,-0.59,-0.36,-0.19,-0.04,0.04,,0.01,,-0.12,,,,0.12,,0.09947,,0.21,,,,0.24,,0.168,0.3,,
每股指标,稀释每股收益,0.0372,0.2207,0.2045,0.1326,0.0208,0.2151,0.2486,0.1866,0.0936,0.437,0.3983,0.27,0.1027,0.4145,0.3569,0.2508,0.1044,0.4165,0.2983,0.2007,0.0723,0.3501,0.2151,0.1591,0.0426,0.316,0.1514,0.0965,-0.0213,0.2743,0.1407,0.0843,-0.0331,0.3079,0.1255,0.0829,-0.0106,0.2617,0.1261,0.0727,0.03,0.2712,0.12,0.0871,0.03,0.3414,0.21,0.1538,0.046,0.36,0.2211,0.1669,0.0449,0.3509,0.2002,0.1595,0.065,0.3125,0.2024,0.1458,0.0986,0.4553,0.33,0.2,0.06,0.06,0.09,0.01,-0.12,-1.04,-0.58,-0.36,-0.22,-1.43,-0.78,-0.26,,-0.59,-0.36,-0.19,,,,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.03721,0.220571,0.204521,0.13264,0.020848,0.215075,0.248582,0.186646,0.093851,0.389845,0.341013,0.211701,0.043561,0.180188,0.143635,0.107458,0.041598,0.165057,0.118858,0.079542,0.028813,0.130355,0.085727,0.054576,0.015476,0.114906,0.055041,0.035078,-0.007739,0.099057,0.051156,0.030658,-0.012308,0.112099,0.045618,0.030125,-0.005389,0.095148,0.045859,0.026422,0.010376,0.098578,0.04358,0.031654,0.012263,0.124118,0.077215,0.05593,0.01674,0.129662,0.080392,0.05244,0.018257,0.097093,0.060395,0.044604,0.018187,0.084908,0.054984,0.039601,0.006581,0.027829,0.020583,0.012561,0.005641,0.005268,0.008197,0.000982,-0.01017,-0.087803,-0.048769,-0.030339,-0.018415,-0.121432,-0.06608,-0.021911,-0.010306,-0.046628,-0.030586,-0.015841,-0.003591,0.003458,-0.004843,0.000621,0.000376,-0.009921,0.000277,0.004345,0.001467,0.010482,0.010024,0.008428,0.004973,0.017489,0.011989,0.007833,0.003727,0.017882,0.013612,0.010428,0.018678,0.017593,0.012261
每股指标,摊薄每股净资产_期末股数,7.837609,7.845108,7.920038,7.845477,7.731828,7.740293,7.654652,7.526933,7.535702,7.456964,7.303577,7.287977,6.474207,6.319562,6.164663,6.021485,5.953367,5.827592,5.706211,5.602981,5.573077,5.510969,5.405434,4.296753,4.243623,4.203383,4.150871,4.074491,4.053733,4.045229,3.917307,3.835244,3.762873,3.783047,3.525299,3.460698,3.413508,3.41339,3.330875,3.271457,3.262251,3.213137,3.00036,2.998852,2.985444,2.931949,3.004712,2.94903,2.827911,2.780461,2.617197,3.669174,3.60855,3.442077,2.837036,2.810196,4.356334,4.238752,4.046451,3.98149,1.777137,1.711421,1.639067,1.55897,1.489873,1.433546,1.452068,1.384155,-0.056465,0.063567,0.524252,0.74177,0.8825,1.099842,2.022762,2.544053,2.48313,2.548971,2.740531,2.918949,3.06353,3.105913,3.029267,3.093768,3.090878,3.086436,3.206818,3.254827,3.320869,3.303544,3.298137,3.279301,3.239034,3.180324,3.284903,3.235857,3.187222,3.142969,3.251576,3.1803,1.79252,1.491236,
每股指标,调整每股净资产_期末股数,7.36254,7.365188,7.456533,7.379559,7.269542,7.270077,7.197374,7.063133,7.071744,6.990861,6.839007,6.812247,6.034026,5.872554,5.727752,5.577996,5.514768,5.375805,5.2701,5.18563,5.158318,5.09002,5.006723,3.866186,3.812049,3.765643,3.680422,3.612272,3.592991,3.590099,3.480153,3.394931,3.318718,3.334898,3.090624,3.024181,2.979841,2.979623,2.918817,2.853946,2.843289,2.82914,2.564328,2.562427,2.544844,2.49262,2.57883,2.521626,2.397206,2.34824,2.185334,3.342871,3.281159,3.111313,2.4923,2.462757,3.793586,3.671773,3.448429,3.403624,1.482277,1.414844,1.341347,1.26023,1.189998,1.131979,1.148421,1.078264,-0.08382,0.036012,0.496495,0.715356,0.855719,1.099688,1.745242,2.253986,2.274998,2.39786,2.700402,2.878059,3.021879,3.063501,2.983,3.045729,3.040078,3.038978,3.153042,3.201439,3.264966,3.243329,3.233362,3.209963,3.165152,3.10326,3.205881,3.153158,3.100542,3.052142,3.251576,3.081398,1.6459,1.333111,
每股指标,每股净资产_最新股数,7.837609,7.845108,7.920038,7.845477,7.731828,7.740293,7.654652,7.526933,7.535702,7.456964,7.303577,7.287977,2.565921,2.518233,2.456508,2.399454,2.372311,2.322191,2.273823,2.232688,2.220772,2.196023,2.153969,1.562391,1.543071,1.528437,1.509341,1.481566,1.473941,1.470643,1.424135,1.39429,1.367978,1.375313,1.281609,1.258123,1.240968,1.240925,1.210927,1.189326,1.185979,1.168124,1.09077,1.090221,1.085347,1.065899,1.092352,1.072109,1.028076,1.010826,0.951472,1.026088,1.009134,0.96258,0.770817,0.763524,0.739754,0.719787,0.687132,0.676101,0.177983,0.171402,0.164155,0.156134,0.149213,0.143572,0.145427,0.138625,-0.004784,0.005386,0.044419,0.06285,0.074774,0.093189,0.171388,0.215557,0.210395,0.215974,0.232205,0.247322,0.259573,0.263164,0.25667,0.262135,0.26189,0.261513,0.271713,0.275781,0.281377,0.279909,0.279451,0.277855,0.274443,0.269469,0.27833,0.274174,0.270053,0.266304,0.275506,0.269467,0.111131,0.092453,
每股指标,每股经营现金流,-0.178016,0.05839,-0.284558,-0.012468,0.075886,-0.410985,-0.754561,-0.239941,-0.262468,-0.210225,-0.753306,-0.492404,-0.507943,-0.411606,-0.990855,-0.713282,-0.611257,0.803766,0.258081,0.179708,-0.06456,0.419856,-0.282313,-0.491509,-0.190954,0.418091,-0.357696,-0.207985,-0.100254,0.019841,-0.319793,-0.166865,-0.156616,-0.057494,-0.584952,-0.374199,-0.366736,-0.05944,-0.710635,-0.44553,-0.274259,0.295458,-0.480228,-0.365759,-0.2431,0.051812,-0.453251,-0.301177,-0.204702,0.173406,-0.314668,-0.153934,-0.137617,-0.082452,-0.510666,-0.369205,-0.276039,0.123884,-0.530045,-0.349667,-0.163281,0.245827,0.109547,-0.032314,-0.104825,0.240045,0.01746,0.050998,-0.041043,-0.877734,-0.110152,-0.189077,-0.022241,-0.110279,-1.508883,-1.260734,-0.520663,0.726532,0.211644,-0.119353,-0.261708,0.12815,0.091244,0.513653,0.486593,-0.125952,-0.126713,0.314042,0.834691,0.35785,0.600793,0.762511,0.462734,0.798049,,0.62943,,0.437459,,0.665486,1.070409,,
