常用指标,每股净资产,9.314273,9.045939,9.036449,8.440352,8.820215,8.594349,8.600639,7.920525,8.401397,8.228226,8.059434,7.5618,7.808483,8.156248,8.03804,7.685794,8.109583,7.961698,7.727659,7.251539,7.699894,7.568341,7.293194,6.444727,6.894721,6.795917,6.598958,6.193101,6.604325,6.463791,6.248837,5.821587,6.263575,6.140975,5.925221,5.489909,5.964011,5.827235,5.633804,5.201391,5.6293,5.534735,5.365593,5.179242,5.327633,5.220252,5.019832,4.658607,4.759696,4.738123,4.65092,4.350941,4.575291,4.538169,4.387097,4.036236,4.183538,4.135776,4.016733,3.873319,4.060706,4.009715,3.944561,5.422337,5.607709,5.623614,5.509837,4.108926,4.065664,3.991367,4.057945,3.975755,4.209207,4.383006,4.339542,3.783805,3.523438,2.968067,2.827681,2.686985,2.764396,2.714995,2.621691,2.758345,2.831922,2.788313,2.703089,2.579632,2.583753,2.523773,1.547128,,1.537731,,
常用指标,每股现金流,0.478607,2.475167,1.753099,0.980504,0.484189,2.437793,1.947355,0.939339,0.494247,2.645011,1.487002,1.025245,0.320218,1.359287,1.05401,0.527167,0.173055,1.571219,0.950062,0.419655,0.145292,1.804463,1.217206,0.548472,0.253902,1.657473,1.192027,0.628545,0.23715,1.806212,1.276831,0.594827,0.274649,1.804234,1.257492,0.62365,0.260709,1.772265,1.260134,0.633102,0.191418,1.073755,0.715047,0.35939,0.128867,1.290842,0.82861,0.35629,0.142817,1.096449,0.83179,0.355878,0.131954,1.300654,0.93555,0.448178,0.191395,0.936365,0.573492,0.311852,0.155993,1.05006,0.584926,0.385873,0.21966,0.744474,0.44918,0.368199,0.139184,0.700503,0.456906,0.24159,0.070627,0.523151,0.316318,0.195223,0.083096,0.609643,0.392102,0.208031,0.00823,0.665194,0.37908,0.2112,0.000359,0.67245,0.430831,0.217027,0.000563,0.231622,0.064926,,,,
常用指标,净资产收益率(ROE),3.01,15.9,13.01,6.09,2.43,15.71,13.54,5.56,1.95,13.52,10.53,4.28,1.82,9.32,8.03,4.5,1.4,14.92,10.89,4.94,1.65,16.71,13.17,5.25,1.52,14.77,12.2,5.94,2.03,16.31,12.91,6.24,2.08,16.91,13.46,6.25,2.09,16.88,12.57,6.25,1.79,15.56,12.83,5.77,2.17,14.47,11.63,4.29,0.81,11.83,9.86,3.74,0.66,14.52,12.17,4.09,0.6,11.54,9.45,4.0,0.97,12.79,10.98,3.17,0.19,10.18,9.67,5.02,,10.03,,3.67,,15.16,,7.35,,13.57,,5.76,,15.07,,6.33,,14.56,,6.82,,14.31,3.58,,,,
常用指标,总资产报酬率(ROA),1.842021,9.104433,7.200057,3.610719,1.544021,8.812852,7.305924,3.354295,1.34214,7.8497,6.053839,2.971522,1.312075,9.328045,8.096196,4.851587,1.528281,11.286789,8.234374,3.777368,1.45714,11.994866,8.978991,3.829356,1.361518,10.753057,8.682959,4.337049,1.597908,11.070637,8.638481,4.364409,1.58996,10.963041,8.478341,4.22732,1.558937,10.522124,8.163677,4.167318,1.332697,12.269177,9.941142,5.521371,2.145337,12.664591,9.963928,4.036401,1.140811,10.185511,8.178852,3.530584,1.040741,11.584715,9.389065,3.789886,1.097134,9.113113,7.071593,3.472649,1.153044,9.527169,7.758237,2.931,0.805422,7.129787,5.029896,4.88438,2.211387,9.993781,8.154305,3.721731,0.878194,15.135558,11.834069,6.758975,1.503037,15.234435,10.502768,5.86706,1.983887,16.03183,11.507802,6.484499,1.667568,15.826478,12.273586,7.556251,2.707177,11.384539,4.807106,,7.195659,,
常用指标,毛利率,55.646317,61.668487,62.477197,56.122536,52.976674,59.13412,61.191707,52.375992,48.137928,57.826282,57.891631,49.930716,49.494476,57.294117,61.02386,58.652917,48.608906,62.058402,59.82548,48.54181,43.23912,63.398716,63.913773,56.064676,51.961057,62.511004,64.60046,56.995942,51.467595,62.890677,62.640353,56.743392,47.979712,61.206468,61.369197,55.199083,46.237397,60.69016,62.450766,57.172404,53.024002,59.575741,61.90735,55.176033,45.372205,63.097883,65.545277,53.363286,39.129328,57.992804,61.654366,50.408525,36.861607,63.701007,66.876268,54.518008,40.612844,59.314925,61.339063,52.522094,44.429145,61.904263,65.019396,51.242578,38.054049,58.094419,64.76454,56.813267,46.750288,61.268027,67.8217,59.036464,42.529297,69.665476,73.325138,67.567484,56.229747,70.195664,74.856468,71.414136,63.296278,74.958149,77.003737,74.335002,65.94093,74.908713,76.477434,74.438525,68.548118,70.507356,64.618658,46.670066,59.921207,62.970529,65.013458
常用指标,销售净利率,38.005035,40.52468,43.436141,36.194788,31.092367,38.974399,42.78192,33.277836,26.061117,35.790349,37.852232,29.517664,24.272628,41.584895,46.570186,45.148134,32.960864,47.596094,48.768492,43.613253,32.90826,45.871784,47.483238,39.93754,27.360437,43.243793,46.852137,42.112417,33.889905,44.213625,45.894254,44.384495,34.760638,44.418769,47.69374,42.015519,34.489428,42.783075,43.854439,38.271181,41.456839,47.527451,51.414831,51.822716,49.298695,43.982106,45.820305,34.988983,17.840992,39.965537,41.644701,31.73208,14.459189,40.154685,43.128438,30.682329,12.249118,37.201394,39.949082,32.224188,18.502621,37.594014,41.247459,25.095652,4.102524,41.93371,55.267266,59.212249,67.457,44.627363,50.672757,44.14729,23.140675,61.502484,66.75784,66.45154,36.160628,52.315917,47.588984,44.19832,37.76252,45.990396,47.997882,46.940095,39.336039,49.222138,50.863112,48.903879,44.03397,48.146269,43.901757,28.34469,32.281454,34.883646,35.889544
常用指标,期间费用率,14.373202,14.366205,13.245019,15.838915,17.230687,16.300336,14.796323,18.758475,20.944862,19.076596,18.327837,22.628702,22.55579,10.962346,10.386549,10.791923,13.799847,11.323263,11.348287,14.679516,16.923559,11.134162,10.520028,14.525055,15.647703,12.217646,11.725902,14.440145,17.089253,13.125546,12.383384,16.286423,18.38179,13.472876,13.165574,16.149971,20.164917,15.35087,15.229646,18.185892,13.250128,13.888773,13.601762,16.167071,21.348328,14.670644,14.12581,20.015656,27.421676,19.107802,17.684413,23.490336,31.378131,20.174894,19.701046,28.016801,38.270289,22.537305,20.675492,25.528196,30.05744,21.822338,20.693662,30.886596,41.967845,20.726921,12.270838,16.092653,19.771161,13.8393,13.383046,17.204458,24.79334,13.478749,11.737366,14.6853,19.114257,12.733132,11.881185,13.733011,18.951448,13.743034,12.819295,13.576578,16.379174,9.121141,8.420479,9.285923,11.675327,6.533486,6.457068,10.040038,9.854881,10.561862,11.331393
常用指标,资产负债率,57.327069,58.269459,59.035779,61.516546,59.649196,60.790164,61.040191,64.320645,61.891319,62.881093,64.033142,66.020497,66.352102,40.185432,40.9493,44.906204,40.497914,42.084757,46.787247,49.511753,45.735077,46.098246,51.550581,56.873958,48.695553,49.401474,50.548358,54.164784,50.734438,51.713703,54.094678,57.103503,53.513019,54.736258,57.248851,59.805083,56.202154,56.999484,58.88894,62.452487,34.203427,35.664282,38.445811,40.951214,40.398689,41.401401,44.8587,48.443918,46.823868,47.742329,50.628591,54.083559,51.624927,51.758105,54.480991,57.64377,55.652072,56.911065,58.856474,58.63659,57.962296,57.979791,59.953564,62.710244,60.988122,61.776388,64.02553,36.277686,33.67571,34.936858,38.751468,39.085292,35.176688,35.856614,42.73083,41.973882,41.392555,40.391308,43.482878,45.187873,43.09818,43.524488,51.152319,49.926795,47.671487,33.890179,35.857607,35.385521,32.94108,33.055144,10.097116,,14.207226,,
每股指标,基本每股收益,0.2763,1.4101,1.1522,0.5336,0.2117,1.3281,1.1454,0.4646,0.1622,1.1135,0.8797,0.363,0.1527,0.9697,0.8447,0.4705,0.1313,1.1553,0.8604,0.3774,0.1262,1.1853,0.9205,0.3592,0.1041,0.9792,0.8106,0.3897,0.1325,1.0278,0.8147,0.3874,0.1287,1.0119,0.8071,0.3684,0.1231,0.9446,0.7367,0.3432,0.0997,0.8288,0.8407,0.3872,0.1143,0.717,0.5727,0.2057,0.0386,0.545,0.4585,0.1725,0.0301,0.6274,0.5237,0.1725,0.0251,0.4667,0.3835,0.1628,0.0393,0.4985,0.4342,0.1201,0.0108,0.3128,0.4122,0.2085,0.0883,0.4176,0.362,0.1571,0.0267,0.6035,0.5179,0.2684,0.048,0.4416,0.3007,0.1603,0.049,0.408,,0.18,,0.387,,0.178,0.06,0.251,0.055,,,,
每股指标,稀释每股收益,0.2763,1.4101,1.1522,0.5336,0.2117,1.3281,1.1454,0.4646,0.1622,1.1135,0.8797,0.363,0.1527,0.9697,0.8447,0.4705,0.1313,1.1553,0.8604,0.3774,0.1262,1.1853,0.9205,0.3592,0.1041,0.9792,0.8106,0.3897,0.1325,1.0278,0.8147,0.3874,0.1287,1.0119,0.8071,0.3684,0.1231,0.9446,0.7367,0.3432,0.0997,0.8288,0.8407,0.3872,0.1143,0.717,0.5727,0.2057,0.0386,0.545,0.4585,0.1725,0.0301,0.6274,0.5237,0.1725,0.0251,0.4667,0.3835,0.1628,0.0393,0.4985,0.4342,0.1201,0.0108,0.3128,0.4122,0.2085,0.0883,0.4176,0.362,0.1571,0.0267,0.584,0.4959,0.251,0.045,0.4321,0.2972,0.159,0.049,,,,,,,,,,,,,,
