SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002463.SZ,002463,沪电股份,10090573,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-03-23 00:00:00,2025-11-28 00:00:00,CNY,7418710047,-0.5538086913,7418710047,-0.5538086913,,,,,,,,,,,6172199887,3.2566022281,5402670721,4.003780388,,,,,410855747.0,15.0288246556,,,,,,,,,,,,,56757405.0,0.0273431146,222263567,-2.3859489073,152147305,5.3505533727,,,-72494858,-2175.3635661148,19087545.0,28.2619188556,96010650.0,109.6512419192,,,,,,,1273544.0,-84.9658417073,-11768006.0,60.8110248841,-35270382.0,-4.3064740023,,,,,-6198476.0,-11.2362407766,-126848250.0,-43.3046186908,-8061196.0,-368.1483378767,98528346.0,13.3919133487,,,0.0,,1193436122,-18.0748907779,6539414.0,97.3513914973,,,719368,-72.1700941709,,,,,0.0,,1199256168,-17.7165267091,135755340,18.4015328117,,,,,,,1063500828,-20.8004863691,,,1063500828.0,-20.8004863691,,,1063500828,-20.8004863691,,,956563256.0,-24.2192013553,,,,,0.5636,-21.4056616929,0.5636,-20.8538126668,125434079.0,313.4178043169,125434079.0,313.4178043169,,,,,,,125812300.0,289.6812338171,,,125548160.0,284.8303565991,,,264140.0,178.0707821265,,,,,-378221.0,80.5561795991,-378221.0,80.5561795991,,,,,,,,,,,,,,,,,,,,,,,1188934907.0,-13.4157052276,1188934907.0,-13.4157052276,,,,,,,,,,,,,标准无保留意见
002463.SZ,002463,沪电股份,10090573,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-27 00:00:00,2022-10-25 00:00:00,CNY,5411631165,-2.6116113488,5411631165,-2.6116113488,,,,,,,,,,,4487560428,1.7516166047,3908828093,1.5585669279,,,,,295130077.0,10.6235032584,,,,,,,,,,,,,39560463.0,-4.6122269587,183381078,14.9679137147,112535526,8.529066964,,,-51874809,-419.1803595674,14117694.0,25.2846787307,65718543.0,122.11202258,,,,,,,-6280562.0,-251.9562985693,-5086003.0,75.005984358,-26560613.0,-13.2045692333,,,,,-4141555.0,-3.4828648994,-93773421.0,-8.4176511787,872408.0,-78.7643517004,81338181.0,62.1405264737,,,0.0,,896999785,-18.0077812005,2621139.0,415.8554657902,,,603992,-76.746051974,,,,,0.0,,899016932,-17.6661638679,113381074,-17.4347753465,,,,,,,785635858,-17.6994502543,,,785635858.0,-17.6994502543,,,785635858,-17.6994502543,,,703351786.0,-22.7327654097,,,,,0.417,-18.2513232699,0.417,-17.8001182732,30495513.0,31.3118198285,30495513.0,31.3118198285,,,,,,,32151188.0,34.5042594649,,,33530140.0,40.8444042538,,,-1378952.0,-1522.1864686469,,,,,-1655675.0,-143.5768991988,-1655675.0,-143.5768991988,,,,,,,,,,,,,,,,,,,,,,,816131371.0,-16.5354038196,816131371.0,-16.5354038196,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-27 00:00:00,2022-08-24 00:00:00,CNY,3542232906,0.2446305104,3542232906,0.2446305104,,,,,,,,,,,2920362709,4.6477758497,2537044393,4.5454565721,,,,,196757062.0,16.5184418741,,,,,,,,,,,,,27264002.0,-10.852238348,119202966,9.2307331128,69668933,0.9728177794,,,-29574647,-116.6236283056,9350029.0,25.0086269055,39987699.0,143.614478222,,,,,,,3907327.0,179.789262634,-5940483.0,53.9289121973,-14565583.0,12.9770596039,,,,,-1538724.0,-145.9396692405,-105912798.0,1.8999189424,1385692.0,-53.8712028078,34308768.0,-4.2337087343,,,0.0,,548079979,-17.1673840408,1759646.0,451.6685059316,,,496313,-51.7496257121,,,,,0.0,,549343312,-16.8873140552,69032677,-10.826975712,,,,,,,480310635,-17.6912874844,,,480310635.0,-17.6912874844,,,480310635,-17.6912874844,,,439740183.0,-20.161636217,,,,,0.2558,-24.7647058824,0.2558,-24.7647058824,63472591.0,15146.2530865977,63472591.0,15146.2530865977,,,,,,,65128266.0,5842.0889557958,,,66507218.0,6556.7794693171,,,-1378952.0,-1522.1864686469,,,,,-1655675.0,-143.5768991988,-1655675.0,-143.5768991988,,,,,,,,,,,,,,,,,,,,,,,543783226.0,-6.8807032405,543783226.0,-6.8807032405,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-23 00:00:00,2022-04-26 00:00:00,CNY,1746586750,10.4396362745,1746586750,10.4396362745,,,,,,,,,,,1509309190,13.5070870963,1320282977,13.9456113902,,,,,96341157.0,20.9205548442,,,,,,,,,,,,,14209813.0,-9.6407297386,57900722,12.4478226275,35759977,5.9077457646,,,-15185456,-57.4213733138,4172565.0,10.5482738047,18979772.0,135.9751847603,,,,,,,4395289.0,266.9367098752,-2775576.0,25.6056254598,-3411904.0,24.4321334754,,,,,-292324.0,-24460.3333333333,-5182922.0,70.624497554,2219644.0,-74.7680562376,17332794.0,7.7042144769,,,0.0,,252974465,-1.3725504063,1596664.0,985.2800435019,,,173037,-82.7069525172,,,,,0.0,,254398092,-0.4863842682,33621597,-19.407607896,,,,,,,220776495,3.2035207703,,,220776495.0,3.2035207703,,,220776495,3.2035207703,,,200227071.0,0.2099760778,,,,,0.1176,-7.182320442,0.1165,-6.2751407884,33983529.0,,33983529.0,,,,,,,,35639204.0,,,,37018156.0,,,,-1378952.0,,,,,,-1655675.0,,-1655675.0,,,,,,,,,,,,,,,,,,,,,,,,254760024.0,19.0893597089,254760024.0,19.0893597089,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-03-25 00:00:00,2022-03-23 00:00:00,CNY,7460024310,4.6500337367,7460024310,4.6500337367,,,,,,,,,,,5977535338,3.988196249,5194686867,3.401882524,,,,,357176341.0,13.1119063959,,,,,,,,,,,,,56741890.0,-6.471270329,227696284,10.4428450574,144420034,0.7744959893,,,-3186078,-124.650288139,14881693.0,-2.0168730399,45795412.0,193.0677353149,,,,,,,8471003.0,1319.3054955811,-30028869.0,-618.362317317,-33814183.0,-289.2484819058,,,,,-5572353.0,-983.1018055089,-88516512.0,-1.3299635328,3006245.0,127.7920018623,86891863.0,30.6764208831,,,0.0,,1456740349,7.6540578701,3313589.0,249.3460283054,,,2584874,136.9027194275,,,,,0.0,,1457469064,7.7192620883,114656742,-22.0260784683,,,,,,,1342812322,11.3461061408,,,1342812322.0,11.3461061408,,,1342812322,11.3461061408,,,1262276557.0,9.9511825801,,,,,0.7171,0.2937062937,0.7121,1.0070921986,30340754.0,2130.3293147106,30340754.0,2130.3293147106,,,,,,,32285953.0,2266.7043376429,,,32624287.0,2263.3166841127,,,-338334.0,88.2135765396,,,,,-1945199.0,-45337.9584209297,-1945199.0,-6742.7585971383,,,,,,,,,,,,,,,,,,,,,,,1373153076.0,14.0032296213,1373153076.0,14.0032296213,,,,,,,,,,,,,标准无保留意见
002463.SZ,002463,沪电股份,10090573,通用,2020-09-30 00:00:00,三季报,2020三季报,058001001,2020-10-28 00:00:00,2021-10-27 00:00:00,CNY,5556751929,10.9057517405,5556751929,10.9057517405,,,,,,,,,,,4410308728,9.5259489122,3848841325,9.554384274,,,,,266787860.0,18.4450127726,,,,,,,,,,,,,41473306.0,4.5397012757,159506311,5.1765957929,103691600,1.9650763448,,,-9991674,-111.8236743575,11268492.0,-3.5969811123,29588017.0,131.0097457668,,,,,,,4133137.0,722.9228930516,-20348883.0,-803.8094263068,-23462492.0,-435.7343679109,,,,,-4002165.0,-551.1312165662,-86492762.0,-65.1422828415,4108224.0,726.7192024647,50165238.0,10.9697274737,,,0.0,,1094005990,11.7982673485,508115.0,-26.5273218908,,,2597374,138.4014259805,,,,,0.0,,1091916731,11.6301566234,137323037,8.1781034463,,,,,,,954593694,12.1449615791,,,954593694.0,12.1449615791,,,954593694,12.1449615791,,,910284663.0,12.0251346303,,,,,0.5101,1.0499207607,0.5073,2.1546516311,23223738.0,602.9299944041,23223738.0,602.9299944041,,,,,,,23903472.0,631.6284550274,,,23806512.0,629.4720028183,,,96960.0,,,,,,-679734.0,-459.8481229512,-679734.0,-673.7438816164,,,,,,,,,,,,,,,,,,,,,,,977817432.0,15.4998356336,977817432.0,15.4998356336,,,,,,,,,,,-482305.0,-117.4354690085,
002463.SZ,002463,沪电股份,10090573,通用,2020-06-30 00:00:00,中报,2020中报,058001001,2020-08-26 00:00:00,2021-08-27 00:00:00,CNY,3533588670,13.1864861836,3533588670,13.1864861836,,,,,,,,,,,2790659128,9.5253001065,2426738068,9.7879292273,,,,,168863451.0,17.6235407832,,,,,,,,,,,,,30582935.0,59.1243350966,109129512,5.5941430084,68997711,4.2062984044,,,-13652549,-361.1106011002,7479507.0,-21.6832448058,16414336.0,110.5809163764,,,,,,,1396525.0,301.014048421,-12894167.0,-1146.2163791516,-16737636.0,-234.0128814675,,,,,-625651.0,-6.5086531226,-107964027.0,-85.9406311781,3003963.0,82.4164526607,35825516.0,20.527354841,,,0.0,,661671701,20.9159257595,318968.0,-10.8153524825,,,1028620,5.1397474896,,,,,0.0,,660962049,20.9234006511,77414305,13.5156678836,,,,,,,583547744,21.9793930471,,,583547744.0,21.9793930471,,,583547744,21.9793930471,,,550788070.0,21.5129388359,,,,,0.34,19.9294532628,0.34,21.3852195644,416316.0,109.0156805743,416316.0,109.0156805743,,,,,,,1096050.0,124.376850699,,,999090.0,122.2203984899,,,96960.0,,,,,,-679734.0,-459.8481229512,-679734.0,-673.7438816164,,,,,,,,,,,,,,,,,,,,,,,583964060.0,23.2561315716,583964060.0,23.2561315716,,,,,,,,,,,-560554.0,,
002463.SZ,002463,沪电股份,10090573,通用,2020-03-31 00:00:00,一季报,2020一季报,058001001,2020-04-22 00:00:00,2021-04-23 00:00:00,CNY,1581485424,16.0060814359,1581485424,16.0060814359,,,,,,,,,,,1329704804,13.1561306277,1158695768,14.7351178332,,,,,79673102.0,16.1985938228,,,,,,,,,,,,,15725905.0,104.395703947,51491190,-0.613850187,33765214,8.0316693799,,,-9646375,-263.6550734409,3774428.0,47.3687662838,8043122.0,177.2043147129,,,,,,,1197833.0,272.414572358,-3730895.0,-418.323256937,-4515019.62,-103.2865012497,,,,,1200.0,-97.7358917756,-17643688.0,-59.25833623,8796960.0,404.0645654808,16092958.0,9.8956763419,,,0.0,,256494988,32.2054277043,147120.0,-37.8973228985,,,1000616,353.5287745491,,,,,0.0,,255641492,31.7544612133,41718078,32.1129131027,,,,,,,213923414,31.6847845775,,,213923414.0,31.6847845775,,,213923414,31.6847845775,,,199807523.0,33.8709294979,,,,,0.1267,30.618556701,0.1243,30.4302203568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213923414.0,35.4620507874,213923414.0,35.4620507874,,,,,,,,,,,-637290.0,,
002463.SZ,002463,沪电股份,10090573,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2020-03-26 00:00:00,2021-03-25 00:00:00,CNY,7128544582,29.6833440924,7128544582,29.6833440924,,,,,,,,,,,5748282549,18.8466696506,5023783649,19.3232749092,,,,,315772541.0,30.0988296539,,,,,,,,,,,,,60667872.0,12.81959941,206166623,1.7385647252,143310103,21.6498424826,,,-1418239,-114.8482586755,15188016.0,-7.487205801,15626221.0,162.9175561699,,,,,,,-694740.0,-200.0,5793027.0,-69.642512777,-8687043.0,-222.7630755029,,,,,-514481.0,63.2474193664,-87354726.0,-22.5611953805,-10816943.0,,66493911.0,4.9800214987,,,0.0,,1353168081,101.7827516554,948512.0,44.3389708769,,,1091112,-51.1521055042,,,,,0.0,,1353025481,102.2369328726,147044986,49.1603104,,,,,,,1205980495,111.4093573129,,,1205980495.0,111.4093573129,,,1205980495,111.4093573129,,,1148033634.0,122.0327513585,,,,,0.715,109.8620487232,0.705,107.9032733707,-1494376.0,-458.5122844729,-1494376.0,-458.5122844729,,,,,,,-1490095.0,,,,1380445.0,,,,-2870540.0,,,,,,-4281.0,-101.0270447932,29283.0,101.0227425132,,,,,,,,,,,,,-33564.0,-406.2967694835,,,,,,,,,1204486119.0,110.9932190114,1204486119.0,110.9932190114,,,,,,,,,,,10190449.0,,标准无保留意见
002463.SZ,002463,沪电股份,10090573,通用,2019-09-30 00:00:00,三季报,2019三季报,058001001,2019-10-29 00:00:00,2020-10-28 00:00:00,CNY,5010337013,30.176967526,5010337013,30.176967526,,,,,,,,,,,4026724965,18.1968122302,3513178729,18.249657879,,,,,225241953.0,33.4227816216,,,,,,,,,,,,,39672302.0,14.5186566826,151655708,4.4740151766,101693250,21.4844594398,,,-4716977,-235.4897575046,11688941.0,-8.7195773013,12808125.0,91.4609804148,,,,,,,-663507.0,-432.423333016,2891249.0,-80.724107125,-4379501.0,-148.3706724577,,,,,-614648.0,63.1369195163,-52374692.0,11.0611431703,496931.0,,45206237.0,-6.1796480761,,,0.0,,978553618,119.9509409731,691570.0,196.0627426805,,,1089496,112.0710630454,,,,,0.0,,978155692,120.0000329723,126941620,106.7257378385,,,,,,,851214072,122.1271125187,,,851214072.0,122.1271125187,,,851214072,122.1271125187,,,812571809.0,136.7110704674,,,,,0.5048,120.5329838357,0.4966,117.2353455818,-4617688.0,-25512.4043806065,-4617688.0,-25512.4043806065,,,,,,,-4496274.0,,,,-4496274.0,,,,,,,,,,-121414.0,-768.1745638655,-87850.0,96.9317375342,,,,,,,,,,,,,-33564.0,-200.2598799176,,,,,,,,,846596384.0,120.9116364945,846596384.0,120.9116364945,,,,,,,,,,,2766229.0,,
002463.SZ,002463,沪电股份,10090573,通用,2019-06-30 00:00:00,中报,2019中报,058001001,2019-08-29 00:00:00,2020-08-26 00:00:00,CNY,3121917456,26.7246497494,3121917456,26.7246497494,,,,,,,,,,,2547958440,14.6648587066,2210386957,14.3590415854,,,,,143562632.0,28.850464104,,,,,,,,,,,,,19219521.0,-6.9405127338,103348073,6.7007250168,66212611,26.4059960012,,,5228646,-34.0949958468,9550328.0,16.7926679714,7794788.0,151.59979213,,,,,,,-694740.0,,1232457.0,-89.7589007398,-5011075.0,-159.5427291407,,,,,-587418.0,59.2735184064,-58063709.0,-0.277733964,1646761.0,,29723971.0,-12.2955301245,,,0.0,,547216338,139.9730843489,357649.0,331.2141306969,,,978336,210294.838709677,,,,,0.0,,546595651,139.6142279309,68197022,116.0627833631,,,,,,,478398629,143.3962755837,,,478398629.0,143.3962755837,,,478398629,143.3962755837,,,453275244.0,168.1584378646,,,,,0.2835,141.4821124361,0.2801,138.5860306644,-4617688.0,-1272.0048133347,-4617688.0,-1272.0048133347,,,,,,,-4496274.0,,,,-4496274.0,,,,,,,,,,-121414.0,63.9255418716,-87850.0,96.9317375342,,,,,,,,,,,,,-33564.0,-314.0424717811,,,,,,,,,473780941.0,141.4603859842,473780941.0,141.4603859842,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-23 00:00:00,2020-04-22 00:00:00,CNY,1363278032,16.6107567685,1363278032,16.6107567685,,,,,,,,,,,1175106286,6.0310315826,1009887635,4.8917978937,,,,,68566322.0,26.4951366772,,,,,,,,,,,,,7693853.0,-24.1625912563,51809221,7.6771714625,31254922,33.8046768779,,,5894333,-5.0094912622,2561213.0,-36.3795023408,2901514.0,74.0888205697,,,,,,,-694740.0,,1172046.0,-86.0363626486,-2221013.0,-134.1982151439,,,,,53001.0,253.7642519365,-11078659.0,,1745205.0,,14643850.0,4.8022224253,,,0.0,,194012449,133.3287464326,236898.0,1010.6849828871,,,220629,220529.0,,,,,0.0,,194028718,133.2887513175,31577593,143.1337431453,,,,,,,162451125,131.4668900626,,,162451125.0,131.4668900626,,,162451125,131.4668900626,,,149253855.0,155.7637945531,,,,,0.097,131.5035799523,0.0953,127.446300716,-4529838.0,-308.9760499346,-4529838.0,-308.9760499346,,,,,,,-4496274.0,,,,-4496274.0,,,,,,,,,,-33564.0,-101.5484156696,,,,,,,,,,,,,,,-33564.0,-427.4870344177,,,,,,,,,157921287.0,118.2712153932,157921287.0,118.2712153932,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-03-26 00:00:00,2020-03-26 00:00:00,CNY,5496885226,18.806765067,5496885226,18.806765067,,,,,,,,,,,4836721606,9.6293338284,4210229440,10.8922337696,,,,,242717434.0,28.1069011034,,,,,,,,,,,,,53774231.0,118.7471756193,202643534,7.5963024005,117805416,16.9418008011,,,9551551,-66.7181910849,16417206.0,54.1612015577,5943392.0,136.4257865721,,,,,,,694740.0,126.707302587,19082696.0,40.425476176,7076267.0,375.9989479448,,,,,-1399850.0,-372.3860752659,-71274375.0,,,,63339586.0,-1.2924770241,,,0.0,,670606417,131.4683078876,657142.0,-28.2677512597,,,2233693,147.28907793,,,,,0.0,,669029866,130.9139138481,98581845,14.3460963985,,,,,,,570448021,180.29401989,,,570448021.0,180.29401989,,,570448021,180.29401989,,,517055987.0,256.6119342483,,,,,0.3407,180.1809210526,0.3391,178.8651315789,416827.0,-65.1793963594,416827.0,-65.1793963594,,,,,,,,,,,,,,,,,,,,,416827.0,-65.1793963594,-2863184.0,,3269053.0,166.3785088423,,,,,,,,,,,10958.0,136.3437365262,,,,,,,,,570864848.0,178.8586138262,570864848.0,178.8586138262,,,,,,,,,,,,,标准无保留意见
002463.SZ,002463,沪电股份,10090573,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-20 00:00:00,2019-10-29 00:00:00,CNY,3848865977,14.0219394388,3848865977,14.0219394388,,,,,,,,,,,3406796587,6.6802404288,2970984265,8.1136123404,,,,,168818211.0,27.051876052,,,,,,,,,,,,,34642654.0,80.9901072242,145161175,9.1843645735,83708855,13.6888905706,,,3481427,-86.188046147,12805529.0,90.3174551275,6689679.0,340.8965326338,,,,,,,199597.0,162.6133629465,14999300.0,100.057245718,9054042.0,,,,,,-1667381.0,-433.0740506289,-58888425.0,,,,48183828.0,-1.2799458029,,,0.0,,444896309,87.1217483751,233589.0,-73.835390421,,,513741,-27.2422524919,,,,,0.0,,444616157,86.8572115935,61405813,-19.2528091445,,,,,,,383210344,136.699588084,,,383210344.0,136.699588084,,,383210344,136.699588084,,,343275795.0,183.5105961112,,,,,0.2289,136.7114788004,0.2286,136.4012409514,18171.0,242.4171173289,18171.0,242.4171173289,,,,,,,,,,,,,,,,,,,,,18171.0,242.4171173289,-2863184.0,,2847878.0,,,,,,,,,,,,33477.0,362.3794968258,,,,,,,,,383228515.0,136.7294683229,383228515.0,136.7294683229,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-24 00:00:00,2019-08-29 00:00:00,CNY,2463543961,14.7804293157,2463543961,14.7804293157,,,,,,,,,,,2222091815,8.8808159871,1932848445,10.606153666,,,,,111418017.0,,,,,,,,,,,,,,20652941.0,65.4199807692,96857892,16.867281536,52380910,-61.1446486755,,,7933610,-8.1400549774,8177164.0,,3098090.0,,,,,,,,,,12034421.0,1371.1970141882,8415931.0,,,,,,-1442349.0,-2173.4923236972,-57902893.0,,,,33891056.0,18.7603765354,,,0.0,,228032381,69.3421169409,82940.0,-90.3271327774,,,465,-99.7762949635,,,,,0.0,,228114856,68.5900890235,31563521,-2.3801886054,,,,,,,196551335,90.8741943765,,,196551335.0,90.8741943765,,,196551335,90.8741943765,,,169032624.0,115.1858071893,,,,,0.1174,90.8943089431,0.1174,90.8943089431,-336565.0,-106.0269108243,-336565.0,-106.0269108243,,,,,,,,,,,,,,,,,,,,,-336565.0,-106.0269108243,-2863184.0,,2510938.0,-55.0604908604,,,,,,,,,,,15681.0,622.1778221778,,,,,,,,,196214770.0,80.7453968617,196214770.0,80.7453968617,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-24 00:00:00,2019-04-23 00:00:00,CNY,1169084285,8.9920445338,1169084285,8.9920445338,,,,,,,,,,,1108266390,7.880106522,962789899,6.4484378342,,,,,54204710.0,,,,,,,,,,,,,,10145195.0,123.1178899721,48115325,15.8724594205,23358617,-65.7383427526,,,6205181,292.4133316722,4025767.0,,1666686.0,,3447463.0,-50.8715039837,,,,,,,8393558.0,977.6445665571,6494529.0,,,,,,-34469.0,30.5382584689,,,,,13972843.0,-13.0203354055,,,0.0,,83149827,33.6742846538,21329.0,-26.278860777,,,100,-99.9349449634,,,,,0.0,,83171056,33.9771802564,12987746,1.6727800957,,,,,,,70183310,42.3467775532,,,70183310.0,42.3467775532,,,70183310,42.3467775532,,,58356131.0,62.6573523642,,,,,0.0419,39.6666666667,0.0419,,2167635.0,-42.9593753947,2167635.0,-42.9593753947,,,,,,,,,,,,,,,,,,,,,2167635.0,-42.9593753947,,,2173998.0,-42.7027813424,,,,,,,,,,,-6363.0,-207.6103500761,,,,,,,,,72350945.0,36.2422798619,72350945.0,36.2422798619,,,,,,,,,,,,,
