SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,EPSJB,EPSKCJB,EPSXS,BPS,MGZBGJ,MGWFPLR,MGJYXJJE,TOTALOPERATEREVE,MLR,PARENTNETPROFIT,KCFJCXSYJLR,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,KCFJCXSYJLRTZ,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROEJQ,ROEKCJQ,ZZCJLL,XSJLL,XSMLL,YSZKYYSR,XSJXLYYSR,JYXJLYYSR,TAXRATE,LD,SD,XJLLB,ZCFZL,QYCS,CQBL,ZZCZZTS,CHZZTS,YSZKZZTS,TOAZZL,CHZZL,YSZKZZL,TOTALDEPOSITS,GROSSLOANS,LTDRR,NEWCAPITALADER,HXYJBCZL,NONPERLOAN,BLDKBBL,NZBJE,TOTAL_ROI,NET_ROI,EARNED_PREMIUM,COMPENSATE_EXPENSE,SURRENDER_RATE_LIFE,SOLVENCY_AR,JZB,JZC,JZBJZC,ZYGPGMJZC,ZYGDSYLZQJZB,YYFXZB,JJYWFXZB,ZQZYYWFXZB,ZQCXYWFXZB,RZRQYWFXZB,EPSJBTZ,BPSTZ,MGZBGJTZ,MGWFPLRTZ,MGJYXJJETZ,ROEJQTZ,ZZCJLLTZ,ZCFZLTZ,REPORT_YEAR,ROIC,ROICTZ,NBV_LIFE,NBV_RATE,NHJZ_CURRENT_AMT,DJD_TOI_YOY,DJD_DPNP_YOY,DJD_DEDUCTDPNP_YOY,DJD_TOI_QOQ,DJD_DPNP_QOQ,DJD_DEDUCTDPNP_QOQ,XSMLL_TB,PER_TOI,PER_OI,PER_EBIT,STAFF_NUM,AVG_TOI,AVG_NET_PROFIT,PREPAID_ACCOUNTS_RATIO,ACCOUNTS_PAYABLE_TR,FIXED_ASSET_TR,CURRENT_ASSET_TR,PREPAID_ACCOUNTS_TDAYS,PAYABLE_TDAYS,OPERATE_CYCLE,GUARD_SPEED_RATIO,CASH_RATIO,INTEREST_COVERAGE_RATIO,CA_TA,NCA_TA,LIQUIDATION_RATIO,INTEREST_DEBT_RATIO,FC_LIABILITIES,FCFF_FORWARD,FCFF_BACK,SS_OI,SS_TA,NCO_OP,NCO_NETPROFIT,NCO_FIXED,FIRST_ADEQUACY_RATIO,NET_INTEREST_SPREAD,NET_INTEREST_MARGIN,LOAN_ADVANCES,NON_PERFORMING_LOAN,OVERDUE_LOANS,LOAN_PROVISION_RATIO,REVENUE_RATIO,LIABILITY,CAPITAL_PROVISIONS_SUM,RISK_COVERAGE,CAPITAL_LEVERAGE_RATIO,LIQUIDITY_COVERAGE_RATIO,NET_FUNDING_RATIO,NET_CAPITAL_LIABILITIES,NET_ASSETS_LIABILITIES,PROPRIETARY_CAPITAL,IS_BZ
688271.SH,688271,联影医疗,10477590,通用,2026-03-31 00:00:00,一季报,2026一季报,058001001,2026-04-29 00:00:00,2026-04-29 00:00:00,CNY,0.48,,0.48,26.647670449795,16.979139170644,8.832755678284,-1.163732556057,2907566494.56,1371249973.54,398869282.78,371861638.8,17.337627999669,7.778559659533,-1.75446116397,3.11311400351,1.539991098971,-0.375212684971,1.83,,1.1889173677,13.4973175834,47.1614312555,,0.145865884307,-0.329863301068,18.4311310859,2.465369458201,1.747631872031,-0.103925850919,33.9650504918,1.514349609483,0.514349609483,1021.73508061726,364.271706383076,175.120874662044,0.088085455523,0.247068324064,0.513930735977,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666667,8.2704323817,0.234107381709,31.076252520234,-171.335058867814,-0.5434782609,-7.492494571273,14.414613859279,2026,1.791407608201,-4.474427124114,,,,17.337627999669,7.778559659533,-1.75446116397,-41.158283440214,-46.751150165427,-48.108707762883,-5.564235723836,3.527923695329,3.527923695329,0.611777264276,,,,5.167468839132,0.618615286488,0.909062354448,0.127454624286,17.416650743679,145.486220540956,539.356358628745,1.637512012774,0.966555080914,,68.4637643623,31.5362356377,275.816752721226,4.9004545594,76.343184048629,754326137.763774,-409158684.821855,0.971441034361,0.084993320326,-1.973552644698,-2.443917460111,-0.302671481294,,,,,,,,,11287390987.71,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2025-12-31 00:00:00,年报,2025年报,058001001,2026-04-29 00:00:00,2026-04-29 00:00:00,CNY,2.28,2.16,2.28,26.174431776471,16.934886473284,8.348783808099,3.250613217972,13800251663.95,6487669216.99,1869300805.65,1769843181.21,33.981668005305,48.137416574167,75.175898696311,13.072907508694,9.255733308654,10.652985885287,9.0,8.52,6.0639240737,13.3624189516,47.011238454,,0.534446901628,0.194128260464,6.9318616685,2.464806067696,1.847450884166,0.288692521066,34.2331638139,1.520523196783,0.520523196784,793.293379680293,279.31093356825,129.767940786665,0.453804366986,1.288886172127,2.774182882287,,,,,,,,,,,,,,,,,,,,,,,,,48.051948051948,8.384101611,0.068440504048,32.739580471455,532.780918586755,37.8254211332,30.298923198449,18.058489757405,2025,8.185648395954,43.886575882106,,,,47.686769779488,26.808600130844,31.193907071336,73.806163091293,512.902439995575,717.924323918804,-3.154756740375,16.744667727409,16.744667727409,2.322901166032,8703.0,1585689.03412042,214788.096708032,31.799678743751,3.296192640621,4.471817426055,0.630625997318,11.320869084904,109.216917592588,409.075077076961,1.753448703565,1.123886357214,521.198362650619,69.7675343212,30.2324656788,274.405758903449,3.8312022137,59.299948096863,-2793756758.90687,483537014.392675,1.113379834762,0.468663079241,1.339302751835,1.452792800222,0.829914332954,,,,,,,,,11223198760.08,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2025-09-30 00:00:00,三季报,2025三季报,058001001,2025-10-30 00:00:00,2025-10-30 00:00:00,CNY,1.36,,1.36,25.248198629472,16.890027713691,7.439896814881,0.130088242802,8858916392.73,4165139348.23,1120234330.0,1053226533.66,27.38791576895,66.909408051932,126.94134324304,11.128758434602,30.638511253355,35.776872107965,5.5,,3.8146868383,12.442901079,47.0163523797,,0.408447371948,0.012102300067,6.4695046009,2.877212097392,2.029506601526,0.014543565497,30.0826661313,1.43026048716,0.430260487161,880.697009662769,341.474651325989,145.825252507687,0.306575356834,0.790688266176,1.851531167318,,,,,,,,,,,,,,,,,,,,,,,,,65.853658536585,8.2359832663,-0.504580588191,33.502378842017,107.124662478424,56.25,48.805911265134,15.249868148804,2025,5.579053684816,41.922435172593,,,,75.408464383642,143.797446590208,126.244478210063,-19.642363459527,-80.536822926446,-85.077067699405,-1.053802340915,10.749051179165,10.749051179165,1.523811033049,,,,19.162350046405,2.251068551611,2.892653090531,0.420808425112,14.090129829909,119.943037632849,487.297291177369,1.906326920652,1.164330395865,,71.2786518788,28.7213481212,314.924733438304,2.956243327,67.470908492609,-4095025920.29197,-463144204.056061,1.088891551342,0.324171777267,0.090772062367,0.097262688096,0.033703396023,,,,,,,,,8951717184.45,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2025-06-30 00:00:00,中报,2025中报,058001001,2025-08-30 00:00:00,2025-08-30 00:00:00,CNY,1.21,1.17,1.21,25.230405761268,16.876679917528,7.420952434377,0.059163170751,6015901402.16,2883237100.4,998018064.12,965612481.04,12.794917181691,5.031103182269,21.014016414411,5.321894938621,3.233477980485,8.209458005162,4.9,4.75,3.4837348814,16.4214083021,47.9269340978,,0.38315738396,0.008105152746,7.9290408392,3.07018106208,2.190092630456,0.00719740205,27.5192691333,1.379677036976,0.379677036976,848.472571830648,333.560701635171,141.209097177513,0.212145926664,0.539631914424,1.274705409197,,,,,,,,,,,,,,,,,,,,,,,,,4.310344827586,6.1569459664,-0.37173392808,23.053210289535,107.806658926907,-0.6085192698,-4.032117731354,3.770601616639,2025,4.563285553422,1.40311137569,,,,18.603523821481,6.989376973285,17.955314966259,42.777457413286,69.67468819698,55.114022550718,-2.609218449601,7.299451670376,7.299451670376,1.254331870736,8420.0,714477.601206651,118529.461296912,11.791250264583,1.460707670675,1.975942408724,0.288579435421,15.265556744281,123.227941917236,474.790126347263,2.048407115463,1.269702546491,305.427350868502,72.5245824287,27.4754175713,344.066619180843,0.6635056908,96.91728504477,-1424913352.73734,-89449834.774113,1.027084266739,0.2154477111,0.045276653305,0.04935723293,0.015503351596,,,,,,,,,7892267510.76,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2025-03-31 00:00:00,一季报,2025一季报,058001001,2025-04-29 00:00:00,2026-04-29 00:00:00,CNY,0.45,,0.45,24.61214004933,16.939482591474,6.738639157326,-0.42889133491,2477948927.49,1237493219.8,370082216.76,378502314.92,5.423175445256,1.867475576104,26.085509191041,1.237565762355,0.537654366161,7.750723590694,1.84,,1.2852117914,14.7511194119,49.9402229833,,0.240122134298,-0.142647903566,8.1175858033,2.817170591999,2.000696981198,-0.047019063583,29.6859372646,1.422190613225,0.422190613226,1032.98207810329,427.395952175071,168.271135771613,0.087126390581,0.210577567574,0.534851087724,,,,,,,,,,,,,,,,,,,,,,,,,2.272727272727,5.5098048407,0.210413858982,21.046532246893,46.202896850995,-3.664921466,-10.013944682393,23.780363730142,2025,1.875317314798,-10.173689783474,,,,5.423175445256,1.867475576104,26.085509191041,-25.938991650492,-37.349208159486,-30.706050857638,0.750051739156,3.006643099466,3.006643099466,0.51199019737,,,,4.939997954968,0.610963604873,0.819880479884,0.117794442445,18.218631023824,147.308283639429,595.606176088509,1.89121597946,1.209982925721,,73.419434824,26.580565176,320.297649612043,2.3312463109,95.581697715202,-1335040709.93048,-127691164.994355,1.070284651862,0.091940269109,-0.886425569808,-0.967031040715,-0.114000925513,,,,,,,,,8563210960.39,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2024-12-31 00:00:00,年报,2024年报,058001001,2025-04-29 00:00:00,2026-04-29 00:00:00,CNY,1.54,1.23,1.54,24.149696668996,16.923304078671,6.28959634982,-0.751099015314,10300104386.97,4999942662.53,1261869451.27,1010323448.82,-9.733450446019,-36.084973836384,-39.315409614227,-5.785491540133,-20.193849940488,-22.296774850973,6.53,5.23,4.6538558607,12.05739237,48.5426406829,,0.354296595155,-0.060098832982,8.1218394057,2.952881281573,2.171566985096,-0.087485355249,28.9967827678,1.408386885808,0.408386885808,932.702125537992,323.981343793082,132.577664613946,0.385975318532,1.111175093557,2.715389511863,,,,,,,,,,,,,,,,,,,,,,,,,-35.833333333333,5.4955599111,0.26652330914,22.695781514451,-567.149052268514,-39.4810009268,-41.712925169871,13.818424543079,2024,5.688959060823,-42.160778130727,,,,-15.898775940002,-35.087575959989,-34.672556899485,106.430624854054,311.685657384566,263.620381279562,3.117876176545,12.497730455741,12.497730455741,1.50207882079,8173.0,1260259.92744035,154394.891872018,30.864403210323,2.874655270299,3.995372801715,0.500957767429,11.663922271453,125.232407419257,456.551234610813,2.063858477348,1.428256759716,-246.057028303089,74.5258709836,25.4741290164,327.107278262264,2.4825000097,118.71533680983,383437949.570007,227784623.061067,1.02296518843,0.375829831505,-0.453047591085,-0.498439721771,-0.210264030495,,,,,,,,,8129447799.81,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2024-09-30 00:00:00,三季报,2024三季报,058001001,2024-10-31 00:00:00,2025-10-30 00:00:00,CNY,0.82,,0.82,23.326991512021,16.975683718447,5.57285711267,-1.82588639386,6954283174.55,3304472895.56,671163083.66,464096368.96,-6.433365957631,-36.937786060868,-43.99970842726,-4.709325270082,-20.413426530466,-22.412550009246,3.52,,2.5635317884,9.4673957527,47.5170885714,,0.264366152362,-0.216387342722,7.5113993216,3.157802200441,2.274012416491,-0.242580740175,26.1021262883,1.353218908438,0.353218908437,997.138738358176,351.710098593114,143.387159068166,0.270774757427,0.767677701266,1.883013805104,,,,,,,,,,,,,,,,,,,,,,,,,-36.434108527132,6.8462575865,0.646823642493,38.383294823167,-78.701615357404,-40.5405405405,-41.720644140071,1.162834299243,2024,3.931058312261,-42.141335543153,,,,-25.001069720663,-320.574043421987,-899.456043988847,-45.665684417481,-147.545081988544,-167.070839269418,-2.363495649363,8.438046194791,8.438046194791,0.981371898952,,,,17.308835685437,1.899461733712,2.732396041856,0.349313738415,15.598969503603,142.145532709604,508.253075167573,2.155027560531,1.466093411763,,75.256510144,24.743489856,362.516904146458,0.5159890404,101.082964262042,-1269491371.42776,286232381.252108,0.954197932997,0.254930669516,-2.098216118604,-2.285605760803,-0.522822100026,,,,,,,,,6794298800.24,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2024-06-30 00:00:00,中报,2024中报,058001001,2024-08-31 00:00:00,2025-08-30 00:00:00,CNY,1.16,0.97,1.16,23.767079517574,16.939650345159,6.030685763432,-0.757855201629,5333486253.17,2624659542.7,950211921.88,797934412.6,1.178834663259,1.326006267382,1.391820073359,-0.653489837186,-1.055990442206,-0.747440375026,4.93,4.14,3.6301049883,17.7100920749,49.210955426,,0.297751853039,-0.117107720639,9.1587508004,3.198793133629,2.502911972172,-0.096317723185,26.5193308168,1.360902140816,0.360902140815,878.160985357285,283.491312603618,132.337579190805,0.204973806627,0.634940091627,1.360157871261,,,,,,,,,,,,,,,,,,,,,,,,,1.754385964912,7.1128409324,0.554156765029,55.945435175997,-22.11957898853,-5.5555555556,-5.806841007343,3.749819775556,2024,4.500143527663,-3.267520981839,,,,-2.467485882465,-3.486751966618,-2.472796808766,26.910672276182,61.551853508827,65.805419803019,1.021214614164,6.471436703675,6.471436703675,1.17570304217,7859.0,678646.933855452,120907.484651991,14.56398551438,1.348572702474,2.227976406082,0.260353900869,12.359254259233,133.474450187064,422.468876888909,2.402570595621,1.672021780412,-4603.72318042561,77.6768952432,22.3231047568,358.829160648237,0.5589428982,117.096065319434,252857396.381649,284878460.116822,0.813958906687,0.162565679243,-0.600420093878,-0.661248513807,-0.242488903055,,,,,,,,,7081860339.18,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2024-03-31 00:00:00,一季报,2024一季报,058001001,2024-04-27 00:00:00,2025-04-29 00:00:00,CNY,0.44,,0.44,23.326874773857,16.903914412839,5.566982409361,-0.797238716966,2350478362.11,1165095317.52,363297720.56,300194937.03,6.218524807331,10.204035202264,8.521941993514,1.20594799258,1.703827677492,1.415931919961,1.91,,1.4282343935,15.3986685261,49.5684340814,,0.108532993667,-0.279539121705,9.4556756923,3.628797093595,2.852596507947,-0.120597625618,23.9827516821,1.315490920979,0.31549092098,970.345045350685,313.645794494888,132.512952191864,0.092750512234,0.286947893387,0.679178891658,,,,,,,,,,,,,,,,,,,,,,,,,10.0,7.8990566256,0.410591161369,67.161020577895,-109.541869873251,2.1390374332,6.25926387192,-9.548410999039,2024,2.087714958209,-1.044068155747,,,,6.218524807331,10.204035202264,8.521941993514,-40.917910781906,-60.07739719283,-64.097408585242,-1.366559977446,2.851975466274,2.851975466274,0.533456063791,,,,7.832426357583,0.72668618006,1.024804910653,0.117528208595,11.490692142017,123.849885231847,446.206986588695,2.75166234255,2.054780786453,,77.9979841457,22.0020158543,396.344119247625,0.6665347259,111.408666266516,-1739213188.86932,-129982176.331824,0.786237062949,0.072907191178,-1.640955753201,-1.815346055603,-0.276630929724,,,,,,,,,6079087771.0,,,,,,,,,0
688271.SH,688271,联影医疗,10477590,通用,2023-12-31 00:00:00,年报,2023年报,058001001,2024-04-27 00:00:00,2025-04-29 00:00:00,CNY,2.4,2.02,2.4,22.891671165444,16.878319423217,5.126171635395,0.160783589663,11410765602.39,5371606893.89,1974292317.49,1664876441.28,23.518229535984,19.214500961227,25.382262326234,5.538050522671,8.384315032869,15.88756749352,10.79,9.1,7.9843702472,17.3323585407,47.0749034821,,0.338395670655,0.011612812354,7.6788193987,3.48878400254,2.817267680495,0.022854803374,25.4763522551,1.341855948092,0.341855948093,781.482932462659,223.387423579642,82.669972044788,0.460662651794,1.611549988944,4.354664590971,,,,,,,,,,,,,,,,,,,,,,,,,9.58904109589,7.9108651832,0.327108418793,74.93578453248,-80.593367526447,-38.2723112128,-16.370719210496,-8.387762782741,2023,9.835815346343,-28.20093300798,,,,17.717538679194,20.167708806641,37.547104961143,84.088593406252,619.313168076652,1902.3331164583,-2.669734890512,13.845361894848,13.845361894848,2.387546494253,7440.0,1533705.05408468,265361.870630376,34.961510672291,3.45099265501,5.272609652037,0.56527598934,10.297037887591,104.317811131058,312.15868595285,2.727874413245,2.156554072558,18.870233738174,79.8377575391,20.1622424609,373.50447834467,0.7024743911,130.808725785513,-1791949441.97213,801490445.446019,0.967719151882,0.435836566689,0.061877252917,0.067000762343,0.059905994774,,,,,,,,,6454724356.28,,,,,,,,,0
