SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
002463.SZ,002463,沪电股份,10090573,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-24 00:00:00,2019-08-29 00:00:00,CNY,2470041986,,,,,,,,,,,,88070295,27941027,0.0,0.0,2586053308,1728994415,,,,,,494930780,86004506,48210507,0.0,0.0,2358140208,,0.0,227913100,,4069051.0,203272.0,,,1848407000.0,0.0,0.0,1852679323.0,158031455,,,,,1886407000.0,0.0,0.0,2044438455,,0.0,-191759132,102387961.0,,625078493,,,,0.0,727466454,725411928,90208780,,,33166981.0,,0.0,0.0,848787689,,0.0,-121321235,-3918780.0,,0.0,-89086047,416427629.0,,0.0,327341582.0,196551335.0,57902893.0,149768698.0,149577274.0,191424.0,2929942.0,298470.0,-27872123.0,,,1442349.0,,,18553863.0,-12034421.0,-5305909.0,-5297677.0,-8232.0,,-178865827.0,-96849268.0,121393098.0,,0.0,0.0,227913100.0,,,,,327341582.0,416427629.0,,,,,-89086047.0,25.6629179734,,,,,,,,,,,,81.6795713672,-38.5754193579,,,25.5625797351,11.016382212,,,,,,13.6971166697,15.6016899221,-9.3522419948,,,11.2167213176,,,475.2422140646,,271.5794164569,2899.8819362456,,,226.8624226348,,,226.9808136611,48.0482158893,,,,,438.2045649073,,,267.0559213954,,,-2093.5420837225,,,-25.5808304405,,,,,-13.3909581032,57.5270670602,5.3623590294,,,15986.7322093745,,,,55.3635143186,,,-141.3192506418,46.3330207263,,,-137.8769551397,31.8313228201,,,-40.5997374936,90.8741943765,6.1811603616,5.7592771807,5.9104316334,-50.0002611989,-0.6938014081,-75.1565668168,-17.8965116669,,,2173.4923236972,,,428.676600488,-1371.1970141882,15.6221052248,15.4480203448,63.7085041661,,-68.8197980607,59.320468684,1610.0389217972,,,,475.2422140646,,,,,-40.5997374936,31.8313228201,,,,,-137.8769551397,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-24 00:00:00,2019-04-23 00:00:00,CNY,1220936348,,,,,,,,,,,,46037932,11959260,0.0,0.0,1278933540,835435207,,,,,,259869935,51584264,22327968,0.0,0.0,1169217374,,0.0,109716166,,2616884.0,,,,1051764000.0,0.0,0.0,1054380884.0,56322820,,,,,953881768.0,0.0,0.0,1010204588,,0.0,44176296,,,257366555,,,,0.0,257366555,319512848,3412933,,,,,0.0,0.0,322925781,,0.0,-65559226,-12640408.0,,0.0,75692828,416427629.0,,0.0,492120457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6448300794,,,,,,,,,,,,183.9519073402,-77.7086616546,,,36.3523713705,12.2712713042,,,,,,15.0601388729,90.3987324139,1.5987446294,,,14.736342805,,,235.3100330408,,153.85371286,,,,312.4477752187,,,311.7983394314,57.4152040717,,,,,959.8485999726,,,703.1425197437,,,-66.0864600623,,,62.6912070013,,,,,36.9524099144,54.9545175372,387.7646278667,,,,,,,56.0717040657,,,-245.3298563256,-4184.5935868755,,,153.1789444334,31.8313228201,,,42.3234477347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-03-22 00:00:00,2019-03-26 00:00:00,CNY,4489048984,,,,,,,,,,,,103644771,41274458,,0.0,4633968213,3211994069,,,,,,852922847,171825246,242444486,,0.0,4479186648,,0.0,154781565,,4470590.0,47054.0,,,1290700000.0,2767482.0,0.0,1297985126.0,178489688,112188760.0,,,,1414700000.0,,0.0,1705378448,,0.0,-407393322,,,1583825728,,,,0.0,1583825728,1128413782,93635324,,,,,,0.0,1222049106,,0.0,361776622,-8616361.0,,0.0,100548504,315879125.0,,0.0,416427629.0,203517728.0,83378778.0,286587137.0,286230988.0,356149.0,5976330.0,1545191.0,-55946821.0,,,296336.0,495405.0,2601311.0,-21433988.0,-13259198.0,9555557.0,9962218.0,-406661.0,,-104333583.0,-428494782.0,182124658.0,2171506.0,2171506.0,0.0,154781565.0,,,,,416427629.0,315879125.0,,,,,100548504.0,10.1672421401,,,,,,,,,,,,213.0434526536,141.1899812544,,,12.33916753,14.9382529917,,,,,,29.8431342247,19.0720926245,10.6228009597,,,17.4131755904,,,-50.0845248977,,437.5573108367,-99.8768556028,,,109.5730405968,,,98.1919093056,-12.3932162536,,,,,154.9009009009,,,124.7646631913,,,-292.379705188,,,45.1169634583,,,,,44.6013207863,-9.2407174618,572.4519573933,,,,,,,-2.7981667046,,,323.424692682,-25763.0260610573,,,126.6069959838,16.3425556709,,,31.8313228201,55.9462341464,53.8860951946,1.0829677917,1.230745239,-53.4870752084,-12.7718031449,122.5448203155,68.8965418183,,,-99.7605680778,-94.7571158417,282.0249304455,-169.7468108648,-1110.2158987811,-37.4583071504,-33.9410377316,-305.4860486503,,44.3327454903,-226.6143449776,16.6516152441,,,,-50.0845248977,,,,,31.8313228201,16.3425556709,,,,,126.6069959838,标准无保留意见,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-27 00:00:00,2018-10-20 00:00:00,CNY,3186462540,,,,,,,,,,,,84473624,52641468,0.0,0.0,3323577632,2368656984,,,,,,631103560,108636082,113371026,0.0,0.0,3221767652,,0.0,101809980,,4913806.0,6776.0,,,650500000.0,0.0,0.0,655420582.0,150009870,112174769.0,,,,594525724.0,0.0,0.0,856710363,,0.0,-201289781,,,1242720801,,,,0.0,1242720801,799841420,88138633,,,2148203.0,,0.0,0.0,890128256,,0.0,352592545,-19075753.0,,0.0,234036991,315879125.0,,0.0,549916116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4952664011,,,,,,,,,,,,101.2459656942,78.5197974427,,,11.469589474,23.897798789,,,,,,25.2053862153,-2.7676637872,-56.1378623452,,,15.639792829,,,-47.9400897851,,439.4244375285,-99.9175537607,,,124.3103448276,,,119.1092186844,-30.7835035495,,,,,212.5451033143,,,110.5216812335,,,-86.6961932457,,,31.7697395395,,,,,31.7697395395,-13.9715889892,684.8308647227,,,,,,,-5.4032496915,,,16461.3381336865,-7101.0060248241,,,161.1715094421,16.3425556709,,,52.2814439713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-22 00:00:00,2018-08-24 00:00:00,CNY,1965609287,,,,,,,,,,,,48475618,45488348,0.0,0.0,2059573253,1557422770,,,,,,435306360,74397274,53184445,0.0,0.0,2120310849,,0.0,-60737596,,1095069.0,6776.0,,,565500000.0,0.0,0.0,566601845.0,106743235,99739594.0,,,,350500000.0,0.0,0.0,556982829,,0.0,9619016,,,839942849,,,,0.0,839942849,460499863,85617654,,,206176.0,,0.0,0.0,546323693,,0.0,293619156,-7302032.0,,0.0,235198544,315879125.0,,0.0,551077669.0,102974284.0,54532172.0,141612823.0,141229973.0,382850.0,2950412.0,1201404.0,-23641177.0,,,63442.0,,96337.0,3509492.0,-818002.0,-6288269.0,-6265586.0,-22683.0,,-105950741.0,-238078623.0,7098850.0,,0.0,0.0,-60737596.0,,,,,551077669.0,315879125.0,,,,,235198544.0,4.0833536755,,,,,,,,,,,,93.8878528559,151.1217001816,,,6.6246226901,24.741221016,,,,,,26.5009482928,-5.7674832581,-75.422871049,,,12.305496296,,,-239.2222408654,,2064.467416441,-99.9014068584,,,414.0909090909,,,384.5928332734,-30.5441616723,,,,,601.0,,,173.4529844688,,,111.0866998193,,,13.9367139927,,,,,13.9355304375,-10.9154191293,927.2221816964,,,,,,,4.0103062185,,,38.5324772119,-656.8548439372,,,38.2499521471,16.3425556709,,,24.7817016321,239.3575352826,11732.5125695672,0.9591469588,0.9617706034,0.0005224005,-11.5300171218,279.2286664857,21.6360017046,,,-98.9688593643,,110.9944501063,-57.0865550079,-2082.2697684345,-304.2580856821,-312.5977764997,-117.2579602085,,-397.2226247814,-165.9569246488,111.335624959,,,,-239.2222408654,,,,,24.7817016321,16.3425556709,,,,,38.2499521471,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-22 00:00:00,2018-04-24 00:00:00,CNY,868098989,,,,,,,,,,,,16213285,53649807,0.0,0.0,937962081,744121980,,,,,,225855746,27092756,21976618,0.0,0.0,1019047100,,0.0,-81085019,,1030863.0,6776.0,,,255005376.0,0.0,0.0,256043015.0,35779784,,,,,90001701.0,0.0,0.0,125781485,,0.0,130261530,,,158193279,,29730800.0,,0.0,187924079,206197827,699709,,,11066.0,,0.0,0.0,206908602,,0.0,-18984523,-295020.0,,0.0,29896968,315879125.0,,0.0,345776093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9654966225,,,,,,,,,,,,15.5549247213,183.2951970334,,,10.0640550469,26.8711440606,,,,,,59.4636816107,-37.2135215108,-84.8406826834,,,11.2163966786,,,-26.5419002474,,3355.4453122381,-99.7059729665,,,131.6183816102,,,127.7322664992,-59.1234058575,,,,,79.3127824048,,,-8.6712064291,,,615.0263478391,,,-52.3110731339,,4650.8317327206,,,-43.4551040593,-4.9797985706,-76.206516753,,,29.1851505954,,,,-5.9307629006,,,-116.8914407296,-136.0906339532,,,25.4119634508,16.3425556709,,,17.0745956708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-03-29 00:00:00,2018-04-27 00:00:00,CNY,4074758428,,,,,,,,,,,,33108749,17112841,,0.0,4124980018,2794538794,,,,,,656887137,144303541,219163214,,0.0,3814892686,,0.0,310087332,,831649.0,38210427.0,,,615871200.0,,0.0,654913276.0,203739574,,,,,555000000.0,,0.0,758739574,,0.0,-103826298,,,1091413223,,3891937.0,,0.0,1095305160,1243303991,13924463,,,,,,0.0,1257228454,,0.0,-161923294,33575.0,,0.0,44371315,271507810.0,,0.0,315879125.0,130505061.0,54182139.0,283516742.0,282751043.0,765699.0,6851374.0,694328.0,-179873314.0,,,123766287.0,9449093.0,-1429096.0,30731137.0,-1095606.0,15278699.0,15080797.0,197902.0,,-187423619.0,-131192885.0,156126992.0,,,0.0,310087332.0,76219873.0,,,,315879125.0,271507810.0,,,,,44371315.0,16.213090051,,,,,,,,,,,,-55.2590694381,-23.7660627663,,,14.4959321591,9.1122130351,,,,,,6.5399047067,55.5486540693,9.6849949794,,,9.9295455584,,,134.1630954518,,-86.3194136579,1420.0912362806,,,-74.1220894892,,,-72.5806032157,-57.6932900728,,,,,-68.6812256645,,,-66.3332667825,,,-177.007543196,,,-40.7187631762,,,,,-40.507368597,-39.0386373666,-2.1835854144,,,,,,,-38.7831788915,,,23.8557596155,75.4179728318,,,-18.7570155138,25.1809671664,,,16.3425556709,2256.547969872,56.1507568257,8.6025180192,8.6278238462,0.0,-2.3769926061,-39.702720259,-366.3937050585,,,2636.5944308179,,-21.9141539735,121.4123626383,78.4554557779,146.9159602496,146.0827528553,24.1792580694,,-49.6537509291,-89.2685341021,104.0864507672,,,,134.1630954518,-50.8459181997,,,,16.3425556709,25.1809671664,,,,,-18.7570155138,标准无保留意见,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-25 00:00:00,2017-10-27 00:00:00,CNY,2910137255,,,,,,,,,,,,41975313,29487748,,0.0,2981600316,1911782943,,,,,,504054641,111728347,258471274,,0.0,2786037205,,0.0,195563111,,910935.0,8218689.0,,,290000000.0,,0.0,299129624.0,216725604,,,,,190220777.0,,0.0,406946381,,0.0,-107816757,,,943100294,,,,0.0,943100294,929741013,11230271,,,,,,0.0,940971284,,0.0,2129010,-264904.0,,0.0,89610460,271507810.0,,0.0,361118270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8800239253,,,,,,,,,,,,-24.6935323215,-43.4457910194,,,25.0903324977,31.1083347933,,,,,,-3.5969836532,45.6719433903,-10.8605363527,,,18.6712391399,,,445.2900761266,,-82.9618113467,29148.0035587189,,,-86.659726486,,,-86.2736912043,-46.0854587266,,,,,-87.3700578,,,-78.6725738787,,,-139.7622603354,,,-26.5659872884,,,,,-26.5747125692,-39.0438431083,-2.9926854967,,,,,,,-38.7722762846,,,100.8434952775,-181.073371977,,,63.1031395182,25.1809671664,,,32.8455241838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2016-06-30 00:00:00,中报,2016中报,058001001,2016-08-23 00:00:00,2017-08-22 00:00:00,CNY,1888495343,,,,,,,,,,,,25001885,18114065,,0.0,1931611293,1248522948,,,,,,344113120,78950745,216398120,,0.0,1887984933,,0.0,43626360,,50593.0,6872689.0,,,110000000.0,,0.0,116923282.0,153685043,,,,,50000000.0,,0.0,203685043,,0.0,-86761761,,,737201223,,7658.0,,0.0,737208881,516924319,8334872,,,,,,0.0,525259191,,0.0,211949690,1311299.0,,0.0,170125588,271507810.0,,0.0,441633398.0,30343892.0,-468791.0,140267452.0,139884604.0,382848.0,3334930.0,316802.0,-30168416.0,,,6152604.0,,-876233.0,8178071.0,-37484.0,3078590.0,2947155.0,131435.0,,35646930.0,-89517738.0,-62624249.0,,,0.0,43626360.0,,,,9766641.0,441633398.0,271507810.0,,,,,170125588.0,24.2509051211,,,,,,,,,,,,-49.2123067179,-34.6464477149,,,20.9638561259,24.631329684,,,,,,-7.1703891468,54.3237138344,13.0621130453,,,16.9014303062,,,340.0615418817,,-98.9131961823,24357.9679715302,,,-93.077058631,,,-92.6629619011,-47.8354587899,,,,,-96.5614687931,,,-88.3523696199,,,44.0686395888,,,-20.0900074875,,,,,-20.0891773875,-29.5937335765,79.9825262031,,,,,,,-28.9069202207,,,15.3741509441,42564.3458549223,,,1534.4927359119,25.1809671664,,,94.2947736252,172.4209860459,89.2050474741,9.3353507463,9.3632936782,-0.0002611996,54.4144236748,-41.7679777367,-68.8402383587,,,74.6001079508,,65.5237036268,-38.838400386,99.0775980144,115.740192015,115.0681921263,,,-43.4209724568,-9.3607521708,-9.9884690307,,,,340.0615418817,,,,-88.3550226376,94.2947736252,25.1809671664,,,,,1534.4927359119,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-28 00:00:00,2017-04-22 00:00:00,CNY,819227972,,,,,,,,,,,,14030804,18937775,,0.0,852196551,586517908,,,,,,141634599,43150622,144971027,,0.0,916274156,,0.0,-64077605,,29833.0,2304550.0,,,110097210.0,,0.0,112431593.0,87531226,,,,,50192574.0,,0.0,137723800,,0.0,-25292207,,,331719100,,625802.0,,0.0,332344902,217004199,2940759,,,8566.0,,,0.0,219953524,,0.0,112391378,817442.0,,0.0,23839008,271507810.0,,0.0,295346818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4354129879,,,,,,,,,,,,-41.3664446144,2.1038451251,,,10.5172590478,14.526095421,,,,,,-28.5523067856,68.6315983392,35.5529465385,,,8.7052290617,,,10.7551737123,,-98.9337954637,,,,-87.4704438375,,,-87.2453952411,-47.7692033802,,,,,-93.0769362864,,,-84.5703299396,,,-128.0088227838,,,-33.5440438145,,,,,-33.4186718649,-46.7279251759,118.9477140387,,,,,,,-46.1813522398,,,24.2409533488,7419.4738294545,,,214.4633987758,12.3040263732,,,18.4503587226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2016-03-25 00:00:00,2018-04-27 00:00:00,CNY,3506281802,,,,,,,,,,,,74001029,22447799,,0.0,3602730630,2561160402,,,,,,616564412,92770678,199811482,,0.0,3470306974,,0.0,132423656,,6079045.0,2513693.0,,,2379910850.0,,0.0,2388503588.0,481577448,,,,,1772100000.0,,0.0,2253677448,,0.0,134826140,,,1841077011,,,,0.0,1841077011,2039495079,14235303,,,,,,0.0,2053730382,,0.0,-212653371,19140.0,,0.0,54615565,216892245.0,,0.0,271507810.0,5537976.0,34698608.0,261059087.0,260293388.0,765699.0,7018196.0,1151508.0,-38566840.0,,,4522639.0,,-1172215.0,13879594.0,-5085306.0,-32566101.0,-32725469.0,159368.0,,-125238170.0,-69315740.0,76500420.0,,,0.0,132423656.0,155063161.0,,,,271507810.0,216892245.0,,,,,54615565.0,2.3760290432,,,,,,,,,,,,-55.9263395243,123.2267149719,,,-0.0037069674,-6.3301823243,,,,,,14.6692825121,116.0660178523,-13.1332020798,,,-2.1039321205,,,128.4144963203,,27.517449351,-44.8597601918,,,4.0705279153,,,4.0220628735,-44.8732930228,,,,,-20.6763028926,,,-27.4783746326,,,116.6156076309,,,32.5483463927,,,,,30.5535033339,130.0748898901,-90.2390175445,,,,,,,98.9495173334,,,-156.2691726261,3806.1224489796,,,114.5429969662,-63.389864824,,,25.1809671664,145.7336353517,12.7142192061,37.3832879997,37.5345341053,0.0,10.7273993751,82.7358291452,-6.4309044153,,,-74.0104641086,,,104.1986410683,9.3203932316,-82.6152103767,-83.6784464837,1067.9786200194,,-7.9719370249,-43.4351370845,81.6913159865,,,,128.4144963203,24.3092690961,,,,25.1809671664,-63.389864824,,,,,114.5429969662,标准无保留意见,,,,,
002463.SZ,002463,沪电股份,10090573,通用,2015-09-30 00:00:00,三季报,2015三季报,058001001,2015-10-28 00:00:00,2016-10-25 00:00:00,CNY,2275677753,,,,,,,,,,,,55739320,52140678,,0.0,2383557751,1458170410,,,,,,522861898,76698604,289962788,,0.0,2347693700,,0.0,35864051,,5346431.0,28100.0,,,2173868472.0,,0.0,2179243003.0,401979872,,,,,1506109640.0,,0.0,1908089512,,0.0,271153491,,,1284282663,,152614.0,,0.0,1284435277,1525261861,11576726,,,,,,0.0,1536838587,,0.0,-252403310,326746.0,,0.0,54940978,216892245.0,,0.0,271833223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.3822081882,,,,,,,,,,,,-65.6521368914,-54.1680109604,,,-11.1001004012,-20.0786241695,,,,,,24.8702527054,113.9412753146,16.4581944726,,,-7.1347585746,,,-76.5755676085,,156.1278658163,,,,59.4797499817,,,59.6295857862,-44.5857258605,,,,,22.0697274906,,,-2.6097101431,,,145.6462726505,,,47.7297895285,,-95.3174283687,,,47.1955061204,243.2838777551,-91.8596379639,,,,,,,162.0226422763,,,-188.2294513681,,,,135.479964958,-63.389864824,,,-37.8790443715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
