常用指标,每股净资产,12.048473,11.928458,11.627585,11.594689,11.304879,11.08603,11.129662,10.852745,10.752752,10.505303,10.539278,10.414247,10.15182,9.997166,9.899051,9.701905,9.441776,9.342858,9.199209,8.922586,8.678695,8.596666,8.39417,8.238031,8.102477,8.064302,7.903605,7.811465,7.71599,7.69102,7.647321,7.624092,7.54066,7.513202,7.198731,7.059063,7.049181,6.999918,6.381719,6.246925,6.273828,6.238256,5.687272,5.698278,5.633139,5.622668,5.122851,4.843658,7.049541,6.687399,6.206713,5.993279,7.591726,7.41125,6.952233,6.858635,6.70896,6.673401,6.515233,6.560887,6.393985,6.366036,6.213703,6.160297,6.004683,5.978294,5.852112,5.785173,5.654245,5.634104,5.684294,5.745347,5.660217,5.6331,5.573123,5.546887,5.396198,5.356648,5.280424,5.201531,5.05697,5.021241,4.966366,4.998734,4.871111,4.830259,4.757738,4.641896,4.596063,4.549564,4.426124,4.318358,4.158013,4.115775,4.138848,4.043203,3.872322,3.833283,3.864414,3.721003,3.585566,5.412655,4.264725,5.721881,5.440632,5.121148,4.79968,,,
常用指标,每股现金流,-0.189976,2.621563,1.879865,1.098958,0.159846,1.274849,0.781088,0.32594,0.255455,2.696897,1.441585,0.913382,-0.090764,1.717208,0.566362,-0.247852,-0.3729,1.293585,0.239672,-0.045529,-0.022454,0.776996,-0.14635,-0.150359,-0.199695,0.075403,0.025656,-0.054863,-0.224045,0.459414,-0.443756,-0.4799,-0.303307,-0.034653,-0.672288,-0.678301,-0.657092,1.236717,0.014973,-0.065276,-0.213561,0.49915,0.140336,-0.102351,-0.200758,-0.206588,-0.381778,-0.232729,-0.613839,1.651034,0.799807,1.031555,0.334042,1.315646,-0.199803,-0.546999,-0.459587,1.249283,-0.309145,-0.452478,-0.75629,0.452858,-0.903657,-0.746796,-0.550144,0.521557,-0.435388,-0.358176,-0.662316,0.729255,-0.588068,-0.605165,-0.561423,0.623313,-0.815442,-0.505768,-0.547437,0.317401,-0.775502,-0.456923,-0.469129,0.33673,-0.266745,-0.564932,-0.460031,0.534397,0.302875,0.256231,-0.211854,0.378316,-0.097752,0.06444,-0.20038,0.27478,,0.070092,,0.270198,0.023162,0.160822,-0.111344,0.463049,,0.085514,-0.201615,,,,,
常用指标,净资产收益率(ROE),0.91,9.94,7.76,5.49,1.82,10.08,8.02,5.7,2.19,9.41,7.59,5.39,1.55,7.91,6.65,4.71,1.06,8.04,6.49,4.84,0.95,8.42,5.92,4.13,0.75,5.73,3.23,2.42,0.32,2.61,2.03,1.61,0.36,8.4,4.18,2.25,0.7,13.02,3.82,1.73,0.57,11.95,2.88,1.32,0.19,22.79,13.47,6.43,2.19,19.09,9.78,4.68,1.83,12.42,5.39,4.19,0.53,6.34,3.87,3.01,0.44,6.25,3.86,3.0,0.44,5.93,,2.65,,1.78,,1.97,,5.58,,3.45,,6.63,,3.53,,6.2,,3.43,,8.04,,4.56,,10.05,,4.93,,9.9,,5.33,,11.85,6.14,14.55,,,,13.99,,,,,,
常用指标,总资产报酬率(ROA),0.593901,5.7927,4.417914,3.141363,1.078757,6.030643,4.963995,3.57201,1.373615,5.998609,5.149782,3.658921,1.129233,6.092875,5.273561,3.722704,0.92701,5.761824,4.884391,3.434363,0.724956,5.706179,4.320392,2.995629,0.369996,3.809584,2.595305,1.780442,0.255744,2.475158,1.827665,1.411762,0.305733,5.707387,2.977082,1.674091,0.521534,8.472,2.678894,1.322593,0.381753,8.407048,2.362618,1.244439,0.295712,13.684432,8.424695,5.063251,2.066681,12.417591,7.915478,5.00396,2.535389,11.003585,5.594032,4.206076,1.332725,7.078984,4.295691,2.916215,0.626339,7.068901,4.563955,3.196879,0.727817,8.239118,5.037934,3.609801,0.89962,6.489937,4.831065,2.737518,0.916062,7.831082,5.245752,3.448752,1.01803,8.556018,5.415483,3.129312,1.093969,6.833206,5.055104,3.525669,1.168071,7.989777,6.807845,4.733353,1.203951,10.608221,7.560268,5.098509,1.057237,8.058263,7.024019,5.116861,1.22391,10.151962,5.478505,13.496909,6.373467,17.203126,12.026185,16.777335,6.849351,17.505794,,24.731676,27.578775,29.023352
常用指标,毛利率,19.011778,23.357208,23.881471,23.751099,23.469289,20.77406,21.941061,20.903386,18.270049,17.997595,18.725987,18.734363,13.209065,19.037926,20.842428,20.390177,15.373963,20.584941,22.549455,22.005991,17.805739,20.180504,21.764398,21.43781,24.151293,18.040763,18.764265,18.126355,22.121924,17.414497,17.778225,18.619316,23.40256,20.622189,19.779572,19.446164,20.635396,23.269683,18.855262,18.647318,26.599332,27.962004,25.08836,23.227935,23.868817,34.377717,31.425996,29.043753,31.472361,26.812458,26.622578,27.342991,31.812803,26.761842,26.533128,29.387203,35.700192,32.71807,33.556811,36.559983,36.754125,28.753499,33.453243,36.785111,38.529116,32.399022,33.107727,37.779623,39.039963,30.353734,31.280453,35.727781,40.392684,30.547787,35.463009,40.948074,38.49446,33.26046,35.468728,36.228438,37.850971,25.54737,28.683939,30.941651,34.057536,31.336213,36.047663,38.76112,34.026968,35.250159,35.436469,41.600765,29.38077,33.368708,37.043625,39.605873,36.297883,39.473186,44.175647,43.049994,47.386108,47.335568,46.183925,42.044023,46.074656,42.956797,,50.05474,48.222383,42.566399
常用指标,销售净利率,5.322874,8.750387,10.562152,11.006027,10.064192,7.561398,10.667656,10.575868,9.380449,6.951674,8.497461,9.078696,5.461395,6.498856,8.788582,8.997252,5.231642,7.148288,9.138588,9.648952,5.290113,7.171975,8.762458,9.558537,4.665335,4.868612,5.910052,6.448232,2.743242,3.331196,4.77044,5.832591,2.739548,6.599626,5.956633,5.002874,4.472015,9.789582,5.440945,3.839759,2.155973,10.969618,5.378318,4.321511,1.557156,15.423337,14.708014,12.927904,12.376374,10.76469,10.836314,11.108544,11.455052,8.613922,6.088553,7.235955,4.616826,6.972979,6.766406,7.947758,3.142061,6.412068,7.25569,8.700632,3.591887,7.583814,7.499027,8.14395,2.73687,3.953095,4.733162,5.381057,3.538651,6.687101,7.320241,9.523612,4.068324,8.935014,10.368863,11.863761,5.83272,8.80827,10.099012,10.60412,6.991545,10.367455,12.723312,12.487613,6.42447,13.146846,12.720889,15.092084,6.882811,12.288481,14.493355,15.403669,7.951291,14.008196,18.407923,21.239894,20.602288,26.357546,31.97295,24.45254,26.432027,25.335676,32.128561,19.31376,20.183058,19.536551
常用指标,期间费用率,13.269129,14.018742,12.422974,11.695942,13.06657,12.54436,11.383834,9.616965,9.030192,10.864484,9.043736,8.182508,6.931794,11.145602,10.355106,9.146669,9.221301,12.901982,12.17349,10.829663,11.910412,12.456798,12.362347,11.356928,19.174764,12.161763,13.518017,14.095862,18.947508,13.756574,13.484291,13.254336,19.974249,10.625104,10.952821,12.002016,15.58622,11.543211,12.570426,13.649421,22.67235,13.804867,20.0269,19.493779,22.965478,16.009893,15.273371,14.510313,16.41182,15.114516,15.582686,16.122515,18.200213,16.927887,18.171063,19.317274,28.760148,24.288294,25.98143,28.480672,33.277908,21.722935,26.336243,27.972951,35.761877,23.364693,25.458964,29.196631,37.668097,23.479808,26.445539,30.352046,37.116177,22.981176,26.343863,29.119868,32.165127,25.275044,26.206914,27.01858,34.015158,19.584207,21.167217,23.265911,30.864334,22.702657,21.850795,23.07788,25.394892,20.08131,18.597881,21.706608,21.829638,21.075167,20.443423,22.220759,26.41737,21.579047,21.996134,18.535107,17.924718,16.777915,9.646259,14.476747,16.501111,20.018009,,29.049427,26.493951,21.299983
常用指标,资产负债率,47.592771,49.030664,50.472915,50.475476,49.165584,50.991379,47.18032,46.27624,46.502722,46.613322,43.943249,43.649685,41.176829,42.466337,39.87002,39.877649,40.602251,42.514909,40.342207,40.876972,42.796971,45.262853,43.999714,44.318519,42.301903,42.498036,41.185281,40.267936,41.467221,42.696875,43.299466,44.600174,43.812729,46.927331,46.348289,48.29136,45.485355,47.202137,47.264554,46.906507,44.335985,44.971161,40.754509,40.027373,40.188816,42.234537,43.494975,45.989186,48.779849,53.961929,52.916096,54.338337,54.342483,53.977228,56.011416,57.113671,57.969718,58.049206,53.317805,51.868234,52.632848,52.076934,49.777036,48.719542,46.586913,44.957275,49.517858,47.893801,49.30651,50.229042,52.481294,51.777442,48.932065,49.965995,51.726052,53.166973,53.970196,52.108354,52.512601,51.903093,51.075136,48.356084,46.628462,43.863091,41.529142,46.444746,43.057322,44.079666,40.756311,39.924478,40.187713,38.955687,42.969076,41.056288,37.223079,35.171526,43.230203,42.240028,30.038832,30.956811,28.585906,28.671919,24.750046,22.057807,19.956432,16.190547,21.44642,60.731761,62.129557,60.738152
每股指标,基本每股收益,0.1101,1.1531,0.8908,0.6271,0.2054,1.1018,0.8842,0.6195,0.2352,0.9971,0.8036,0.5643,0.1596,0.7788,0.6428,0.4507,0.0998,0.7184,0.5742,0.4259,0.082,0.7101,0.5076,0.3514,0.0624,0.4666,0.2642,0.1945,0.025,0.198,0.1541,0.1309,0.0275,0.6087,0.2988,0.1591,0.0493,0.8617,0.2426,0.1087,0.0356,0.7147,0.1637,0.0747,0.0105,1.0573,0.5921,0.3141,0.1503,0.7726,0.3969,0.1961,0.1015,0.6752,0.2825,0.2196,0.0356,0.4137,0.2492,0.1949,0.0279,0.3877,0.2354,0.182,0.0264,0.3442,0.218,0.1511,0.0201,0.101,0.1512,0.1122,0.0271,0.3066,0.2142,0.188,0.032,0.343,0.2085,0.1623,0.03,0.31,,0.17,,0.3808,,0.21,,0.4462,,0.21,,0.3997,,0.21,,0.452,0.2302,0.532,,0.91,,0.8,,0.71,,,,
每股指标,稀释每股收益,0.1096,1.1526,0.8897,0.6265,0.2047,1.1018,0.8827,0.6195,0.2346,0.996,0.8036,0.5643,0.1596,0.7788,0.6428,0.4507,0.0998,0.7184,0.5742,0.4259,0.082,0.7101,0.5076,0.3514,0.0624,0.4666,0.2642,0.1945,0.025,0.198,0.1541,0.1309,0.0275,0.6087,0.2988,0.1591,0.0493,0.8617,0.2426,0.1087,0.0356,0.7147,0.1637,0.0747,0.0105,1.0573,0.5921,0.3141,0.1503,0.7726,0.3969,0.1961,0.1015,0.6752,0.2825,0.2196,0.0356,0.4137,0.2492,0.1949,0.0279,0.3877,0.2354,0.182,0.0264,0.3442,0.218,0.1511,0.0201,0.101,0.1512,0.1122,0.0271,0.3066,0.2142,0.188,0.032,0.343,0.2085,0.1623,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
