报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1766341747.77,,,,,,,,,,,25303221.93,114679184.87,1906324154.57,1279432934.78,,,,,,655506337.8,113208473.36,237501363.72,2285649109.66,-379324955.09,,10000000.0,2061499.11,63590.45,,,,,12125089.56,38998245.56,,,,,,38998245.56,-26873156.0,,,,26892980.88,,,26892980.88,123290000.0,5864910.12,5512475.06,1399029.75,130553939.87,-103660958.99,-3552201.58,-513411271.66,4220475938.78,,,,,3707064667.12,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:20:10
20251231,,8534164107.69,,,,,,,,,,,122331258.69,142628560.96,8799123927.34,4985782170.36,,,,,,1670397472.86,546741834.04,787955398.34,7990876875.6,808247051.74,,377171480.0,4539211.39,573944.34,,,,,382284635.73,225504856.23,456096397.48,,,,,681601253.71,-299316617.98,,,,353262689.06,,9400.0,353272089.06,392876491.0,118772012.24,7221000.0,8988426.77,520636930.01,-167364840.95,-3897320.95,337668271.86,3882807666.92,4220475938.78,3882807666.92,,,4220475938.78,定期报告,是,20260424,CNY,合并期末,2026-04-23T18:42:03
20250930,,5496375190.82,,,,,,,,,,,78966894.28,109020508.62,5684362593.72,3698942984.31,,,,,,1323307721.24,432678961.89,584197487.84,6039127155.28,-354764561.56,,328171480.0,4401987.33,548840.17,,,,,333122307.5,63739225.13,337764000.0,,,,,401503225.13,-68380917.63,,,,300689561.28,,1153947.39,301843508.67,264865000.0,117256884.61,7221000.0,7461300.9,389583185.51,-87739676.84,-1844795.98,-512729952.01,3882807666.92,,,,,3370077714.91,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T16:50:21
20250630,,3361746414.7,,,,,,,,,,,55261571.45,70645345.45,3487653331.6,2390227551.54,,,,,,934067435.56,339516048.78,374881260.87,4038692296.75,-551038965.15,,257000000.0,2184509.65,8746.15,,,,,259193255.8,25129512.15,267764000.0,,,,,292893512.15,-33700256.35,,,,155944214.48,,1153947.39,157098161.87,240220000.0,8035055.16,7221000.0,3929527.48,252184582.64,-95086420.77,-737938.22,-680563580.49,3882807666.92,3202244086.43,3882807666.92,,,3202244086.43,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T16:20:04
20250331,,1731277700.42,,,,,,,,,,,19395715.72,25493457.69,1776166873.83,1121927701.94,,,,,,588410258.56,192670116.63,192059282.36,2095067359.49,-318900485.66,,85000000.0,235706.97,1354.93,,,,,85237061.9,12755366.9,216000000.0,,,,,228755366.9,-143518305.0,,,,21671491.0,,895063.2,22566554.2,121511630.0,440140.01,,2126489.42,124078259.43,-101511705.23,-56290.27,-563986786.16,3882807666.92,,,,,3318820880.76,定期报告,未审计,20260429,CNY,合并期末,2025-04-28T16:50:12
20241231,,8123262104.97,,,,,,,,,,,90970229.81,93841433.9,8308073768.68,4394887620.0,,,,,,1463341819.52,510976068.58,898784904.91,7267990413.01,1040083355.67,,287000000.0,1309331.39,551646.82,351238.31,,,,289212216.52,110887315.78,276900000.0,,,,,387787315.78,-98575099.26,,,,463324030.47,,,463324030.47,492512210.0,170498478.96,12331504.52,14341452.22,677352141.18,-214028110.71,1498504.31,728978650.01,3153829016.91,3882807666.92,3153829016.91,,,3882807666.92,定期报告,是,20260424,CNY,合并期末,2025-04-22T19:36:34
20240930,,5329540178.42,,,,,,,,,,,58751892.98,119648451.62,5507940523.02,3109073179.13,,,,,,1152757111.97,344292178.19,786618792.29,5392741261.58,115199261.44,,206000000.0,875735.73,269939.74,351068.0,,,,207496743.47,37686537.84,217000000.0,,,,,254686537.84,-47189794.37,,,,346162624.87,,,346162624.87,299695117.53,116212479.26,6932160.0,11949733.94,427857330.73,-81694705.86,-994318.26,-14679557.05,3153829016.91,,,,,3139149459.86,定期报告,未审计,20251025,CNY,合并期末,2024-10-22T16:35:14
20240630,,3216527664.27,,,,,,,,,,,25882953.33,69503968.2,3311914585.8,1961320260.68,,,,,,820866074.43,237250692.41,470356868.27,3489793895.79,-177879309.99,,166064273.97,625664.49,174939.74,351068.0,,,,167215946.2,22880281.3,178000000.0,,,,,200880281.3,-33664335.1,,,,217434352.36,,,217434352.36,246174765.45,7872783.07,6932160.0,4076661.07,258124209.59,-40689857.23,439459.96,-251794042.36,3153829016.91,2902034974.55,3153829016.91,,,2902034974.55,定期报告,未审计,20250823,CNY,合并期末,2024-08-22T18:30:05
20240331,,1687301471.79,,,,,,,,,,,19853764.99,40707609.18,1747862845.96,1018347941.78,,,,,,521243722.85,127988770.39,217227872.99,1884808308.01,-136945462.05,,83000000.0,259089.74,30200.68,351068.0,,,,83640358.42,12945882.53,102000000.0,,,,,114945882.53,-31305524.11,,,,39499227.52,,,39499227.52,129801013.57,319338.14,,2912867.82,133033219.53,-93533992.01,47824.84,-261737153.33,3153829016.91,,,,,2892091863.58,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T18:35:06
20231231,,7440180311.02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,91339436.14,143071440.29,7674591187.45,4043994256.93,0.0,0.0,0.0,0.0,0.0,1272547580.34,400109774.67,698969659.02,6415621270.96,1258969916.49,,216639599.1,5859360.8,39719.11,0.0,0.0,,,222538679.01,153393180.35,175710000.0,,0.0,,0.0,329103180.35,-106564501.34,,,,413534167.76,,,413534167.76,448907375.05,111238618.59,8878739.19,65652327.3,625798320.94,-212264153.18,-620034.61,939521227.36,2214307789.55,3153829016.91,2214307789.55,,,3153829016.91,定期报告,是,20250423,CNY,合并期末,2024-04-18T20:35:10
20230930,,4705462153.9,,,,,,,,,,,71377429.0,79238424.36,4856078007.26,2802033837.21,,,,,,999336111.77,264951215.93,582919661.77,4649240826.68,206837180.58,,169575349.36,3635501.13,40438.98,,100000.0,,,173351289.47,78148873.83,125710000.0,,,,895777.78,204754651.61,-31403362.14,,,,318230949.33,,,318230949.33,332634622.72,106717338.44,5274294.0,62136808.15,501488769.31,-183257819.98,-849967.05,-8673968.59,2214307789.55,,,,,2205633820.96,定期报告,未审计,20241023,CNY,合并期末,2023-10-27T17:05:21
20230630,,2952230120.59,,,,,,,,,,,44341061.44,65307627.07,3061878809.1,1823882610.6,,,,,,712029821.75,197296925.55,386279164.92,3119488522.82,-57609713.72,,129065349.36,3323724.29,40438.98,,,,,132429512.63,50746911.97,105200000.0,,,,480000.0,156426911.97,-23997399.34,,,,205937099.34,,,205937099.34,270336504.05,6867450.64,5259259.2,36585954.72,313789909.41,-107852810.07,1272210.11,-188187713.02,2214307789.55,2026120076.53,2214307789.55,,,2026120076.53,定期报告,未审计,20240823,CNY,合并期末,2023-08-17T17:40:05
20230331,,1489375699.74,,,,,,,,,,,23422926.39,28440780.03,1541239406.16,902399555.27,,,,,,451817536.95,115992181.6,198504060.82,1668713334.64,-127473928.48,,99816253.08,3309513.5,4517.0,,,,,103130283.58,22733437.09,50000000.0,,0.0,,480000.0,73213437.09,29916846.49,,,,54294710.0,,,54294710.0,107649004.05,444806.72,,37550091.71,145643902.48,-91349192.48,6985548.89,-181920725.58,2214307789.55,,,,,2032387063.97,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T16:35:04
20221231,,6060494154.87,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,68217548.55,92615560.23,6221327263.65,3785030666.39,0.0,0.0,0.0,0.0,0.0,1068151866.09,310980352.99,644611088.86,5808773974.33,412553289.32,,807815312.05,6692697.58,1679881.52,,0.0,,,816187891.15,201697667.83,868145246.95,,,,,1069842914.78,-253655023.63,,16660000.0,16660000.0,327770680.58,,0.0,344430680.58,157599810.26,92723195.3,9115050.39,54013298.9,304336304.46,40094376.12,8964025.03,207956666.84,2006351122.71,2214307789.55,2006351122.71,,,2214307789.55,定期报告,是,20240419,CNY,合并期末,2023-04-18T18:40:03
20220930,,3797827611.14,,,,,,,,,,,67068202.78,114754568.59,3979650382.51,2639565175.84,,,,,,832669807.7,216235423.88,578629778.16,4267100185.58,-287449803.07,,618866993.44,5835208.32,127293.48,,0.0,,,624829495.24,110838727.17,809853878.29,,16460000.0,,,937152605.46,-312323110.22,,16660000.0,16660000.0,293253986.1,,,309913986.1,153799810.26,92605781.52,9724298.13,7566744.81,253972336.59,55941649.51,8280495.88,-535550767.9,2006351122.71,,,,,1470800354.81,定期报告,未审计,20231028,CNY,合并期末,2022-10-26T18:05:17
20220630,,2348984631.73,,,,,,,,,,,38103357.98,63657986.52,2450745976.23,1738553436.44,,,,,,587903301.27,161481716.64,391332411.03,2879270865.38,-428524889.15,,423866993.44,3475919.6,123957.48,,,,,427466870.52,85116895.89,625853878.29,,16460000.0,,,727430774.18,-299963903.66,,,,226715111.09,,,226715111.09,109765461.63,10800519.09,6669120.0,9929855.13,130495835.85,96219275.24,6130298.42,-626139219.15,2006351122.71,1380211903.56,2006351122.71,,,1380211903.56,定期报告,未审计,20230818,CNY,合并期末,2022-08-19T17:50:05
20220331,,1097596872.87,,,,,,,,,,,7828996.08,23373833.57,1128799702.52,796546057.85,,,,,,366916844.27,104352639.82,196988170.3,1464803712.24,-336004009.72,,139429091.85,1057059.89,36557.48,,,,,140522709.22,58237227.08,292187355.29,,,,,350424582.37,-209901873.15,,,,77300000.0,,,77300000.0,37972537.54,1585979.87,,979777.3,40538294.71,36761705.29,-893454.33,-510037631.91,2006351122.71,,,,,1496313490.8,定期报告,未审计,20230428,CNY,合并期末,2022-04-28T16:30:02
20211231,,4741638780.42,,,,,,,,,,,65248702.9,111850266.46,4918737749.78,2991074621.7,,,,,,870440506.83,257758477.18,597391060.76,4716664666.47,202073083.31,,900449392.02,9583451.01,190581.2,,380000.0,,,910603424.23,174585360.92,887632515.22,,,,777548.64,1062995424.78,-152392000.55,,2160000.0,2160000.0,131335855.71,,12700000.0,146195855.71,93854545.46,15263848.07,11656400.0,34106120.55,143224514.08,2971341.63,-6844450.14,45807974.25,1960543148.46,2006351122.71,1960543148.46,,,2006351122.71,定期报告,是,20230419,CNY,合并期末,2022-04-22T20:50:03
20210930,,2923874614.04,,,,,,,,,,,53252759.94,104884543.43,3082011917.41,2024563691.31,,,,,,690483597.99,188021237.97,596485601.08,3499554128.35,-417542210.94,,753416010.24,5931818.46,115344.87,48000.0,350000.0,,,759861173.57,94434887.97,788048886.96,,,,,882483774.93,-122622601.36,,2160000.0,2160000.0,65200000.0,,10000000.0,77360000.0,92836363.64,14196545.71,11656400.0,7114576.86,114147486.21,-36787486.21,-1948934.99,-578901233.5,1960459949.59,,,,,1381558716.09,定期报告,未审计,20221027,CNY,合并期末,2021-10-28T17:50:04
20210630,,1853043068.03,,,,,,,,,,,33087408.29,66127162.67,1952257638.99,1345758947.99,,,,,,479715241.06,143124762.17,390285281.42,2358884232.64,-406626593.65,,535327123.28,4449354.42,163344.87,,350000.0,,,540289822.57,71583463.38,554219960.0,,,,,625803423.38,-85513600.81,,2160000.0,2160000.0,24400000.0,,10000000.0,36560000.0,65818181.82,10570874.39,8768000.0,6175111.36,82564167.57,-46004167.57,-1737001.68,-539881363.71,1960459949.59,1420578585.88,1960459949.59,,,1420578585.88,定期报告,未审计,20220820,CNY,合并期末,2021-08-26T20:55:02
20210331,,1022880356.57,,,,,,,,,,,7598470.26,39640411.92,1070119238.75,581817367.21,,,,,,304952725.06,79394866.86,192506702.46,1158671661.59,-88552422.84,,168800000.0,2219559.02,48000.0,,,,,171067559.02,58537351.81,238000000.0,,,,,296537351.81,-125469792.79,,2160000.0,2160000.0,4300000.0,,,6460000.0,37800000.0,1027665.93,,5457426.67,44285092.6,-37825092.6,796805.39,-251050502.84,1960543148.46,,,,,1709492645.62,定期报告,未审计,20220429,CNY,合并期末,2021-04-28T17:25:03
20201231,,4161522179.35,,,,,,,,,,,61563055.38,117474963.14,4340560197.87,2465757825.94,,,,,,762002076.9,257619778.34,533603081.02,4018982762.2,321577435.67,,1312100000.0,10274963.09,266582.48,,200200.0,,,1322841745.57,151324365.37,1385400000.0,,,,,1536724365.37,-213882619.8,,22468205.0,22468205.0,129968127.77,,10017488.91,162453821.68,141800000.0,68168630.5,12651880.0,457426.67,210426057.17,-47972235.49,-8393906.08,51328674.3,1909214474.16,1960543148.46,1909214474.16,,,1960543148.46,定期报告,是,20220423,CNY,合并期末,2021-04-22T19:55:03
20200930,,2536023340.75,,,,,,,,,,,43445745.95,117645630.08,2697114716.78,1735663927.75,,,,,,603042846.16,145390612.44,465035823.9,2949133210.25,-252018493.47,,997900000.0,5259115.79,99000.0,,,,,1003258115.79,94943460.8,1088979473.15,,,,,1183922933.95,-180664818.16,,,,125800000.0,,1000000.0,126800000.0,127800000.0,64233866.95,11181880.0,1487260.54,193521127.49,-66721127.49,-1090898.34,-500495337.46,1907022861.18,,,,,1406527523.72,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T21:45:04
20200630,,1695725560.61,,,,,,,,,,,35455059.47,59362014.7,1790542634.78,1147875464.6,,,,,,394878464.11,99047723.9,290763181.71,1932564834.32,-142022199.54,,690000000.0,3738778.36,75000.0,,,,,693813778.36,84887853.85,747900000.0,,,,,832787853.85,-138974075.49,,,,75000000.0,,,75000000.0,67000000.0,35933474.12,3981880.0,1487260.54,104420734.66,-29420734.66,275579.94,-310141429.75,1907022861.18,1596881431.43,1907022861.18,,,1596881431.43,定期报告,未审计,20210827,CNY,合并期末,2020-08-27T20:10:03
20200331,,855898469.12,,,,,,,,,,,18880873.98,28948340.88,903727683.98,502031171.89,,,,,,238035338.25,50972514.41,160213380.86,951252405.41,-47524721.43,,260000000.0,1468980.47,75000.0,,,,,261543980.47,8209427.75,350000000.0,,,,,358209427.75,-96665447.28,,,,17000000.0,,,17000000.0,30000000.0,2882891.56,1960000.0,,32882891.56,-15882891.56,352136.93,-159720923.34,1907022861.18,,,,,1747301937.84,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T00:05:04
20191231,,3860575351.0,,,,,,,,,,,48435616.49,82863093.39,3991874060.88,2069882923.89,,,,,,649082400.33,256479332.63,508078447.02,3483523103.87,508350957.01,,558204997.99,6704937.33,433545.95,,,,,565343481.27,81854519.49,570158597.99,,,,,652013117.48,-86669636.21,,7056730.0,7056730.0,124600000.0,,,131656730.0,139100000.0,8241911.46,3981880.0,5515861.67,152857773.13,-21201043.13,2280616.24,402760893.91,1504261967.27,1907022861.18,1504261967.27,,,1907022861.18,定期报告,是,20210423,CNY,合并期末,2020-04-14T22:25:03
20190930,,2189476010.32,,,,,,,,,,,38045079.09,57941332.31,2285462421.72,1473941109.21,,,,,,500666557.27,165683056.39,416775728.07,2557066450.94,-271604029.22,,490204997.99,4294365.55,137563.14,,,,,494636926.68,41046432.32,375158597.99,,,,1869878.18,418074908.49,76562018.19,,7056730.0,6566730.0,132941721.05,,,139998451.05,115500000.0,7338575.78,3981880.0,5515861.67,128354437.45,11644013.6,3178118.8,-180219878.63,1504261967.27,,,,,1324042088.64,定期报告,未审计,20201030,CNY,合并期末,2020-03-13T14:58:48
20190630,,1487899925.06,,,,,,,,,,,7691549.75,36769851.91,1532361326.72,905598796.97,,,,,,366431143.72,127432162.24,255827514.71,1655289617.64,-122928290.92,,366415747.99,3229734.01,136500.0,,,,,369781982.0,20708761.42,289123597.99,,,,1320895.81,311153255.22,58628726.78,,,,22000000.0,,,22000000.0,57500000.0,5438362.27,5006165.17,5515861.67,68454223.94,-46454223.94,1303529.89,-109450258.19,1504261967.27,1394811709.08,1504261967.27,,,1394811709.08,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T14:58:48
20190331,,828751350.94,,,,,,,,,,,3983946.33,18080885.18,850816182.45,454538756.31,,,,,,220273774.54,78577229.11,140093646.75,893483406.71,-42667224.26,,290043547.99,1839496.63,,,,,,291883044.62,9338518.8,219062147.99,,,,1136170.77,229536837.56,62346207.06,,,,5000000.0,,,5000000.0,22000000.0,2586355.81,1960000.0,5515861.67,30102217.48,-25102217.48,-1146372.11,-6569606.79,1504261967.27,,,,,1497692360.48,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:58:48
20181231,,3101287410.69,,,,,,,,,,,50009968.82,81893057.84,3233190437.35,1859570058.33,,,,,,541241855.5,201377127.03,365035706.73,2967224747.59,265965689.76,,870500000.0,8730534.69,16245517.98,8807973.16,50500000.0,,,954784025.83,92843323.98,1061093700.0,,,,,1153937023.98,-199152998.15,,1800000.0,1800000.0,329793026.8,,8000000.0,339593026.8,275207026.8,11692182.04,4680676.68,24542866.37,311442075.21,28150951.59,2167948.75,97131591.95,1407130375.32,1504261967.27,1407130375.32,,,1504261967.27,定期报告,是,20200415,CNY,合并期末,2020-03-13T14:58:48
20180930,,1884069798.19,,,,,,,,,,,23929667.93,84008416.8,1992007882.92,1281924692.86,,,,,,400957356.51,147203304.73,363293885.46,2193379239.56,-201371356.64,,297500000.0,2993911.65,15291224.57,,50000000.0,,,365785136.22,47067076.81,680093700.0,,,,,727160776.81,-361375640.59,,1800000.0,1800000.0,220883166.51,9000000.0,9000000.0,231683166.51,235767166.51,9514776.95,3001880.0,26928938.25,272210881.71,-40527715.2,1977370.42,-601297342.01,1407130375.32,,,,,805833033.31,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T14:58:48
20180630,,1236255913.66,,,,,,,,,,,13129893.86,45320013.91,1294705821.43,793786404.01,,,,,,294786311.01,106420170.32,213862804.44,1408855689.78,-114149868.35,,172000000.0,1271143.3,4671.76,,50000000.0,,,223275815.06,38461252.15,353093700.0,,,,,391554952.15,-168279137.09,,1800000.0,1800000.0,197883166.51,,9000000.0,208683166.51,156767166.51,5069597.84,3001880.0,26815838.25,188652602.6,20030563.91,225190.48,-262173251.05,1407130375.32,1144957124.27,1407130375.32,,,1144957124.27,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:58:48
20180331,,638702448.21,,,,,,,,,,,8949918.3,27310741.64,674963108.15,354453372.36,,,,,,172453428.51,68101563.48,124529861.47,719538225.82,-44575117.67,,105000000.0,597794.45,,,50000000.0,,,155597794.45,19121795.05,115000000.0,,,,,134121795.05,21475999.4,,1100000.0,1100000.0,31631853.2,,,32731853.2,20000000.0,1455563.74,980000.0,68186.25,21523749.99,11208103.21,-1945401.41,-13836416.47,1407130375.32,,,,,1393293958.85,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:58:48
20171231,,2709824026.88,,,,,,,,,,,54058001.67,21374808.36,2785256836.91,1638820983.29,,,,,,458958539.6,178562328.72,316948996.44,2593290848.05,191965988.86,,306300000.0,2564180.36,567126.5,,,,,309431306.86,89823585.36,310726000.0,,,,50000000.0,450549585.36,-141118278.5,,942425000.0,942425000.0,153236278.48,,11150000.0,1106811278.48,106352278.48,4316546.62,1430800.0,4174323.75,114843148.85,991968129.63,-2385716.29,1040430123.7,366700251.62,1407130375.32,366700251.62,,,1407130375.32,定期报告,是,20190402,CNY,合并期末,2020-03-13T14:58:48
20170930,,1703711539.9,,,,,,,,,,,36258480.07,65218176.23,1805188196.2,1085396166.15,,,,,,344907433.91,149962245.03,360806124.75,1941071969.84,-135883773.64,,216300000.0,2456108.12,534700.0,,,,,219290808.12,65628563.34,243300000.0,,,,,308928563.34,-89637755.22,,941925000.0,941925000.0,143230201.26,,,1085155201.26,90346201.26,3271069.87,1430800.0,,93617271.13,991537930.13,-1786624.43,764229776.84,366700251.62,,,,,1130930028.46,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:58:48
20170630,,1121926183.9,,,,,,,,,,,14865810.69,23341013.02,1160133007.61,674196352.18,,,,,,255594590.64,107123037.43,208827246.53,1245741226.78,-85608219.17,,106300000.0,784446.52,110000.0,,,,,107194446.52,46603534.13,163300000.0,,,,,209903534.13,-102709087.61,,941925000.0,941925000.0,126356253.87,,,1068281253.87,83472253.87,2812025.13,1430800.0,,86284279.0,981996974.87,-633095.3,793046572.79,366700251.62,1159746824.41,366700251.62,,,1159746824.41,定期报告,未审计,20180823,CNY,合并期末,2020-03-13T14:58:48
20170331,,569405772.93,,,,,,,,,,,9095783.19,16901640.98,595403197.1,336806565.63,,,,,,153327085.5,54450221.0,116832805.39,661416677.52,-66013480.42,,54300000.0,392107.99,,,,,,54692107.99,21295091.08,51300000.0,,,,,72595091.08,-17902983.09,,941925000.0,941925000.0,58850734.46,,,1000775734.46,43169476.52,2111142.27,1430800.0,,45280618.79,955495115.67,385111.25,871963763.41,366700251.62,,,,,1238664015.03,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:58:48
20161231,,2333197150.81,,,,,,,,,,,48945439.99,23191799.47,2405334390.27,1588972200.15,,,,,,407541045.02,162097391.65,306901971.52,2465512608.34,-60178218.07,,455776041.1,8489678.76,616702.76,,,,,464882422.62,68427643.15,355248301.99,,,,,423675945.14,41206477.48,,8350000.0,8350000.0,63861366.61,,8134065.54,80345432.15,130759736.17,19403055.64,16258200.0,2000000.0,152162791.81,-71817359.66,2285079.7,-88504020.55,455204272.17,366700251.62,455204272.17,,,366700251.62,定期报告,是,20180412,CNY,合并期末,2020-03-13T14:58:48
20160930,,1451741970.72,,,,,,,,,,,30443139.7,55518376.23,1537703486.65,1006747820.32,,,,,,307968347.16,113753218.27,277283096.2,1705752481.95,-168048995.3,,339706786.82,7732689.68,339500.0,,,,,347778976.5,25985913.94,288111897.31,,,,,314097811.25,33681165.25,,8350000.0,8350000.0,33000000.0,,,41350000.0,87558369.56,18735497.76,16258200.0,,106293867.32,-64943867.32,753892.88,-198557804.49,455204272.17,,,,,256646467.68,定期报告,未审计,20171030,CNY,合并期末,2020-03-13T14:58:48
20160630,,982764209.25,,,,,,,,,,,21589852.43,28091314.41,1032445376.09,687404251.53,,,,,,225537638.58,88101699.9,175265924.24,1176309514.25,-143864138.16,,273700000.0,7114011.43,331500.0,,,,,281145511.43,11404474.22,202109190.0,,,,,213513664.22,67631847.21,,4675000.0,4675000.0,23000000.0,,,27675000.0,44014051.46,11329337.52,9555000.0,,55343388.98,-27668388.98,-346082.43,-104246762.36,455204272.17,350957509.81,455204272.17,,,350957509.81,定期报告,未审计,20170817,CNY,合并期末,2020-03-13T14:58:48
20160331,,473421100.41,,,,,,,,,,,14934756.97,13227751.27,501583608.65,307060928.56,,,,,,133624547.5,53199460.52,115504574.26,609389510.84,-107805902.19,,116200000.0,903742.78,,,,,,117103742.78,5717081.82,124800000.0,,,,,130517081.82,-13413339.04,,,,830000.0,,,830000.0,21965187.84,2181328.08,1176000.0,,24146515.92,-23316515.92,-46341.08,-144582098.23,455204272.17,,,,,310622173.94,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T14:58:48
20151231,,2157453294.8,,,,,,,,,,,41035820.21,30952854.46,2229441969.47,1258345519.51,,,,,,374342232.45,167338943.27,263124089.3,2063150784.53,166291184.94,,374150000.0,8693752.3,159821.0,5281832.45,,,,388285405.75,61278993.89,357150000.0,,,,655855.0,419084848.89,-30799443.14,,58276000.0,58276000.0,236093534.07,,,294369534.07,311184787.52,16959519.38,8730400.0,851509.43,328995816.33,-34626282.26,921162.84,101786622.38,353417649.79,455204272.17,353417649.79,,,455204272.17,定期报告,是,20170407,CNY,合并期末,2020-03-13T14:58:48
20150930,,1253993815.84,,,,,,,,,,,29309532.95,49163971.11,1332467319.9,844065042.6,,,,,,276484555.87,117035632.08,272787145.68,1510372376.23,-177905056.33,,248100000.0,6993644.16,7721.0,5281832.45,,,,260383197.61,35503780.17,196000000.0,,,,,231503780.17,28879417.44,,58276000.0,58276000.0,202514429.46,,,260790429.46,227400205.12,13790243.1,7260972.05,,241190448.22,19599981.24,108587.28,-129317070.37,353417649.79,,,,,224100579.42,定期报告,未审计,20161027,CNY,合并期末,2020-03-13T14:58:48
