SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
300760.SZ,300760,迈瑞医疗,10091420,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-28 00:00:00,2024-10-30 00:00:00,CNY,26495839536.0,,,,,,,,,,,,769523066.0,677461653.0,,0.0,27942824255.0,9639293565.0,,,,,,5648911231.0,3074281882.0,1809671924.0,,0.0,20172158602.0,,0.0,7770665653,,328800.0,13280115.0,,,1105000000.0,,0.0,1118608915.0,1982947634.0,1311640464.0,,,,2615000000.0,,0.0,5909588098.0,,0.0,-4790979183.0,,,,,307064.0,,0.0,307064.0,,5455986273.0,,,137479826.0,,,0.0,5593466099.0,,0.0,-5593159035.0,176165586.0,,0.0,-2437306979.0,18973643833.0,,0.0,16536336854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1287290382,,,,,,,,,,,,51.9780614799,71.8508059608,,,13.9110314702,8.2944390554,,,,,,13.3419680336,20.7262504103,33.3160300483,,,13.3975821586,,,15.2658735545,,,-81.4876418882,,,605.2555258845,,,389.7216578859,50.6435653184,3493.5355178082,,,,70.6083605833,,,104.7981080115,,,-80.3051539006,,,,,-99.7985581872,,,-99.7985581872,,28.8803574282,,,-87.36771126,,,,5.1068756001,,,-8.2003664023,-5.7073651608,,,-171.3944761108,25.3815121673,,,16.1695206017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-30 00:00:00,2024-08-30 00:00:00,CNY,17443408491.0,,,,,,,,,,,,569533941.0,373447711.0,,0.0,18386390143.0,6339585060.0,,,,,,4246572200.0,2084015329.0,1233088406.0,,0.0,13903260995.0,,0.0,4483129148,,,6248473.0,,,70000000.0,,0.0,76248473.0,1063099901.0,1192142943.0,,,,,,0.0,2255242844.0,,0.0,-2178994371.0,,,,,291994.0,,0.0,291994.0,,5455986273.0,,,98070221.0,,,0.0,5554056494.0,,0.0,-5553764500.0,262769236.0,,0.0,-2986860487.0,18973643833.0,,0.0,15986783346.0,6443212579.0,133722200.0,248350828.0,248350828.0,,183660619.0,14468432.0,,,,113618.0,,-33176206.0,-334742226.0,1797920.0,-26840217.0,-21060867.0,-5779350.0,,-492340629.0,-1251883423.0,-652923208.0,194009143.0,,0.0,4483129148.0,,,,56856618.0,15986783346.0,18973643833.0,,,,,-2986860487.0,16.1824202203,,,,,,,,,,,,42.3657286845,67.6669370635,,,17.5856589897,13.1611879087,,,,,,16.7592485961,39.5219672863,49.1527891328,,,20.2734958108,,,9.9645020922,,,-89.9889819847,,,-42.4724360787,,,-58.5823927591,19.2277036051,3166.1450493151,,,,,,,-8.3571872242,,,4.2961090025,,,,,-99.8084444914,,,-99.8084444914,,28.8803574282,,,-90.7443977142,,,,4.9331018557,,,-8.0390305544,400.0834445426,,,9.1557785306,25.3815121673,,,34.9683824225,21.79330353,279.7564730985,20.9877303066,20.9877303066,,8.0852706461,18.2925534085,,,,114.8631394978,,-255.1871676315,-143.2334292733,-30.2045083372,2.0711814163,-48.9000619826,56.4269454409,,-40.9886899289,15.4573677279,-681.3770422625,12.4241743372,,,9.9645020922,,,,44.1196301598,34.9683824225,25.3815121673,,,,,9.1557785306,,,,,55699718.0,9.4081937449
300760.SZ,300760,迈瑞医疗,10091420,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2024-04-27 00:00:00,CNY,8855109506.0,,,,,,,,,,,,260986962.0,187827199.0,,0.0,9303923667.0,3241208695.0,,,,,,2899610257.0,1158409242.0,671337968.0,,0.0,7970566162.0,,0.0,1333357505,,,3108640.0,,,35000000.0,,0.0,38108640.0,525175123.0,10061280.0,,,,,,0.0,535236403.0,,0.0,-497127763.0,,,,,,,,,,,,,37237728.0,,,0.0,37237728.0,,0.0,-37237728.0,-69123212.0,,0.0,729868802.0,18973643833.0,,0.0,19703512635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3816131646,,,,,,,,,,,,86.7755689903,55.9257055689,,,30.9605439726,25.0107297021,,,,,,15.2624260837,61.2536790539,64.6080503457,,,27.8436313677,,,53.3034715619,,,-94.0096357179,,,0.0,,,-56.1435342272,52.3695180054,-72.4348493151,,,,,,,40.4185904633,,,-68.9313196848,,,,,,,,,,,,,-96.3601952641,,,,-96.3601952641,,,96.3601952641,-338.6640254972,,,257.5183702834,25.3815121673,,,34.3173397931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-28 00:00:00,2024-04-27 00:00:00,CNY,34571634884.0,,,,,,,,,,,,647165750.0,482865372.0,,0.0,35701666006.0,12097385989.0,,,,,,6132767749.0,3359152955.0,1971211437.0,,0.0,23560518130.0,,0.0,12141147876,,,73327178.0,,,191680800.0,,0.0,265007978.0,1915528356.0,36500000.0,,,,1532750207.0,,0.0,3484778563.0,,0.0,-3219770585.0,,,,,153694520.0,,0.0,153694520.0,,4233373015.0,498453.0,,1114599275.0,,,0.0,5347972290.0,,0.0,-5194277770.0,113815806.0,,0.0,3840915327.0,15132728506.0,,0.0,18973643833.0,9610716815.0,71094102.0,430786805.0,428901729.0,1885076.0,348326723.0,26314803.0,-36291055.0,,,-6164292.0,,21378189.0,-240622941.0,5061416.0,-174941331.0,-157634111.0,-17307220.0,,-523005447.0,-1047003749.0,3093556932.0,,419183683.0,0.0,12141147876.0,,,,85380779.0,18973643833.0,15132728506.0,,,,,3840915327.0,32.2735676004,,,,,,,,,,,,31.8448907577,-39.0035506749,,,30.2080095885,39.4355524044,,,,,,14.6431401009,31.2129457783,7.4340859341,,,27.9051918812,,,34.9218937186,,,237.3831358165,,,36.9148571429,,,63.8541179106,36.5801552819,,,,,2865.8020135137,,,-29.9380278582,,,33.0903589909,,,,,,,,,,39.2910563199,,,-0.9165842413,,,,16.137305388,,,-12.7996539497,166.385694696,,,751.2399416414,-3.7512130342,,,25.3815121673,20.0732351,-46.032172094,18.4217210276,19.284535796,-55.2406779114,37.8434919062,58.0919946697,36.391418479,,,-51.6101295561,,316.4039922529,-6.039938043,723.7257557478,-392.1304132114,-69.6343502807,-111.3259371875,,-291.3806332631,-582.3429025793,402.9455617841,,571.1471587451,,34.9218937186,,,,-29.7001500803,25.3815121673,-3.7512130342,,,,,751.2399416414,标准无保留意见,,,,105943016.0,26.216810862
300760.SZ,300760,迈瑞医疗,10091420,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-28 00:00:00,2023-10-28 00:00:00,CNY,23629840241.0,,,,,,,,,,,,506338256.0,394214999.0,,0.0,24530393496.0,8901005120.0,,,,,,4983953719.0,2546489990.0,1357430103.0,,0.0,17788878932.0,,0.0,6741514564,,,71736485.0,,,156680800.0,,0.0,228417285.0,1316317514.0,36500000.0,,,,1532750207.0,,0.0,2885567721.0,,0.0,-2657150436.0,,,,,152433100.0,,0.0,152433100.0,,4233373015.0,498453.0,,1088320801.0,,,0.0,5321693816.0,,0.0,-5169260716.0,186828575.0,,0.0,-898068013.0,15132728506.0,,0.0,14234660493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9678912876,,,,,,,,,,,,28.7593879621,25.6097661695,,,23.1238187876,39.2095088008,,,,,,19.4739142045,26.0696407472,9.3894199149,,,28.6590748298,,,10.5713018567,,,313.0476301685,,,49.2198095238,,,86.6648310501,28.2452261381,,,,,2865.8020135137,,,-37.2397653106,,,40.627600974,,,,,,,,,,39.2910563199,,,1.5032183567,,,,16.9047153791,,,-13.5561296119,251.4495669379,,,70.5931021158,-3.7512130342,,,12.3619535948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-20 00:00:00,2023-08-30 00:00:00,CNY,15013810573.0,,,,,,,,,,,,400049890.0,222731874.0,,0.0,15636592337.0,5602260967.0,,,,,,3637032827.0,1493682586.0,826728359.0,,0.0,11559704739.0,,0.0,4076887598,,,62415960.0,,,121680800.0,,0.0,184096760.0,891655101.0,36500000.0,,,,1532750207.0,,0.0,2460905308.0,,0.0,-2276808548.0,,,,,152433100.0,,0.0,152433100.0,,4233373015.0,498453.0,,1059576870.0,,,0.0,5292949885.0,,0.0,-5140516785.0,52545078.0,,0.0,-3287892657.0,15132728506.0,,0.0,11844835849.0,5290284763.0,35212619.0,205269433.0,205269433.0,,169921968.0,12231059.0,,,,-764428.0,,21378189.0,-137621801.0,2575983.0,-27407884.0,-14144297.0,-13263587.0,,-349205762.0,-1480771759.0,112306328.0,172568884.0,,0.0,4076887598.0,,,,39450988.0,11844835849.0,15132728506.0,,,,,-3287892657.0,20.5348243958,,,,,,,,,,,,38.6486300917,-2.8558999844,,,20.5242989862,33.3612690594,,,,,,12.6621826094,17.968294114,9.4278924687,,,22.3151689399,,,15.7202110197,,,1251.0509527669,,,73.8297142857,,,146.7129907383,39.9206546699,,,,,2865.8020135137,,,257.2024821236,,,-270.6233745203,,,,,,,,,,39.2910563199,,,2246.417873327,,,,71.6046874747,,,-66.6625975145,152.8246476937,,,-1095.0801773409,-3.7512130342,,,-23.3214645674,21.741657087,-41.6295508946,20.8281542303,20.8281542303,,65.3187870571,150.6710762921,,,,51.7656872507,,216.6766136433,-610.2865253602,68.5506381542,-151.4344082785,-124.6434982691,-222.8254483164,,-375.5074675848,-226.4662868715,111.0472315774,202.8065560702,,,15.7202110197,,,,-40.7159346137,-23.3214645674,-3.7512130342,,,,,-1095.0801773409,,,,,50910006.0,29.9845295194
300760.SZ,300760,迈瑞医疗,10091420,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-20 00:00:00,2023-04-28 00:00:00,CNY,6844179238.0,,,,,,,,,,,,139732923.0,120459419.0,,0.0,7104371580.0,2592744401.0,,,,,,2515659574.0,718376938.0,407840301.0,,0.0,6234621214.0,,0.0,869750366,,,51894006.0,,,35000000.0,,0.0,86894006.0,344672038.0,36500000.0,,,,,,0.0,381172038.0,,0.0,-294278032.0,,,,,,,,,,,,,1023069387.0,,,0.0,1023069387.0,,0.0,-1023069387.0,-15757666.0,,0.0,-463354719.0,15132728506.0,,0.0,14669373787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0667540584,,,,,,,,,,,,84.6562996122,14.3133090676,,,11.9985717776,39.0342591456,,,,,,11.0229373685,30.0161948296,-25.7779065752,,,19.1466011111,,,-21.682122224,,,2794.9952637093,,,0.0,,,136.172879819,23.1519198882,,,,,,,,36.1934335021,,,-21.0607472189,,,,,,,,,,,,,5960.7779982732,,,,5960.7779982732,,,-5960.7779982732,75.3095313089,,,-158.8944275256,-3.7512130342,,,-11.1446154839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-20 00:00:00,2023-04-28 00:00:00,CNY,26136465139.0,,,,,,,,,,,,490853871.0,791628656.0,,0.0,27418947666.0,8675969493.0,,,,,,5349441531.0,2560077388.0,1834810079.0,,0.0,18420298491.0,,0.0,8998649175,,,21734097.0,,,140000000.0,,0.0,161734097.0,1402493907.0,,,3519676951.0,,51680800.0,,0.0,4973851658.0,,0.0,-4812117561.0,,,,,,,,,440732118.0,3039228165.0,,,1124910023.0,,,0.0,4604870306.0,,0.0,-4604870306.0,-171446283.0,,0.0,-589784975.0,15722513481.0,,0.0,15132728506.0,8004045870.0,131734229.0,363773471.0,359561888.0,4211583.0,252697257.0,16645247.0,-57053709.0,,,-4065884.0,,-9878833.0,-226917278.0,-811481.0,59884669.0,-92925820.0,152810489.0,,-133630896.0,-153442462.0,615087828.0,,62457790.0,0.0,8998649175.0,,,,121452292.0,15132728506.0,15722513481.0,,,,,-589784975.0,3.7855888273,,,,,,,,,,,,-24.0983599934,29.6143400246,,,3.7002131089,-5.4680787768,,,,,,16.0721452836,13.7109397396,19.7228465128,,,4.8366285357,,,1.4491289081,,,668.6509306244,,,1500.0,,,1296.961372876,18.5830072647,,,,,-98.70798,,,-4.3988422287,,,7.3012107103,,,,,,,,,,66.6666666667,,,3701.7845246544,,,,148.4920376152,,,-148.4920376152,13.1789485687,,,-136.2191252448,11.5536010134,,,-3.7512130342,20.1880280108,19.4872408631,21.5013240652,23.3023014112,-45.9272387435,46.303216853,51.8339711725,-142.5752933673,,,-296.6683451188,,,-210.8925201037,-118.1479002399,211.6692420258,-145.2194827607,1071.3436364546,,90.7717361353,-4591.4630440087,-78.2423362837,,-19.7265150363,,1.4491289081,,,,5364.6454684118,-3.7512130342,11.5536010134,,,,,-136.2191252448,标准无保留意见,,,,83937326.0,
300760.SZ,300760,迈瑞医疗,10091420,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-20 00:00:00,2022-10-28 00:00:00,CNY,19216268567.0,,,,,,,,,,,,393243758.0,313841042.0,,0.0,19923353367.0,6393963456.0,,,,,,4171583188.0,2019907390.0,1240915350.0,,0.0,13826369384.0,,0.0,6096983983,,,17367606.0,,,105000000.0,,0.0,122367606.0,1026406638.0,,,3519676951.0,,51680800.0,,0.0,4597764389.0,,0.0,-4475396783.0,,,,,,,,,440732118.0,3039228165.0,,,1072203245.0,,,0.0,4552163528.0,,0.0,-4552163528.0,-123360257.0,,0.0,-3053936585.0,15722513481.0,,0.0,12668576896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6178059398,,,,,,,,,,,,-31.4638817673,-14.3484045672,,,2.2469354333,-9.5883779223,,,,,,21.4682448064,18.8182640459,-3.719956494,,,2.4538545901,,,1.7807794414,,,938.9505213116,,,,,,7220.1734335378,16.5645902743,,,,,-97.2799578947,,,64.1737665625,,,-59.8997936777,,,,,,,,,,66.6666666667,,,4123.1015203435,,,,146.205839318,,,-146.205839318,-39.4322688368,,,-343.5288672447,11.5536010134,,,-17.4587046497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-26 00:00:00,2022-08-20 00:00:00,CNY,12455994065.0,,,,,,,,,,,,288535047.0,229279878.0,,0.0,12973808990.0,4200815579.0,,,,,,3228264128.0,1266172913.0,755500577.0,,0.0,9450753197.0,,0.0,3523055793,,,4619808.0,,,70000000.0,,0.0,74619808.0,637257668.0,,,,,51680800.0,,0.0,688938468.0,,0.0,-614318660.0,,,,,,,,,,3039228165.0,,,45157211.0,,,0.0,3084385376.0,,0.0,-3084385376.0,-99470759.0,,0.0,-275119002.0,15722513481.0,,0.0,15447394479.0,4345500866.0,60326106.0,169885433.0,169885433.0,,102784427.0,4879326.0,,,,-1584822.0,,6750795.0,26969515.0,1528314.0,53287060.0,57395654.0,-4108594.0,,126750017.0,-453575704.0,-1016601555.0,56989811.0,,0.0,3523055793.0,,,,66545686.0,15447394479.0,15722513481.0,,,,,-275119002.0,1.0861190905,,,,,,,,,,,,-35.9763348726,-9.4180986006,,,-0.4002776702,-5.3768198269,,,,,,23.2664408084,33.0949726432,-6.3671163676,,,7.1920113827,,,-16.3028655458,,,375.9303176091,,,,,,7587.2954290247,37.356872547,,,,,,,,42.3594085563,,,-27.1954064171,,,,,,,,,,66.6666666667,,,77.8613218323,,,,66.8203889441,,,-66.8203889441,-387.341115759,,,-114.3889923132,11.5536010134,,,-3.4908424304,25.8136059549,-38.9124907322,29.8709930274,29.8709930274,,30.9030284674,22.716195192,,,,-339.08957739,,,3909.614045397,196.2233468299,162.3171328617,175.0483133948,54.5067312663,,108.5592671977,-35.1771829102,-143.9129666755,91.8509272618,,,-16.3028655458,,,,,-3.4908424304,11.5536010134,,,,,-114.3889923132,,,,,39166204.0,
300760.SZ,300760,迈瑞医疗,10091420,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-29 00:00:00,2022-04-20 00:00:00,CNY,6162221356.0,,,,,,,,,,,,75671896.0,105376548.0,,0.0,6343269800.0,1864824121.0,,,,,,2265891746.0,552528813.0,549486389.0,,0.0,5232731069.0,,0.0,1110538731,,,1792542.0,,,35000000.0,,0.0,36792542.0,279875489.0,,,,,,,0.0,279875489.0,,0.0,-243082947.0,,,,,,,,,,,,,16880166.0,,,0.0,16880166.0,,0.0,-16880166.0,-63820846.0,,0.0,786754772.0,15722513481.0,,0.0,16509268253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5286388902,,,,,,,,,,,,-35.8512248222,-24.9051322567,,,7.7977865957,6.4327913531,,,,,,22.9384081095,15.1256307472,41.112945953,,,17.2060828135,,,-21.7853215404,,,263.516936349,,,,,,7361.3103337788,56.7147302462,,,,,,,,48.4048811082,,,-29.2334284208,,,,,,,,,,,,,,,,,,,,,-585.5680172714,,,-36.8021378132,11.5536010134,,,7.629078549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300760.SZ,300760,迈瑞医疗,10091420,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-29 00:00:00,2022-04-20 00:00:00,CNY,25183135187.0,,,,,,,,,,,,646697319.0,610757001.0,,0.0,26440589507.0,9177819916.0,,,,,,4608721169.0,2251390582.0,1532547991.0,,0.0,17570479658.0,,0.0,8870109849,,,2827564.0,,,8750000.0,,0.0,11577564.0,1182710693.0,20000000.0,,,,4000000000.0,,0.0,5202710693.0,,0.0,-5191133129.0,,,,,,,,,,1823536899.0,,,29589000.0,,,0.0,1853125899.0,,0.0,-1853125899.0,-197470867.0,,0.0,1628379954.0,14094133527.0,,0.0,15722513481.0,6659603292.0,110249620.0,299398771.0,291610038.0,7788733.0,172721600.0,10962795.0,-23520000.0,,,2067381.0,,,204628119.0,4471487.0,-53626825.0,-37894958.0,-15731867.0,,-1448061065.0,-3270674.0,2826993909.0,,77806252.0,0.0,8870109849.0,,,,2222510.0,15722513481.0,14094133527.0,,,,,1628379954.0,36.440471768,,,,,,,,,,,,69.2344001834,37.2440924191,,,37.1088471542,35.2624959865,,,,,,18.9006417493,11.1280436832,-18.2788378329,,,20.6549589667,,,87.854619031,,,-27.4089789531,,,,,,197.2265851441,52.2423017137,300.0,,,,,,,565.4267612721,,,-567.2703038025,,,,,,,,,,49.973736828,,,15.279476661,,,,49.2564972569,,,-49.2564972569,-934.9199519201,,,-40.2628751553,23.9783230753,,,11.5536010134,42.152907525,-29.6516098345,17.6561801622,17.6435648075,18.1304536159,23.5152730348,-0.7003820068,46.6424682396,,,38.4106926825,,,3138.6444192034,,-9.093199161,-2.3244539623,-29.7711810845,,-104.8916670172,98.9525532573,410.6647152669,,158.3015686111,,87.854619031,,,,161.32889247,11.5536010134,23.9783230753,,,,,-40.2628751553,标准无保留意见,,,,,
