报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20180930,9641093258.14,9641093258.14,,,,,,9397916797.33,8771827960.86,,,,,,,,,45513555.75,170775668.27,26233319.79,353350305.25,30215987.41,33354203.92,,6116425.09,,,,,0.0,,,,3947074.82,-38615112.19,,,1300808.42,215925656.95,1900456.24,,5129466.86,,212696646.33,40089393.78,,172607252.55,172607252.55,,179218533.2,,-6611280.65,291986.0,291986.0,,,,,,291986.0,,,,,,,291986.0,291986.0,,,0.0,172899238.55,179510519.2,-6611280.65,0.1491,0.1491,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T16:00:40
20180630,6564656432.67,6564656432.67,,,,,,6398413010.17,6004377801.84,,,,,,,,,30116208.92,111434707.91,16952475.73,214192603.2,21339212.57,24007825.3,,5175135.53,,,,,0.0,,,,3498189.95,-9657350.42,,,1300808.42,166560205.98,919389.18,,2133077.97,,165346517.19,27610342.39,,137736174.8,137736174.8,,138159744.62,,-423569.82,57426.03,57426.03,,,,,,57426.03,,,,,,,57426.03,57426.03,,,,137793600.83,138217170.65,-423569.82,0.1149,0.1149,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T16:00:40
20180331,3048574024.74,3048574024.74,,,,,,2998862356.03,2818041505.52,,,,,,,,,8552555.02,58023323.34,6681476.58,99774905.66,12391694.82,11055983.78,,2073915.96,,,,,0.0,,,,487000.85,,,,8369.45,52280954.97,1431520.3,,1093465.91,,52619009.36,1368734.89,,51250274.47,51250274.47,,51049366.95,,200907.52,471513.62,471513.62,,,,,,471513.62,,,,,,,471513.62,471513.62,,,0.0,51721788.09,51520880.57,200907.52,0.04,0.04,定期报告,未审计,20190424,CNY,合并期末,2020-03-13T16:00:40
20171231,10325751218.85,10325751218.85,,,,,,9945608706.05,9061197292.85,,,,,,,,,51760347.57,219810821.73,33053230.9,462906338.99,44499664.15,41348386.3,,10705338.24,-467065.25,,,,,,,,7201668.67,,,,-21378080.07,376671439.64,793411.24,,17329836.33,,360135014.55,66865829.23,,293269185.32,313449638.36,-20180453.04,302220650.94,,-8951465.62,643589.22,610643.64,,,,,,610643.64,,,,,,,,610643.64,,,32945.58,293912774.54,302831294.58,-8918520.04,0.25,0.25,定期报告,是,20190326,CNY,合并期末,2020-03-13T16:00:40
20170930,7909406096.76,7909406096.76,,,,,,7582607908.02,6929268062.59,,,,,,,,,28342842.88,173259731.17,24685839.87,330010251.35,33168182.05,31832841.02,,8221893.47,,,,,491886.0,,,,0.0,,,,-19650000.0,315861968.21,3731332.47,,9727498.73,,309865801.95,63720413.86,,246145388.09,246145388.09,,250367067.08,,-4221678.99,1364401.96,1331456.38,,,,,,1331456.38,,,,,,,,1331456.38,,,32945.58,247509790.05,251698523.46,-4188733.41,0.2083,0.2083,定期报告,未审计,20181026,CNY,合并期末,2020-03-13T16:00:40
20170630,4472777915.4,4472777915.4,,,,,,4254184724.49,3852120625.62,,,,,,,,,20104911.24,,16668596.02,327892537.26,19885531.16,,,4326307.68,,,,,362270.0,,,,,,,,-19650000.0,203631768.59,2573359.4,12800.0,4172335.43,22690396.7,202032792.56,43143357.67,,158889434.89,158889434.89,,162762926.98,,-3873492.09,2362255.25,2329309.67,,,,,,2329309.67,,,,,,,,2329309.67,,,32945.58,161251690.14,165092236.65,-3840546.51,0.1354,0.1354,定期报告,未审计,20180821,CNY,合并期末,2020-03-13T16:00:40
20170331,1380111481.33,1380111481.33,,,,,,1311287822.13,1098795295.05,,,,,,,,,10133990.81,,7902223.64,179306146.02,10328083.93,,,2631861.97,,,,,-2047295.0,,,,816562.88,,,,,70224789.05,234044.95,,3135614.84,2810740.06,67323219.16,2489230.62,,64833988.54,64833988.54,,66811262.94,,-1977274.4,660590.55,660590.55,,,,,,660590.55,,,,,,,,660590.55,,,,65494579.09,67471853.49,-1977274.4,0.06,0.06,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T16:00:40
20161231,6781135190.45,6781135190.45,,,,,,6618132720.22,5712447019.68,,,,,,,,,41875073.72,,35704120.97,698464997.7,53337040.1,,,-10222691.46,-742259.59,,,,-150890.0,,,,,,,,-352677.05,152276211.72,7901092.75,576458.11,5910802.75,1839949.46,154266501.72,31287278.92,,122979222.8,136138135.12,-13158912.32,141900030.91,,-18920808.11,-701015.25,-668069.67,,,,,,-668069.67,,,,,,,,-668069.67,,,-32945.58,122278207.55,141231961.24,-18953753.69,0.12,0.12,定期报告,是,20180424,CNY,合并期末,2020-03-13T16:00:40
20160930,4958401889.24,4958401889.24,,,,,,4791512606.03,4206037669.5,,,,,,,,,18583407.45,,26979976.96,488757824.76,47138739.77,,,-43384588.22,,,,,-6263435.52,,,,,,,,,117241259.47,4054871.39,,22333236.6,,98962894.26,-1718336.86,,100681231.12,,,106535249.14,,-5854018.02,,,,,,,,,,,,,,,,,,,,100681231.12,106535249.14,-5854018.02,0.0941,0.0941,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T16:00:40
20160630,3109816721.13,3109816721.13,,,,,,3028679651.88,2676256284.66,,,,,,,,,9464101.94,,17312062.0,296205136.71,30242275.66,,,-27678313.14,,,,,-18849494.48,,,,,,,,,34609261.63,3566400.33,653738.94,1634563.11,166644.83,36541098.85,-8564606.41,,45105705.26,,,48135500.07,,-3029794.81,,,,,,,,,,,,,,,,,,,,45105705.26,48135500.07,-3029794.81,0.0425,0.0425,定期报告,未审计,20170829,CNY,合并期末,2020-03-13T16:00:40
20160331,1355515656.91,1355515656.91,,,,,,1356942747.31,1184268303.33,,,,,,,,,4185994.39,,7117885.43,147597675.99,14499546.33,,,-18225038.28,,,,,833221.29,,,,,,,,,-18818907.39,1632231.08,226000.0,179732.15,20146.05,-17366408.46,-8445230.42,,-8921178.04,,,-6612900.09,,-2308277.95,,,,,,,,,,,,,,,,,,,,-8921178.04,-6612900.09,-2308277.95,-0.01,-0.01,定期报告,未审计,20170426,CNY,合并期末,2020-03-13T16:00:40
20151231,5792423427.74,5792423427.74,,,,,,5791544733.86,5021321755.65,,,,,,,,,19349476.88,,37694517.96,633612510.8,58392338.44,,,-2999714.12,-2484334.45,,,,1715446.34,,,,,,,,,-405573.9,31221968.34,98823.26,14232268.77,3978175.14,16584125.67,1938214.92,,14645910.75,,,24644118.38,3396476.91,-9998207.63,,,,,,,,,,,,,,,,,,,,14645910.75,24644118.38,-9998207.63,0.03,0.03,定期报告,是,20170314,CNY,合并期末,2020-03-13T16:00:40
20150930,4279653215.22,4279653215.22,,,,,,4275961305.48,3728293254.35,,,,,,,,,15089871.42,,29805646.55,461375705.35,42045684.54,,,-2075845.7,,,,,1621164.04,,,,,,,,,3237228.08,14865546.88,,11180077.25,,6922697.71,-6357806.61,,13280504.32,,,21884051.45,3396476.91,-8603547.13,,,,,,,,,,,,,,,,,,,,13280504.32,21884051.45,-8603547.13,0.0193,0.0193,定期报告,未审计,20161026,CNY,合并期末,2020-03-13T16:00:40
20150630,2926786411.55,2926786411.55,,,,,,2926042042.75,2563655531.24,,,,,,,,,10294695.55,,19887677.96,299222253.11,31848550.14,,,-2183181.22,,,,,-599491.96,,,,,,,,,-2038304.38,13585730.88,,9659905.67,2572164.89,1887520.83,-8455491.33,,10343012.16,,,16415977.3,3396476.91,-6072965.14,,,,,,,,,,,,,,,,,,,,10343012.16,16415977.3,-6072965.14,0.0145,0.0145,定期报告,未审计,20160823,CNY,合并期末,2020-03-13T16:00:40
20150331,1517217293.95,1517217293.95,,,,,,1539656397.28,1370023903.35,,,,,,,,,4558441.58,,13339391.35,138109492.71,12425225.7,,,-1251115.18,,,,,-516804.75,,,,,,,,,-24207023.26,7458713.02,464669.85,6926594.74,27962.6,-23674904.98,2168820.25,,-25843725.23,,,-21534364.76,3396476.91,-4309360.47,,,,,,,,,,,,,,,,,,,,-25843725.23,-21534364.76,-4309360.47,-0.02,-0.02,定期报告,未审计,20160422,CNY,合并期末,2020-03-13T16:00:40
20141231,6096734558.37,6096734558.37,,,,,,5904970184.59,5052853001.33,,,,,,,,,25935312.77,,33988947.61,705947342.24,65126115.69,,,-3754910.43,-2913996.86,,,,-309198.08,,,,,,,,,187700265.27,16491735.26,659442.85,4300514.44,1100204.26,199891486.09,36765664.8,,163125821.29,,,174827881.51,43036278.45,-11702060.22,,,,,,,,,,,,,,,,,,,,163125821.29,174827881.51,-11702060.22,0.15,0.15,定期报告,是,20160331,CNY,合并期末,2020-03-13T16:00:40
20140930,4262618048.91,4262618048.91,,,,,,4110893607.77,3504835140.88,,,,,,,,,18680342.15,,28171334.45,502308451.09,40066705.37,,,1908093.43,,,,,250800.0,,,,,,,,,153883334.57,8404651.52,,3031095.67,,159256890.42,32496159.83,,126760730.59,,,134029896.76,-9740942.8,-7269166.17,,,,,,,,,,,,,,,,,,,,126760730.59,134029896.76,-7269166.17,0.1184,0.1184,定期报告,未审计,20151027,CNY,合并期末,2020-03-13T16:00:40
20140630,2745794214.88,2745794214.88,,,,,,2671333421.15,2259148593.3,,,,,,,,,14238250.22,,20464955.71,332371406.54,26997391.49,,,-3514769.59,,,,,80509.1,,,,,,,,,71026533.24,6410178.13,,1102162.97,,76334548.4,17496787.14,,58837761.26,,,67885479.04,-9740942.8,-9047717.78,,,,,,,,,,,,,,,,,,,,58837761.26,67885479.04,-9047717.78,0.06,0.06,定期报告,未审计,20150818,CNY,合并期末,2020-03-13T16:00:40
20140331,1245843812.28,1245843812.28,,,,,,1234593757.74,1087422335.24,,,,,,,,,4967081.04,,10198106.94,118142311.05,15507450.94,,,-2720112.32,,,,,-228860.91,,,,,,,,,8301081.31,1193637.06,176017.0,819141.39,64081.01,8675576.98,3711997.42,,4963579.56,,,8154496.32,-2793069.48,-3190916.76,,,,,,,,,,,,,,,,,,,,4963579.56,8154496.32,-3190916.76,0.01,0.01,定期报告,未审计,20150429,CNY,合并期末,2020-03-13T16:00:40
20131231,5120618965.26,5120618965.26,,,,,,4899946586.74,4175340938.59,,,,,,,,,25960851.34,,28373173.43,597256195.97,44643009.48,,,6861811.8,-1338584.8,,,,584303.64,,,,,,,,,228118493.96,34786918.4,182224.76,30417049.92,1943694.87,232488362.44,42912751.75,,189575610.69,,,204809206.08,,-15233595.39,,,,,,,,,,,,,,,,,,,,189575610.69,204809206.08,-15233595.39,0.21,0.21,定期报告,是,20150317,CNY,合并期末,2020-03-13T16:00:40
20130930,3856898908.77,3856898908.77,,,,,,3708764741.47,3194538442.08,,,,,,,,,15685053.97,,19582982.05,418739252.41,34803906.12,,,3027829.74,,,,,341812.56,,,,,,,,,151503809.6,5970085.94,,4515202.18,,152958693.36,32119603.39,,120839089.97,,,131681012.93,,-10841922.96,,,,,,,,,,,,,,,,,,,,120839089.97,131681012.93,-10841922.96,0.13,0.13,定期报告,未审计,20141027,CNY,合并期末,2020-03-13T16:00:40
20130630,2719800480.91,2719800480.91,,,,,,2625064324.15,2273383868.73,,,,,,,,,10298028.75,,15529819.42,284252727.31,23661947.62,,,2715875.98,,,,,360383.31,,,,,,,,,97812416.05,3582213.44,,3554819.78,,97839809.71,23943861.85,,73895947.86,,,78621906.72,,-4725958.86,,,,,,,,,,,,,,,,,,,,73895947.86,78621906.72,-4725958.86,0.08,0.08,定期报告,未审计,20140723,CNY,合并期末,2020-03-13T16:00:40
20130331,1458473103.9,1458473103.9,,,,,,1377964070.77,1245952473.03,,,,,,,,,4621374.13,,8032615.53,105527342.76,12755411.49,,,1932240.0,,,,,850794.33,,,,,,,,,83292067.46,719528.59,,965587.85,,83046008.2,13840134.35,,69205873.85,,,70544632.39,,-1338758.54,,,,,,,,,,,,,,,,,,,,69205873.85,70544632.39,-1338758.54,0.07,0.07,定期报告,未审计,20140419,CNY,合并期末,2020-03-13T16:00:40
20121231,4729093440.65,4729093440.65,,,,,,4130685722.88,3427690188.89,,,,,,,,,28973974.45,,26158997.31,610869869.9,43135361.61,,,33584705.95,,,,,4892990.0,,,,,,,,,636885413.72,18129245.08,,25568770.06,7569492.01,629445888.74,94010580.78,,535435307.96,,,536862092.96,,-1426785.0,,,,,,,,,,,,,,,,,,,,535435307.96,536862092.96,-1426785.0,0.54,0.54,定期报告,是,20140311,CNY,合并期末,2020-03-13T16:00:40
20120930,3560443758.13,3560443758.13,,,,,,3027672458.87,2536670143.17,,,,,,,,,21169867.26,,20816826.21,412932455.64,31201781.34,,,32440201.88,,,,,-1097131.7,,,,,,,,,564114369.44,4312393.5,,4170745.56,,564256017.38,90191478.03,,474064539.35,,,473883905.37,,180633.98,,,,,,,,,,,,,,,,,,,,474064539.35,473883905.37,180633.98,0.4757,0.4757,定期报告,未审计,20131022,CNY,合并期末,2020-03-13T16:00:40
20120630,2122505522.01,2122505522.01,,,,,,1801349842.79,1535502250.53,,,,,,,,,16228288.32,,19840341.61,202014031.99,22338081.59,,,33428301.88,,,,,,,,,,,,,,354583981.1,3267768.45,,2099784.4,504331.74,355751965.15,41727934.5,,314024030.65,,,313567235.99,,456794.66,,,,,,,,,,,,,,,,,,,,314024030.65,313567235.99,456794.66,0.3147,0.3147,定期报告,未审计,20130820,CNY,合并期末,2020-03-13T16:00:40
20120331,1131172053.53,1131172053.53,,,,,,952522192.5,839838667.43,,,,,,,,,5265713.0,,5344582.46,89193769.02,12347736.55,,,-3383228.88,,,,,-236493.13,,,,,,,,,175030139.02,1966006.46,,1101461.05,,175894684.43,41507363.01,,134387321.42,,,134602992.41,,-215670.99,,,,,,,,,,,,,,,,,,,,134387321.42,134602992.41,-215670.99,0.1756,0.1756,定期报告,未审计,20130426,CNY,合并期末,2020-03-13T16:00:40
20111231,4081421947.36,4081421947.36,,,,,,3370747589.97,2636533508.15,,,,,,,,,30712539.02,,26832169.54,585487090.81,43874630.92,,,-4168910.55,-950358.65,,,,-1650000.0,,,,,,,,,704855446.84,13530042.88,,42284096.85,31571052.14,676101392.87,135871359.68,,540230033.19,,,540524453.68,,-294420.49,,,,,,,,,,,,,,,,,,,,540230033.19,540524453.68,-294420.49,0.71,0.71,定期报告,是,20130402,CNY,合并期末,2020-03-13T16:00:40
20110930,3072099418.73,3072099418.73,,,,,,2410391970.01,2051849451.17,,,,,,,,,27167416.49,,25026871.95,273181889.42,29716337.16,,,-122756.23,,,,,,,,,,,,,,661584692.49,10997065.0,,9085845.82,,663495911.67,176191326.29,,487304585.38,,,484077298.23,,3227287.15,,,,,,,,,,,,,,,,,,,,487304585.38,484077298.23,3227287.15,0.6317,0.6317,定期报告,未审计,20121017,CNY,合并期末,2020-03-13T16:00:40
20110630,1960413879.96,1960413879.96,,,,,,1589990678.23,1345136084.35,,,,,,,,,19884314.93,,20823959.81,180938360.08,20396686.11,,,-559952.06,,,,,,,,,,,,,,369863249.67,10082363.92,,5590389.86,2572997.63,374355223.73,96356204.21,,277999019.52,,,277621768.05,,377251.47,,,,,,,,,,,,,,,,,,,,277999019.52,277621768.05,377251.47,0.3623,0.3623,定期报告,未审计,20120814,CNY,合并期末,2020-03-13T16:00:40
20110331,846351866.94,846351866.94,,,,,,694132352.3,585096235.45,,,,,,,,,9389507.55,,8969878.64,77202179.2,10211250.07,,,-461613.74,929499.09,,,,-157302.71,,,,,,,,,151600598.19,1098873.29,,1056279.26,,151643192.22,41781013.16,,109862179.06,,,109919715.69,,-57536.63,,,,,,,,,,,,,,,,,,,,109862179.06,109919715.69,-57536.63,0.201,0.201,定期报告,未审计,20120419,CNY,合并期末,2020-03-13T16:00:40
20101231,2879499753.01,2879499753.01,,,,,,2548554433.53,1921721834.09,,,,,,,,,26323841.41,,22255641.28,386213242.16,30525639.71,,,-1877251.22,929499.09,,,,-44880.0,,,,,,,,,329023188.26,9082987.25,,50457443.28,11296295.79,287648732.23,96514698.48,,191134033.75,,,217977443.54,,-26843409.79,,,,,,,,,,,,,,,,,,,,191134033.75,217977443.54,-26843409.79,0.4,0.4,定期报告,是,20120327,CNY,合并期末,2020-03-13T16:00:40
20100930,1956102587.39,1956102587.39,,,,,,1683913967.18,1298759671.26,,,,,,,,,17002300.24,,19196089.38,227313193.99,21133368.93,,,-3059248.97,,,,,-191870.98,,,,,,,,,268937500.26,4026656.04,,35870912.6,31116607.03,237093243.7,73272792.08,,163820451.62,,,166035699.35,,-2215247.73,,,,,,,,,,,,,,,,,,,,163820451.62,166035699.35,-2215247.73,0.3033,0.3033,定期报告,未审计,20111021,CNY,合并期末,2020-03-13T16:00:40
20100630,1095443720.07,1095443720.07,,,,,,977506647.38,770541000.23,,,,,,,,,10917262.94,,16905676.56,142827304.79,15390871.74,,,-1145198.37,,,,,-1951234.46,,,,,,,,,114840639.86,3294965.51,,32589451.78,31116607.03,85546153.59,21272182.39,,64273971.2,,,66060144.52,,-1786173.32,,,,,,,,,,,,,,,,,,,,64273971.2,66060144.52,-1786173.32,0.1207,0.1207,定期报告,未审计,20110802,CNY,合并期末,2020-03-13T16:00:40
20100331,448987671.54,448987671.54,,,,,,429831295.99,349336004.04,,,,,,,,,3622841.3,,7480754.19,55894286.17,11090873.61,,,117310.53,,,,,-816460.0,,,,,,,,,18457226.08,1250651.37,,1052619.45,,18655258.0,3019495.65,,15635762.35,,,16319681.66,,-683919.31,,,,,,,,,,,,,,,,,,,,15635762.35,16319681.66,-683919.31,0.0298,0.0298,定期报告,未审计,20110429,CNY,合并期末,2020-03-13T16:00:40
20091231,1692414970.02,1692414970.02,,,,,,1512167651.9,1179842766.54,,,,,,,,,15855010.43,,19245768.43,253216257.16,25605124.94,,,-22409957.75,,,,,-4563040.0,,,,,,,,,153274320.37,11279502.44,,14711023.83,8033763.46,149842798.98,53921317.14,,95921481.84,,,103302227.94,,-7380746.1,,,,,,,,,,,,,,,,,,,,95921481.84,103302227.94,-7380746.1,0.19,0.19,定期报告,是,20110407,CNY,合并期末,2020-03-13T16:00:40
20090930,1130469875.62,1130469875.62,,,,,,1010040423.29,781075619.07,,,,,,,,,11676742.0,,20985977.79,176273639.6,17322332.03,,,-349934.8,,,,,-6251040.0,,,,,,,,,113828477.53,3595358.99,,6190780.65,,111233055.87,29069512.42,,82163543.45,,,84333809.99,,-2170266.54,,,,,,,,,,,,,,,,,,,,82163543.45,84333809.99,-2170266.54,0.1541,0.1541,定期报告,未审计,20101027,CNY,合并期末,2020-03-13T16:00:40
20090630,661479640.01,661479640.01,,,,,,608767624.37,454416826.72,,,,,,,,,7166428.0,,12914567.01,104239232.4,10847159.17,,,-1716820.49,,,,,713490.0,,,,,,,,,51708685.15,224231.96,,3304525.12,,48628391.99,16248696.72,,32379695.27,,,36479866.89,,-4100171.62,,,,,,,,,,,,,,,,,,,,32379695.27,36479866.89,-4100171.62,0.0666,0.0666,定期报告,未审计,20100817,CNY,合并期末,2020-03-13T16:00:40
20090331,284621073.18,284621073.18,,,,,,292436960.15,235382272.45,,,,,,,,,3767513.79,,4696713.88,45467430.97,5734207.33,,,,,,,,,,,,,,,,,-7815886.97,357982.07,,861847.57,,-8319752.47,248886.8,,-8568639.27,,,-8045844.24,,-522795.03,,,,,,,,,,,,,,,,,,,,-8568639.27,-8045844.24,-522795.03,-0.0147,-0.0147,定期报告,未审计,20100422,CNY,合并期末,2020-03-13T16:00:40
20081231,1356190961.82,1356190961.82,,,,,,1278784706.35,972833695.42,,,,,,,,,20063936.78,,23224434.02,220852052.32,13407359.02,,,-419230.09,-449230.09,,,,,,,,,,,,,76987025.38,11468090.08,,8663027.76,2739803.16,79792087.7,14419862.98,,65372224.72,,,69818364.08,,-4446139.36,,,,,,,,,,,,,,,,,,,,65372224.72,69818364.08,-4446139.36,0.1275,0.1275,定期报告,是,20100330,CNY,合并期末,2020-03-13T16:00:40
20080930,1055481934.39,1055481934.39,,,,,,881929358.05,700870914.62,,,,,,,,,14484336.4,,15869569.96,143733763.08,7556489.96,,,385622.79,,,,,,,,,,,,,,173938199.13,1980379.38,,3479189.36,,172439389.15,36456249.68,,135983139.47,,,136262716.89,,-279577.42,,,,,,,,,,,,,,,,,,,,135983139.47,136262716.89,-279577.42,0.2489,0.2489,定期报告,未审计,20091027,CNY,合并期末,2020-03-13T16:00:40
20080630,679917348.76,679917348.76,,,,,,575404506.01,475935848.44,,,,,,,,,6441979.64,,9453519.58,82043468.63,3811668.76,,,,,,,,,,,,,,,,,104512842.75,720832.91,,2733836.76,,102499838.9,23338877.88,,79160961.02,,,80277411.77,,-1116450.75,,,,,,,,,,,,,,,,,,,,,,,0.1467,0.1467,定期报告,未审计,20090728,CNY,合并期末,2020-03-13T16:00:40
20080331,246525477.35,246525477.35,,,,,,236972751.96,190948109.26,,,,,,,,,2357531.69,,4936251.48,39602218.37,1691665.7,,,275494.69,,,,,,,,,,,,,,9828220.08,91843.16,,1163973.13,,8756090.11,3920371.87,,4835718.24,,,5642936.89,,-807218.65,,,,,,,,,,,,,,,,,,,,,,,0.0103,0.0103,定期报告,未审计,20090421,CNY,合并期末,2020-03-13T16:00:40
20071231,1420744535.47,1420744535.47,,,,,,1240380713.1,1033870254.02,,,,,,,,,10305202.01,,12943495.02,159478071.01,19528372.65,,,1420984.63,1390984.63,,,,,,,,,,,,,181784807.0,10585546.42,,8279539.94,4278127.86,184090813.48,42852066.7,,141238746.78,,,141499195.11,,-260448.33,,,,,,,,,,,,,,,,,,,,,,,0.3104,0.3104,定期报告,是,20090328,CNY,合并期末,2020-03-13T16:00:40
20070930,978122290.94,978122290.94,,,,,,857999285.6,718185167.31,,,,,,,,,6377187.03,,9336065.26,107229813.51,17685965.38,,,2662899.62,,,,,,,,,,,,,,122785904.96,3179095.55,,2193757.97,,123771242.54,21845047.0,,101926195.54,,,100549322.49,,1376873.05,,,,,,,,,,,,,,,,,,,,,,,0.2388,0.2388,定期报告,未审计,20081021,CNY,合并期末,2020-03-13T16:00:40
20070630,621936196.74,621936196.74,,,,,,542009367.34,450769746.95,,,,,,,,,3903478.91,,5251917.63,69661162.14,12295444.83,,,1819859.06,,,,,,,,,,,,,,81746688.46,52631.65,,1666486.36,,80132833.75,9601110.61,,70531723.14,,,69475834.73,,1055888.41,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,定期报告,未审计,20080805,CNY,合并期末,2020-03-13T16:00:40
20070331,236759783.82,236759783.82,,,,,,226849999.77,180339119.94,,,,,,,,,1514628.01,,2504087.75,37235631.98,5256532.09,,,195239.0,,,,,,,,,,,,,,10105023.05,36463.61,,1600219.55,,8541267.11,2870433.03,,5670834.08,,,5398271.09,,272562.99,,,,,,,,,,,,,,,,,,,,,,,0.0184,0.0184,定期报告,未审计,20080423,CNY,合并期末,2020-03-13T16:00:40
20061231,1272347555.51,1272347555.51,,,,,,1056435143.78,851939431.43,,,,,,,,,9585692.58,,12361060.93,160818495.01,12338364.42,,,1352108.43,2429608.95,,,,,,,,,,,,,217264520.16,2848898.75,,12300051.04,3291027.47,207813367.87,62244444.25,,145568923.62,,,96981181.5,38563342.22,10024399.9,,,,,,,,,,,,,,,,,,,,,,,0.4041,0.4041,定期报告,是,20080415,CNY,合并期末,2020-03-13T16:00:40
20060930,873519225.77,873519225.77,,,,,,719607077.12,595130424.58,,,,,,,,,4949172.56,,7762468.3,99780905.68,11984106.0,,,368752.22,,,,,,,,,,,,,,154280900.87,649151.54,,6754040.8,,148176011.61,44018489.76,,104157521.85,,,66548232.11,29384930.74,8224359.0,,,,,,,,,,,,,,,,,,,,,,,0.2773,0.2773,定期报告,未审计,20071024,CNY,合并期末,2020-03-13T16:00:40
20060630,556242697.62,556242697.62,,,,,,454760561.88,390314037.96,,,,,,,,,2443203.57,,4256829.87,55421119.61,6441595.08,,,297255.59,,,,,,,,,,,,,,97522561.46,550400.0,,4090059.49,,93982901.97,26228713.6,,67754188.37,,,62442504.77,,5311683.6,,,,,,,,,,,,,,,,,,,,,,,0.27,0.27,招股说明书/意向书,未审计,20070815,CNY,合并期末,2020-03-13T16:00:40
20051231,762219587.81,762219587.81,,,,,,658449187.63,537627308.08,,,,,,,,,4142529.13,,9452685.84,97709845.81,9516818.77,,,941377.79,1499918.0,,,,,,,,,,,,,102265997.74,8113986.15,,8952117.11,98102.31,101427866.78,27292238.81,,74135627.97,,,56199923.33,,17935704.64,,,,,,,,,,,,,,,,,,,,,,,0.5663,0.5663,招股说明书/意向书,是,20070724,CNY,合并期末,2020-03-13T16:00:40
20041231,552662987.78,552662987.78,,,,,,477874909.77,387281928.08,,,,,,,,,2332367.6,,7710555.23,72258998.39,6652657.07,,,1238897.16,1617003.92,,,,,,,,,,,,,76026975.17,2452978.29,,3556084.0,564251.29,74923869.46,21100836.89,,53823032.57,,,51092550.18,,2730482.39,,,,,,,,,,,,,,,,,,,,,,,0.6795,0.6795,招股说明书/意向书,是,20070724,CNY,合并期末,2020-03-13T16:00:40
