每股指标,每股盈余公积金,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.021197,0.025021,0.025021,0.025021,0.025021,0.025021,0.025021,0.025021,0.025021,0.025021,0.022566,0.022566,0.022566,0.022566,0.022566,0.022566,0.03385,0.03385,0.03385,0.03385,0.03385,0.03385,0.030785,0.030785,0.030785,0.030785,0.141803,0.141803,0.141803,0.141803,0.132088,0.132088,0.132088,0.132088,0.12228,0.12228,0.12228,0.12228,0.112205,0.112205,0.112205,0.145866,0.127439,0.127439,0.127439,0.127439,0.109838,0.109838,0.109838,0.109838,0.063743,0.063743,0.063743,0.063743,0.027522,0.036739,,0.036739,,7.395866,6.139743
每股指标,每股留存收益,2.045302,2.073341,2.129629,2.092467,2.089549,1.898368,1.819922,1.889857,2.230553,2.08894,1.996185,2.073798,2.185356,2.053729,1.972982,2.119904,2.126414,2.423017,2.540919,2.428052,2.115975,2.059713,2.020939,2.004784,2.001551,1.770492,1.716565,1.669542,1.674038,1.627254,1.508008,1.465327,2.291946,2.236834,1.921928,1.826093,1.696022,1.631373,1.447024,1.346769,1.302834,1.243045,0.921417,0.934009,0.935854,0.971878,0.931417,0.908769,0.938093,0.924733,0.899788,0.874321,0.893114,0.87665,0.874506,0.843539,0.806735,1.058665,1.03439,0.984235,1.012616,0.974393,0.956497,0.893666,1.046989,0.998383,0.909656,0.768211,0.752663,0.671793,0.579248,0.665314,,0.379268,,48.833241,40.93162
每股指标,每股营业收入,0.591672,2.707794,2.025542,1.251124,0.568528,2.591092,1.895319,1.250655,0.503472,2.188217,1.62304,1.014803,0.460209,1.909861,1.338756,0.836861,0.357688,2.01831,1.438363,0.900879,0.411013,1.802122,1.179685,0.744293,0.292837,1.583848,1.107551,0.69743,0.326305,1.527153,0.815647,0.529502,0.309748,3.573536,1.928248,1.521661,0.387192,2.048204,1.351616,0.926052,0.299737,1.191165,0.780601,0.525755,0.253348,1.589304,1.173859,0.748461,0.334935,1.937186,1.438504,0.878763,0.390877,1.620802,1.25314,0.785501,0.386921,2.48328,1.879202,1.279121,0.526471,2.169202,1.532432,0.981927,0.455715,2.725012,2.082879,1.303318,0.587719,2.150248,1.614981,1.500313,,2.360386,,61.624747,48.847591
每股指标,每股营业总收入,0.591672,2.707794,2.025542,1.251124,0.568528,2.591092,1.895319,1.250655,0.503472,2.188217,1.62304,1.014803,0.460209,1.909861,1.338756,0.836861,0.357688,2.01831,1.438363,0.900879,0.411013,1.802122,1.179685,0.744293,0.292837,1.583848,1.107551,0.69743,0.326305,1.527153,0.815647,0.529502,0.309748,3.573536,1.928248,1.521661,0.387192,2.048204,1.351616,0.926052,0.299737,1.191165,0.780601,0.525755,0.253348,1.589304,1.173859,0.748461,0.334935,1.937186,1.438504,0.878763,0.390877,1.620802,1.25314,0.785501,0.386921,2.48328,1.879202,1.279121,0.526471,2.169202,1.532432,0.981927,0.455715,2.725012,2.082879,1.303318,0.587719,2.150248,1.614981,1.500313,,2.360386,,61.624747,48.847591
每股指标,每股息税前利润,0.21747,0.96142,0.769833,0.483232,0.230807,0.830026,0.6757,0.434893,0.174612,0.738738,0.631473,0.393621,0.161194,0.492311,0.393017,0.255046,0.093864,0.746356,0.686325,0.553475,0.086815,0.560035,0.498281,0.393741,0.327448,0.30546,0.211975,0.135166,0.075567,0.314367,0.150171,0.079455,0.074527,0.769342,0.365774,0.239322,0.084464,0.556875,0.324273,0.217223,0.068855,0.478115,-0.010291,0.014307,0.01311,0.114303,0.051147,0.040079,0.010904,0.111872,0.075049,0.056083,0.016346,0.116566,0.11098,0.076726,0.034286,0.219742,0.174794,0.129197,0.033391,0.223602,0.166683,0.119693,0.051307,0.505428,0.354423,0.241612,0.083272,0.466864,0.3678,0.363441,,0.535921,,14.686695,14.854926
盈利能力,净资产收益率(ROE),5.07,22.04,17.9,10.87,5.26,18.74,14.63,8.77,3.72,16.05,13.51,8.35,3.48,11.01,8.73,5.85,2.3,15.07,13.77,10.95,1.68,11.43,10.33,8.37,7.03,6.43,4.35,2.82,1.55,7.38,3.37,1.88,1.27,15.14,7.56,5.13,1.73,13.39,8.29,5.4,1.79,32.94,-0.01,15.19,5.25,29.9,1.97,1.1,0.45,3.21,2.52,1.57,0.56,3.37,3.3,2.27,1.03,4.84,4.19,2.88,1.01,4.67,4.18,2.5,1.27,11.8,,5.53,,20.28,,18.74,,33.33,,27.38,39.12
盈利能力,摊薄净资产收益率,5.222833,22.587348,18.301566,11.645762,5.119636,19.404769,15.970237,9.940378,3.649393,16.191176,13.978042,8.537342,3.422054,10.781373,8.658954,5.42633,1.942643,14.640141,13.061127,10.414509,1.613306,11.10174,10.04954,8.106514,6.785551,6.282988,4.2984,2.8154,1.539235,7.191999,3.359006,1.905225,1.266246,14.080391,7.287239,5.002953,1.718513,12.663225,8.077949,5.379737,1.773799,12.1313,-0.015018,0.393005,0.452765,3.110941,1.839046,1.112422,0.432525,3.189126,2.397328,1.575723,0.54084,3.327745,3.259479,2.26,1.042693,4.78042,4.176965,2.905636,1.003585,4.668124,4.213493,2.582362,1.264771,11.2425,9.12,5.51,2.28,11.18,8.74,17.13,,35.05,,22.59,32.72
盈利能力,净资产收益率_平均,5.205514,22.503127,18.327018,11.642849,5.26195,18.855911,15.330701,9.65633,3.717683,16.230086,13.876174,8.57057,3.479249,11.628956,9.315655,5.923797,2.114975,15.287447,13.851659,10.936919,1.625891,11.548676,10.420114,8.406252,7.033354,6.447415,4.35096,2.827327,1.548313,7.359947,3.367584,1.896241,1.273904,15.13962,7.56111,5.130664,1.733159,13.363129,8.320017,5.463063,1.789662,18.559486,-0.014896,0.39073,0.450138,3.134604,1.841042,1.109528,0.433462,3.21414,2.406454,1.575117,0.542307,3.362453,3.292206,2.270052,1.041351,4.833252,4.209935,2.909423,1.008646,4.65332,4.190108,2.54623,1.27282,11.748083,9.419663,5.586302,2.305111,17.21339,13.379074,18.739043,,33.279279,,25.756573,32.721421
盈利能力,净资产收益率_平均_扣除非经常损益,4.569209,21.263683,17.865704,11.416463,4.856222,17.859093,14.667596,9.037209,3.701592,15.03523,12.884179,7.655117,3.003424,11.09786,9.074968,5.699225,2.081476,6.600085,5.783153,2.891356,1.534988,5.935199,4.518239,2.572463,0.66217,5.794538,3.708148,2.300403,1.294003,5.660842,2.003143,1.270527,0.864117,14.404665,6.984941,4.696056,1.599923,12.468139,7.634216,4.857775,1.489005,18.410314,-0.805621,-0.136024,0.172885,1.346734,0.604798,0.418996,0.093203,2.253304,1.520004,0.983977,0.256727,1.645998,1.599949,1.223629,0.39614,3.579344,3.229206,2.250335,0.781249,3.01794,2.974147,1.62457,0.953404,11.017279,9.052124,5.256244,2.080091,15.711211,13.189768,18.404543,,32.809076,,25.408662,31.234876
盈利能力,摊薄净资产收益率_扣除非经常损益,4.584412,21.343265,17.840891,11.41932,4.724881,18.378936,15.27947,9.303045,3.633597,14.999184,12.978765,7.625439,2.95405,10.288986,8.435235,5.220617,1.911873,6.320622,5.453101,2.753248,1.523107,5.705506,4.357555,2.480738,0.63884,5.646761,3.663353,2.290698,1.286416,5.531666,1.998041,1.276546,0.858923,13.396856,6.731939,4.579163,1.586403,11.81511,7.4121,4.783681,1.475807,12.033794,-0.812237,-0.136816,0.173894,1.336567,0.604142,0.42009,0.093002,2.235768,1.514239,0.984355,0.256032,1.629008,1.584044,1.22,0.396651,3.540218,3.203916,2.247406,0.777329,3.027541,2.990746,1.647624,0.947375,10.543147,8.76,5.19,2.06,10.2,8.62,16.83,,34.55,,22.28,31.23
盈利能力,息税前利润率,36.755284,35.505656,38.006276,38.623903,40.597365,32.033851,35.651018,34.773263,34.681636,33.759849,38.906835,38.787972,35.026422,25.777339,29.356913,30.476581,26.241917,36.979263,47.715723,61.437296,21.122297,31.076453,42.238481,52.901422,111.819389,19.285973,19.139146,19.380566,23.1584,20.585214,18.411307,15.005695,24.060545,21.528868,18.969279,15.727682,21.814501,27.18848,23.991538,23.456886,22.972074,40.138428,-1.318411,2.721322,5.175059,7.192034,4.35721,5.354868,3.255619,5.774992,5.217201,6.382119,4.182123,7.191885,8.856177,9.767785,8.861412,8.848874,9.301502,10.100494,6.342462,10.308055,10.877058,12.189628,11.258644,18.547757,17.016023,18.53822,14.168738,21.712132,22.774309,24.224366,24.925723,22.704795,22.609563,23.832463,30.410764
盈利能力,总资产报酬率,3.813395,17.828204,15.310436,9.610816,4.617335,16.575403,13.569039,8.821568,3.411912,14.743812,12.66697,7.979528,3.244721,10.324312,8.278073,5.511314,1.985146,13.595139,12.054458,9.987629,1.553007,10.756413,9.571605,7.485915,6.178168,5.877308,4.076718,2.571438,1.414382,6.609399,3.005154,1.777308,1.215605,14.295985,7.230055,4.802728,1.840575,13.087042,7.955987,5.417164,1.724802,17.138205,-0.260162,0.361726,0.329003,2.737868,1.2106,0.951407,0.257218,2.583001,1.721877,1.286329,0.374721,2.70138,2.596463,1.824449,0.823636,3.937477,3.17127,2.353987,0.602475,4.144679,3.179503,2.323056,0.992923,10.066249,7.189084,4.922677,1.693166,12.639306,10.099076,10.304695,,19.093686,,19.947644,22.813458
盈利能力,总资本回报率,4.629093,21.443293,18.773037,11.917912,5.541284,19.812769,16.331583,10.397684,4.081345,17.086075,14.899253,9.129378,3.692895,11.763254,9.424211,6.246412,2.240161,15.928905,14.51066,11.886838,1.831533,12.249233,10.93095,8.5317,7.051997,6.917361,4.780289,3.020076,1.727056,8.087881,3.748409,2.086482,1.440124,17.387593,8.616825,5.742281,2.211667,15.668884,9.365028,6.365681,2.001866,14.022164,-0.330716,0.46083,0.420342,3.664727,1.6422,1.290954,0.349372,3.625241,2.44613,1.835582,0.533384,3.853077,3.669865,2.550213,1.146631,5.596572,4.465597,3.301003,0.850065,5.766696,4.318882,3.155107,1.343566,13.919236,9.881352,6.871658,2.373589,19.420187,15.599679,18.687641,,32.290145,,30.114782,35.426549
盈利能力,投入资本回报率,3.993491,17.997161,16.023057,10.274657,4.662866,16.820774,13.651515,8.580573,3.426989,14.418356,12.42364,7.607706,3.1251,10.176973,8.118598,5.346943,1.936243,13.098565,11.857764,9.493261,1.621418,10.066351,8.842869,6.887177,5.444499,6.39769,4.402777,2.815657,1.492757,7.435097,3.528023,2.051424,1.323917,14.283328,7.287457,4.792366,1.69588,13.245222,7.93378,5.454609,1.697849,18.378716,-0.326004,0.39073,0.345543,3.114617,1.321032,1.096289,0.273831,3.178402,2.025454,1.560244,0.438584,3.330389,3.093508,2.248286,0.974262,4.792393,3.815888,2.877377,0.678345,4.640302,3.428828,2.541899,1.11895,11.780058,7.833636,5.586302,1.998673,16.882514,13.237371,15.491668,,30.678669,,25.756573,32.895002
盈利能力,息前税后总资产报酬率_平均,3.308186,15.167673,13.273257,8.404911,3.961509,14.194451,11.45445,7.367236,2.907585,12.625582,10.711702,6.745423,2.803058,9.035199,7.178804,4.748178,1.720011,11.280239,9.933771,8.031045,1.380565,8.947426,7.839454,6.098227,4.768873,5.601646,3.909462,2.531249,1.276768,6.275972,2.797775,1.735173,0.89505,11.698032,5.713782,3.988124,1.393772,10.931124,6.875177,4.562743,1.439816,14.571591,-0.011663,0.306701,0.350695,2.326888,1.341636,0.807943,0.315154,2.264626,1.678021,1.093379,0.377404,2.334925,2.307046,1.608447,0.740796,3.371696,2.902804,2.051893,0.68966,3.335109,3.016036,1.87156,0.94064,8.519217,6.853187,4.001882,1.644318,10.987174,8.10357,8.542317,,18.140022,,17.060823,21.183231
盈利能力,毛利率,53.246494,54.489396,55.439519,55.492379,55.205598,48.802078,49.885081,47.756717,52.390883,52.234293,54.469076,54.336016,51.446576,49.304426,48.942308,47.279502,47.779763,48.427167,50.233696,52.439722,51.694488,47.135827,50.038095,50.037408,51.514255,49.849555,50.725027,50.860379,52.016821,43.517385,47.60376,46.650438,56.502208,36.29034,40.755182,36.087496,54.034504,47.939894,46.716617,44.028065,53.011622,64.489894,29.278747,30.590848,35.531543,31.628517,29.50036,29.047527,28.721893,28.753583,28.319778,28.217387,26.891551,30.905447,31.743821,31.96484,31.520794,31.350485,31.199685,30.532712,30.63064,34.188612,34.796803,34.704867,34.206468,35.206012,34.97874,33.264547,32.540239,36.839339,38.713895,39.953584,40.185773,41.870136,41.202369,41.582639,43.558432
盈利能力,销售净利率,30.921252,29.653391,32.514651,33.341986,34.29662,26.689357,29.365324,28.402905,28.561391,28.078524,32.03285,32.006275,29.21936,21.257174,24.095204,24.932589,20.673902,27.474408,35.512587,44.205414,13.761266,21.446381,29.453445,37.511883,78.885768,13.100444,12.672487,13.237768,15.225944,14.769001,11.678013,10.114324,17.71579,16.874166,14.991078,12.730653,16.518994,22.591879,20.732322,19.496928,19.176439,33.693666,-0.059108,2.307363,5.516262,6.112442,4.828837,4.5474,3.988919,5.06318,5.084319,5.424801,4.212058,6.216272,7.869016,8.611349,7.970144,7.420518,8.514078,8.587277,7.260291,8.114026,10.317838,9.70359,10.665817,15.654637,16.220979,15.070614,13.759973,18.028055,18.274267,19.065641,17.505758,20.540765,18.139937,20.383431,28.088636
盈利能力,成本费用利润率,52.021649,53.416318,60.898363,63.332378,65.018625,45.098477,52.979673,50.948118,51.595259,47.753783,59.425932,58.671017,48.537843,32.805684,39.503832,40.426173,30.936598,41.684806,57.380382,73.975979,19.426672,32.108089,45.59945,56.655205,116.705029,16.639884,16.114878,16.398249,21.686857,19.408512,15.220188,12.47464,23.896092,26.736664,23.326913,19.598292,28.294358,38.016472,33.601265,31.100236,30.738087,66.7833,-0.075867,2.71609,6.614948,7.540077,5.888201,5.55034,4.843357,6.181956,6.337622,6.777281,5.15675,7.526517,9.898077,10.473546,9.891175,9.383386,10.765417,10.796375,9.256494,11.009424,13.94381,13.195009,14.018331,22.572625,24.472594,22.549576,18.787606,25.764227,27.923722,30.471992,30.823993,27.759406,27.838918,31.573178,43.369204
盈利能力,营业利润率,31.414281,34.377192,36.823505,36.821874,37.087441,29.986214,33.483735,32.005715,33.682908,31.717643,36.656266,36.0275,29.399891,23.772143,27.541832,28.452288,23.969918,33.425241,43.4696,55.597216,15.982107,25.584846,35.194366,44.557358,97.416132,13.543151,12.731445,12.35487,15.287351,14.029042,10.8436,7.368853,13.605514,20.298981,16.552422,14.103653,20.047681,25.39395,22.873266,20.998648,19.781722,38.583815,-3.143001,-0.35651,2.679297,2.76935,1.866252,2.02529,1.009063,3.603949,3.778165,3.986916,2.345858,2.0339,4.501271,5.09771,3.492574,6.343971,7.533956,7.594884,6.615856,6.364593,9.036821,7.940447,9.39908,16.498277,18.293647,17.111192,14.417711,17.961923,21.363417,22.814109,23.139371,21.445183,21.541238,23.486152,28.760493
盈利能力,总资产净利率_平均,3.189714,14.685026,12.892612,8.177268,3.824596,13.687823,11.064521,7.118149,2.767114,12.078846,10.279558,6.488473,2.649552,8.410774,6.746814,4.478271,1.559751,10.003142,8.891167,7.134009,1.006454,7.315314,6.578144,5.252933,4.359528,3.826423,2.5446,1.622541,0.875647,4.541932,1.936816,1.210235,0.898919,11.250729,5.743225,3.907647,1.408777,11.006107,6.967383,4.58175,1.497683,14.39759,-0.011663,0.306701,0.350695,2.326888,1.341636,0.807943,0.315154,2.264626,1.678021,1.093379,0.377404,2.334925,2.307046,1.608447,0.740796,3.301903,2.902804,2.001321,0.68966,3.2625,3.016036,1.849275,0.94064,8.496093,6.853187,4.001882,1.644318,10.495221,8.103491,8.11031,,17.274609,,17.060823,21.071451
盈利能力,总资产净利率_平均(含少数股东损益),3.208108,14.889648,13.098191,8.296513,3.900721,13.80998,11.176658,7.205483,2.809814,12.262628,10.428994,6.584385,2.706776,8.5139,6.794374,4.508751,1.563937,10.100752,8.971571,7.186307,1.01179,7.423181,6.674405,5.308189,4.358542,3.992298,2.699292,1.756404,0.929913,4.741958,1.906124,1.197963,0.89505,11.205086,5.713782,3.887532,1.393772,10.874491,6.875177,4.502646,1.439816,14.386437,-0.011663,0.306701,0.350695,2.326888,1.341636,0.807943,0.315154,2.264626,1.678021,1.093379,0.377404,2.334925,2.307046,1.608447,0.740796,3.301903,2.902804,2.001321,0.68966,3.2625,3.016036,1.849275,0.94064,8.496093,6.853187,4.001882,1.644318,10.494691,8.10357,8.110248,,17.273837,,17.060823,21.071451
成长能力,归母净利润,163026548.07,709737360.27,580988273.38,368486672.33,171340971.69,614298729.87,493804631.22,314500666.05,126917576.17,542405245.44,459276613.26,286854349.22,117967890.06,359444801.74,287077341.3,185734301.91,66096891.76,416943903.45,384343845.94,301841584.92,42888783.14,287297774.36,259902971.15,209771718.71,175429028.97,150990035.72,100455583.17,64753861.11,35520061.4,164019449.01,73483118.3,41078008.67,27895217.29,306459708.94,147067048.25,98559235.27,32722690.88,237048804.97,143738976.27,92993494.01,30262820.25,203303262.27,120747558.88,84629249.3,27785882.27,163082019.88,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.7,15981975.12,5561499.09,25609403.65,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56405638.04,42940413.47,31179079.36,11626765.03,52850090.1,33944556.91,37683714.41,41161866.53
成长能力,营业总收入,530271786.47,2426794600.12,1815343039.37,1121289243.43,509529371.82,2322202947.07,1698633531.66,1120869020.24,451224726.98,1961135955.92,1454610465.77,909492355.73,412451580.55,1711666893.44,1199828061.06,750016165.75,320569730.61,1532380375.86,1092062166.59,683982722.64,312057264.18,1368241877.85,895663496.26,565096482.33,222333341.64,1202519591.94,840896784.73,529516662.25,247743867.89,1159474684.94,619271873.43,402018717.2,156781918.32,1808779366.16,976001074.53,770203200.85,195981362.47,1036717894.98,684133409.08,468730093.27,151714962.59,602919766.23,400501859.55,262068098.08,103594969.43,571766204.44,222035436.09,141571522.17,63353123.61,366418749.5,272093187.56,166218176.17,73934426.48,306574860.03,237031579.1,148577643.3,73186273.02,361317323.61,273423911.2,186112245.99,76601592.94,315618928.59,222968962.1,142870417.34,66306675.84,396489320.92,303058944.19,189632832.85,85513194.46,312861192.42,234979764.41,163534177.92,66426899.56,257282171.87,187104778.17,184874243.76,146542774.37
成长能力,净利润,163966675.85,719626911.41,590252455.83,373860110.58,174751356.52,619781051.7,498809241.1,318359369.55,128876059.43,550658037.69,465953198.06,291094625.37,120515714.24,363852010.61,289101020.95,186998449.25,66274274.4,421012445.58,387819536.55,304041992.34,43115290.96,291561738.42,263707677.78,211978334.59,175389365.05,157535414.43,106562539.75,70096190.73,37721343.18,171242829.69,72318652.38,40661476.38,27775155.46,305216436.46,146313090.6,98051902.0,32374150.03,234214061.1,141836742.04,91387972.26,29093527.88,203145778.07,120747558.88,84629249.3,27785882.27,163082019.88,10721730.49,6437823.66,2527105.04,18552444.42,13834087.72,9017005.57,3114161.13,19057529.79,18652053.65,12794539.51,5833051.68,26811618.08,23279525.7,15981975.12,5561499.09,25609403.65,23005577.47,13863559.85,7072149.04,62068965.88,49159128.24,28578833.61,11766593.28,56402789.85,42940830.59,31178840.77,11628532.55,52847726.93,33940690.05,37683714.41,41161866.53
成长能力,扣非净利润,143098725.96,670645920.74,566364043.99,361321755.19,158129563.94,581823828.12,472445899.41,294336263.83,126368251.21,502473466.31,426443353.66,256214424.33,101834483.8,343028911.12,279660180.72,178693083.9,65049983.51,180008172.3,160465929.34,79351491.67,40328262.85,148615109.02,112737524.76,64193899.73,16516140.88,135700507.11,85614247.93,52685783.99,29685906.31,126154187.43,43710032.19,27523252.72,18921939.52,291582582.74,135860301.37,90210480.18,30207142.8,221172544.3,131890871.83,82690145.4,25178774.77,201669206.49,-4720023.05,-798816.61,1015274.71,7894547.21,3522180.98,2431149.58,543382.01,13006372.33,8738112.08,5632932.61,1474237.65,9329102.43,9064541.02,6896655.28,2218951.2,19855783.31,17856423.87,12361489.48,4307673.82,16609142.39,16329407.65,8845364.1,5297385.34,58207890.19,47241024.76,26890296.37,10617962.62,51483230.59,42332832.52,30622519.76,,52103371.36,,37174696.21,39291869.1
成长能力,营业总收入增长率,4.070896,4.503984,6.870787,0.03749,12.92142,18.411114,16.775835,23.241169,9.400654,14.574626,21.234909,21.263033,28.662047,11.69987,9.868109,9.654256,2.727853,11.996307,21.927729,21.038219,40.355585,13.781254,6.512893,6.719301,-10.256773,3.712449,35.787982,31.71443,58.018137,-35.897395,-36.550082,-47.803551,-20.001618,74.471702,42.66239,64.316994,29.177346,71.949561,70.819034,78.858127,46.450125,5.448653,-33.501272,-29.755126,-24.359022,-17.958113,-18.397282,-14.827893,-14.311739,19.520155,14.791956,11.872938,1.022259,-15.150799,-13.309857,-20.167723,-4.458549,14.478977,22.628687,30.266467,15.526215,-20.396612,-26.427196,-24.659451,-22.460298,26.730106,28.972358,15.959143,28.732779,21.602359,25.58726,,,39.166044,,26.157188,
成长能力,归属母公司净利润增长率,-4.85256,15.536192,17.655493,17.165625,35.001767,13.25457,7.517913,9.637754,7.586544,50.900845,59.983581,54.443388,78.477212,-13.790608,-25.307158,-38.466297,54.112303,45.126047,47.879743,43.087445,-75.650253,91.51887,158.819913,223.952448,393.887178,-7.943822,36.705661,57.636319,27.333876,-46.479277,-50.034274,-58.321502,-14.752679,29.281271,2.315358,5.985086,8.128358,16.598623,19.040896,9.883397,8.914375,24.663198,-100.813988,-64.357558,4.603645,-0.956272,-22.497741,-28.60353,-18.851179,-2.650319,-25.830753,-29.524579,-46.611802,-28.920627,-19.877862,-19.94394,4.882722,4.694425,1.19079,15.280456,-21.36055,-58.740405,-53.201819,-51.490113,-39.896375,10.040357,14.482195,-8.339713,1.202641,6.727609,26.501617,,,40.246498,,-8.449937,
收益质量,经营活动净现金/销售收入,0.174189,0.2489,0.198393,0.283383,0.120613,0.382979,0.324385,0.438003,0.340016,0.316999,0.369599,0.51205,-0.056121,0.289951,0.282289,0.328745,0.261729,0.183832,0.249816,0.265565,0.12773,0.30095,0.30163,0.192446,0.165916,0.15392,8.2e-05,-0.063767,-0.411082,0.374126,0.210162,0.355083,0.191919,-0.143003,-0.475562,-0.553903,-0.537763,-0.126029,0.061336,0.103976,0.024367,0.174156,0.082962,0.110685,0.189072,0.048238,0.061482,0.094951,-0.148058,0.109478,0.120926,0.11347,0.119331,0.153349,0.092291,0.012841,-0.13946,0.052973,-0.004955,-0.075731,-0.223032,0.116165,-0.115449,-0.303048,-0.478903,0.162917,0.142953,0.235299,0.381873,0.134952,0.125258,0.109943,-0.023558,0.261386,0.263271,0.153097,0.303048
收益质量,经营性现金净流量/营业总收入,0.174189,0.2489,0.198393,0.283383,0.120613,0.382979,0.324385,0.438003,0.340016,0.316999,0.369599,0.51205,-0.056121,0.289951,0.282289,0.328745,0.261729,0.183832,0.249816,0.265565,0.12773,0.30095,0.30163,0.192446,0.165916,0.15392,8.2e-05,-0.063767,-0.411082,0.374126,0.210162,0.355083,0.191919,-0.143003,-0.475562,-0.553903,-0.537763,-0.126029,0.061336,0.103976,0.024367,0.174156,0.082962,0.110685,0.189072,0.048238,0.061482,0.094951,-0.148058,0.109478,0.120926,0.11347,0.119331,0.153349,0.092291,0.012841,-0.13946,0.052973,-0.004955,-0.075731,-0.223032,0.116165,-0.115449,-0.303048,-0.478903,0.162917,0.142953,0.235299,0.381873,0.134952,0.125258,0.109943,-0.023558,0.261386,0.263271,0.153097,0.303048
收益质量,成本费用率,68.799597,65.433109,61.695743,60.298183,61.617563,69.383312,65.914246,67.000825,65.292441,68.955314,64.009923,64.776749,70.021789,74.608352,70.862976,72.113173,78.155826,81.015174,76.519188,76.026064,82.909897,83.071718,81.354591,83.519927,89.450095,84.165309,83.511097,82.573859,80.597985,81.44608,85.074738,83.93079,82.581933,77.745384,77.141932,78.569448,76.991456,71.208146,73.440614,74.586771,76.243684,59.453169,102.671116,100.192619,97.312289,95.38408,96.480829,96.478208,96.892422,93.416914,94.381645,94.169308,96.094669,95.553965,93.552393,93.261489,94.045924,92.632071,91.65806,91.544609,92.275965,91.989123,90.071705,91.494408,89.511513,81.980496,80.691135,82.21095,85.151723,80.988772,77.793618,76.163892,76.146842,78.08089,78.32676,75.483259,69.777068
收益质量,期间费用率,22.046091,19.922505,17.135263,15.790562,16.823161,18.185391,15.799327,14.757542,17.683325,21.189607,18.478999,19.112766,21.468366,23.912779,19.805285,19.392675,25.935589,29.442342,26.752884,28.465786,34.604385,30.207546,31.392686,33.557335,40.964351,34.014865,34.236124,33.434239,32.614806,24.963466,32.678499,30.581229,39.084142,14.035725,17.897114,14.656945,31.02596,19.14804,20.157232,18.614837,29.255307,23.943063,31.949863,30.783467,32.843833,27.012597,25.981189,25.525735,25.614315,22.170497,22.701424,22.386696,22.986221,26.459412,25.296215,25.226329,25.566719,23.982556,22.857746,22.077322,22.906606,26.177736,24.868508,26.199275,23.717982,17.186509,15.669875,15.475498,17.691962,17.828112,16.507514,16.117476,16.332616,19.951027,19.52913,17.065898,13.3355
收益质量,销售成本率,46.753505,45.510603,44.56048,44.50762,44.794401,51.197921,50.114918,52.243282,47.609116,47.765706,45.530923,45.663983,48.553423,50.695573,51.057691,52.720497,52.220236,51.572832,49.766303,47.560277,48.305511,52.864172,49.961904,49.962591,48.485744,50.150444,49.274972,49.13962,47.983178,56.482614,52.396239,53.349561,43.497791,63.709659,59.244817,63.912503,45.965495,52.060105,53.283382,55.971934,46.988377,35.510105,70.721252,69.409151,64.468456,68.371482,70.499639,70.952472,71.278106,71.246416,71.680221,71.782612,73.108448,69.094552,68.256178,68.035159,68.479205,68.649514,68.800314,69.467287,69.369359,65.811387,65.203196,65.295132,65.793531,64.793987,65.021259,66.735452,67.45976,63.16066,61.286104,60.046415,59.814226,58.129863,58.79763,58.41736,56.441567
收益质量,经营活动净现金/归属母公司的净利润,0.566581,0.851063,0.619894,0.862325,0.358676,1.447758,1.115849,1.561029,1.208845,1.146153,1.170587,1.623494,-0.196216,1.380742,1.179817,1.327512,1.269388,0.675633,0.709819,0.605158,0.933113,1.42396,1.039078,0.518424,0.210277,1.225859,0.000687,-0.521449,-2.867204,2.644751,1.77112,3.475095,1.078663,-0.844034,-3.156042,-4.328546,-3.220747,-0.551182,0.291933,0.524091,0.122159,0.516482,,4.797054,3.427543,0.789186,1.27324,2.088039,-3.711732,2.162256,2.378412,2.091699,2.833102,2.466898,1.172841,0.149124,-1.749792,0.713879,-0.058203,-0.881897,-3.071945,1.431665,-1.118928,-3.123057,-4.49008,1.040697,0.881285,1.561316,2.775249,0.74853,0.68544,0.576652,-0.134595,1.27247,1.451171,0.751088,1.0789
收益质量,所得税/利润总额,13.605309,15.159568,13.459723,12.690511,14.393048,14.705464,15.909637,16.794034,15.217417,14.72951,15.78833,15.784435,14.028002,13.15017,13.926,14.475579,14.495583,18.645011,19.118624,21.400055,14.561499,19.594386,20.604767,20.724507,24.433679,6.458872,5.834755,2.236954,12.890921,6.569499,9.812091,3.397692,10.22641,18.821602,16.69231,17.324131,24.169972,16.545286,15.985158,15.949422,18.174766,15.139537,,15.211691,14.305929,15.010934,15.0,15.079145,15.0,12.325758,15.0,15.0,14.999999,13.565468,15.0204,11.839292,14.320227,14.628427,13.714845,13.115016,15.0,19.881032,17.84786,19.623665,14.999999,15.403889,17.856874,18.705172,13.989252,13.60135,15.875461,17.851158,25.416953,5.232008,16.80959,14.471993,7.181088
