SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
600900.SH,600900,长江电力,10007169,通用,2023-09-30 00:00:00,三季报,2023三季报,058001001,2023-10-31 00:00:00,2024-10-31 00:00:00,CNY,56744894380.45,,,,,,,,,,,,2151635.09,397245322.26,,0.0,57144291337.8,8226042550.1,,,,,,1941064090.39,9866017081.36,726862270.96,,0.0,20759985992.81,,0.0,36384305344.99,62529611177.16,1700376391.7,5254524.37,2268630.0,,,,0.0,64237510723.23,8534176058.73,65044666242.93,,64387062400.0,,,,0.0,137965904701.66,,0.0,-73728393978.43,16392255710.43,297170750.0,136899849501.85,,,,0.0,153292105212.28,85508170115.45,32714345547.13,1017249504.14,,628254424.01,,,0.0,118850770086.59,,0.0,34441335125.69,60608767.99,,0.0,-2842144739.76,10628364964.92,,0.0,7786220225.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3877948496,,,,,,,,,,,,-99.9268261251,-5.7196870838,,,-0.9999697197,30.1092799867,,,,,,5.8912293382,-23.1652512655,-47.4926279049,,,-7.2401424681,,,2.9517226266,-23.4591155596,5.0510841485,-89.7958514354,,,,,,-22.9703772725,1.7878288141,-21.3528901169,,,,,,,51.4631862898,,,-858.0738212396,104.0753849887,-87.7830745381,85.4410947309,,,,,87.2696519998,25.6027316829,2.0363978495,-34.8182254626,,-93.6328123513,,,,8.0394928256,,,222.3474528809,-52.0176097084,,,-650.9670151797,3.3835382891,,,-21.367632944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2023-06-30 00:00:00,中报,2023中报,058001001,2023-08-31 00:00:00,2024-08-31 00:00:00,CNY,37090461848.7,,,,,,,,,,,,2118112.0,219028556.84,,0.0,37311608517.54,4932778737.9,,,,,,1284868371.99,5639269956.1,368770612.54,,0.0,12225687678.53,,0.0,25085920839.01,50028752156.33,642186979.26,3995698.08,2268630.0,,,,0.0,50677203463.67,5930082135.75,51848314190.49,,64387062400.0,,,,0.0,122165458726.24,,0.0,-71488255262.57,16392255710.43,297170750.0,95020053285.0,,,,0.0,111412308995.43,53003672861.96,8911216431.27,922205904.0,,620877040.28,,,0.0,62535766333.51,,0.0,48876542661.92,77088067.93,,0.0,2551296306.29,10628364964.92,,0.0,13179661271.21,9143065637.53,-641844.98,9448934780.64,9448934780.64,,50813205.64,15094314.6,,,,-3042848.46,8123021.86,-324552890.01,6380385022.22,-2657998427.14,160347970.11,64797757.44,95550212.67,,-22647484.51,3156496646.04,-314911302.96,,,0.0,25085920839.01,,,,,13179661271.21,10628364964.92,,,,,2551296306.29,18.1596722742,,,,,,,,,,,,-97.6175645497,4.9423317219,,,17.7477827517,33.6436781018,,,,,,-3.3834024544,-30.9464845245,-48.2222763741,,,-12.0428544789,,,41.0260890214,45.7715066583,97.0634416307,-92.0224677364,,,,,,45.9399495793,-7.200486673,40.5153903022,,,,,,,182.2097860864,,,-734.7350318155,104.7636448373,-87.6459507281,223.4516283762,,,,,198.0345268051,62.3293575634,-11.81788551,-38.667400826,,-79.9663891454,,,,36.3725068803,,,676.7668177077,-2.9175296315,,,207.7068975544,3.3835382891,,,18.6325342059,-22.3799449325,-1423.5071429941,16.790369851,16.790369851,,24.1528002398,54.9286899576,,,,49.4576081127,5249.9398981347,-244.6201351965,36.3922955899,9.8898125455,517.9329090591,339.0231667732,80.0846638146,,44.2404488539,202.4807541753,68.9780537285,,,,41.0260890214,,,,,18.6325342059,3.3835382891,,,,,207.7068975544,,,,,47438609.06,58.4956709808
600900.SH,600900,长江电力,10007169,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2024-04-30 00:00:00,CNY,13060820787.08,,,,,,,,,,,,,97672496.92,,0.0,13158493284.0,2114769034.67,,,,,,595752171.92,2541210174.94,329183602.78,,0.0,5580914984.31,,0.0,7577578299.69,15645224138.43,34007823.79,58586.04,,,,,0.0,15679290548.26,1842217025.95,16133667581.68,,64387062400.0,,,,0.0,82362947007.63,,0.0,-66683656459.37,222500000.0,177500000.0,80514921069.67,,,,0.0,80737421069.67,17503377478.99,3452374009.01,80498490.93,,549495811.54,,,0.0,21505247299.54,,0.0,59232173770.13,-33496879.09,,0.0,92598731.36,10628364964.92,,0.0,10720963696.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7043267849,,,,,,,,,,,,,-0.496775248,,,14.5744021081,4.4691813549,,,,,,1.3181914484,-41.6720072322,23.5584994018,,,-22.8673737761,,,78.3298587298,-13.2980923728,91.3625805975,-99.2892682772,,,,,,-13.4254974751,-42.4656913006,-6.8832213695,,,,,,,301.2181912196,,,-2658.4069406748,-97.21875,-97.78125,222.6103310771,,,,,144.9756215366,-36.9157927849,-56.7004902763,-98.3900301814,,228.6633416524,,,,-40.0742433173,,,2122.1586924095,-142.205034151,,,109.0955503594,3.3835382891,,,15.7464796247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-28 00:00:00,2024-04-30 00:00:00,CNY,71280788590.49,,,,,,,,,,,,2946593976.34,531760078.03,,0.0,74759142644.86,10214938090.63,,,,,,3138575662.67,16790687263.22,1138439490.2,,0.0,31282640506.72,,0.0,43476502138.14,114400141415.41,1740104203.83,37035446.81,,,34202605.4,,0.0,116211483671.45,12469721762.97,115432281989.81,,,,11295775.87,,0.0,127913299528.65,,0.0,-11701815857.2,8027440000.0,2427440000.0,90631526690.29,,,,0.0,98658966690.29,83436440393.93,34646322332.41,1724524259.43,,12144735080.24,,,0.0,130227497806.58,,0.0,-31568531116.29,141690153.9,,0.0,347845318.55,10280519646.37,,0.0,10628364964.92,25101915143.63,268376214.19,16785086236.1,16785086236.1,,86049017.68,23171469.76,,,,52126114.24,13382618.98,385326649.11,9604719766.15,-4600135961.66,24012018.78,-27682263.53,51694282.31,,-24766641.72,-7301010492.77,2973870626.9,,,0.0,43476502138.14,,,,,10628364964.92,10280519646.37,,,,,347845318.55,13.3938059881,,,,,,,,,,,,,-24.1592891695,,,17.6153078714,-7.935300751,,,,,,11.9641266641,27.9466558105,40.8642237264,,,12.4063278536,,,21.6722834903,-18.4331845292,-11.8484117627,68.0361360021,,,,,,-18.3043660612,258.9568719319,-20.5781173414,,,,,,,-14.0451539764,,,-78.2397961626,5078.9935483871,1466.0903225806,16.1141985185,,,,,24.303817151,3.791747342,73.1642263933,6263.4975963323,,65.1478276588,,,,20.860833625,,,-11.2322299448,264.8604718891,,,-50.3479452412,11.4514459272,,,7.0891787388,-5.2237324211,764.5706767107,47.979437171,47.979437171,,35.062560559,68.5707791698,,,,474.6983451851,14000.2304694184,214.8573746465,97.4556267026,15.2153398123,-90.1307858989,-119.3210495621,-48.3197147319,,80.0033672582,-2960.9569713824,349.4708042717,,,,21.6722834903,,,,,7.0891787388,11.4514459272,,,,,-50.3479452412,标准无保留意见,,,,77426244.36,0.2490479084
600900.SH,600900,长江电力,10007169,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-31 00:00:00,2023-10-31 00:00:00,CNY,54359702168.43,,,,,,,,,,,,2940441644.57,421344934.03,,0.0,57721488747.03,6322410323.8,,,,,,1833073525.09,12840566597.61,1384305178.41,,0.0,22380355624.91,,0.0,35341133122.12,81694393309.29,1618618603.97,51494001.06,,,28750405.4,,0.0,83393256319.72,8384279494.08,82704458357.85,,,,,,0.0,91088737851.93,,0.0,-7695481532.21,8032451200.0,2432451200.0,73823900630.29,,,,0.0,81856351830.29,68078272637.68,32061446931.3,1560634872.8,,9867063115.98,,,0.0,110006782684.96,,0.0,-28150430854.67,126314607.55,,0.0,-378464657.21,10280519646.37,,0.0,9902054989.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9691545571,,,,,,,,,,,,,7.8993984265,,,42.9813774992,-11.4611113626,,,,,,17.3383326998,38.2343686934,79.3791872517,,,19.2744705555,,,63.5694725187,-25.2500189881,1.7275348056,63614.1367454764,,,,,,-24.7905800805,342.4866344852,-26.9146314407,,,,,,,-20.8311282389,,,-84.3292920952,5082.2265806452,1469.3233548387,6.6058398601,,,,,15.9956002391,5.0611222672,66.8122738471,8599.7367339325,,130.5196963909,,,,24.5841750044,,,-58.7669207494,232.3248637855,,,4.1345016956,11.4514459272,,,12.1483350797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-31 00:00:00,2023-08-31 00:00:00,CNY,31390119094.64,,,,,,,,,,,,88905325.84,208713255.41,,0.0,31687737675.89,3690992950.78,,,,,,1329862989.0,8166521164.44,712218666.09,,0.0,13899595770.31,,0.0,17788141905.58,34319980154.7,325878292.77,50086893.39,,,28750405.4,,0.0,34724695746.26,6390208227.55,36898672863.5,,,,,,0.0,43288881091.05,,0.0,-8564185344.79,8005452200.0,2405452200.0,29376897486.04,,,,0.0,37382349686.04,32651932871.26,10105469213.12,1503614580.86,,3099176902.19,,,0.0,45856578986.57,,0.0,-8474229300.53,79404724.29,,0.0,829131984.55,10280519646.37,,0.0,11109651630.92,11779256829.41,48495.77,8090508483.44,8090508483.44,,40927957.76,9742749.78,,,,-6020388.72,151833.89,224417498.69,4677965859.16,-2949720228.34,25949090.55,-27109404.63,53058495.18,,-40616332.17,-3080087252.91,-1015124261.4,,,0.0,17788141905.58,,,,,11109651630.92,10280519646.37,,,,,829131984.55,45.2431716097,,,,,,,,,,,,,72.3223855292,,,45.8031578307,-25.0971827436,,,,,,32.4238982062,35.4936456553,209.2627415204,,,14.0293717765,,,86.3853608237,-58.6937946075,180.1409791108,59520.6531776839,,,,,,-58.2651680425,552.2823007316,-57.1462411234,,,,,,,-50.2903016852,,,-120.7139692252,5149.476852459,1477.345704918,-12.0429614689,,,,,7.6798067034,-9.2316284295,541.3578105718,12692.1712893784,,-26.755979919,,,,9.7579084128,,,-19.9714619034,243.7444455332,,,156.9751224189,11.4514459272,,,43.0004789893,35.7105885132,104.1880828425,39.2543063255,39.2543063255,,41.8809335765,6041.6870449248,,,,8.5419324495,20.08450702,351.9189293502,96.1764936557,22.5788045265,-59.2090093511,70.1387642512,-65.6355479637,,-8.6632588908,-235.4796608945,61.000072915,,,,86.3853608237,,,,,43.0004789893,11.4514459272,,,,,156.9751224189,,,,,29930539.28,-18.5808763049
600900.SH,600900,长江电力,10007169,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-30 00:00:00,2023-04-28 00:00:00,CNY,11386511000.21,,,,,,,,,,,,,98160132.16,,0.0,11484671132.37,2024299422.32,,,,,,588001190.51,4356759172.32,266419230.06,,0.0,7235479015.21,,0.0,4249192117.16,18044844186.94,17771407.39,8243059.67,,,39889997.14,,0.0,18110748651.14,3201945182.96,17326273330.08,,,,,,0.0,20528218513.04,,0.0,-2417469861.9,8000000000.0,8000000000.0,24957328800.0,,,,0.0,32957328800.0,27746052858.04,7973240415.52,5000000000.0,,167191086.41,,,0.0,35886484359.97,,0.0,-2929155559.97,79367022.83,,0.0,-1018066281.88,10280519646.37,,0.0,9262453364.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1670897856,,,,,,,,,,,,,280.6464138857,,,6.8254738213,-32.7758561764,,,,,,7.4463764214,14.8414951907,182.1387824878,,,-2.8359523379,,,28.5993250346,-50.176967583,-49.133656533,,,,,,,-50.0431915852,565.3130708578,-57.8404266358,,,,,,,-50.6273985617,,,54.6044454787,,,23.8357709233,,,,,54.576210337,27.9286228102,751.3542257574,,,-33.7712204909,,,,56.8624342852,,,-88.1775042583,363.1341653526,,,71.7822142144,11.4514459272,,,64.9201760839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-30 00:00:00,2023-04-28 00:00:00,CNY,62861271803.49,,,,,,,,,,,,,701153868.69,,0.0,63562425672.18,11095390713.22,,,,,,2803197556.38,13123193534.72,808182134.6,,0.0,27829963938.92,,0.0,35732461733.26,140253288981.75,1973990756.86,22040168.08,,,,,0.0,142249319906.69,3473877431.53,145340651877.96,,,,,,0.0,148814529309.49,,0.0,-6565209402.8,155000000.0,155000000.0,78053784848.58,,1160432406.0,,0.0,79369217254.58,80388318465.26,20007782816.36,27100257.89,,7353856997.34,,,0.0,107749958278.96,,0.0,-28380741024.38,-85945498.2,,0.0,700565807.88,9224213791.79,,0.0,9924779599.67,26485443861.49,-40383396.92,11342850437.19,11342850437.19,,63710488.92,13745840.1,,,,-13911487.71,94910.64,-335482723.94,4864242121.91,-5425670105.27,243302237.99,143275154.08,100027083.91,,-123854061.03,-238520520.25,-1192071607.57,,,0.0,35732461733.26,,,,,9924779599.67,9224213791.79,,,,,700565807.88,-4.3205901764,,,,,,,,,,,,,32.5770241795,,,-4.0259467681,16.8005088858,,,,,,7.3619394536,7.7370712537,-10.2738236665,,,10.4718916025,,,-12.9259453534,53.2566162661,24.2997460964,88.5657627292,,,,,,52.7671855994,-4.2445207674,43.4277073321,,,,,,,15.2240127168,,,81.782160872,-98.9619543975,-89.5025258777,-21.2315456298,,-80.5776367246,,,-33.858613787,-16.2537389863,3.7126636782,-75.0411011269,,-4.8015035637,,,,-12.4031448386,,,-843.7201261699,0.073977162,,,-63.2494465874,26.0493056308,,,7.5948565774,-0.0785396956,-327.6668722421,-2.2456551086,-2.2456551086,,87.7079799026,2460.3926271607,,,,36.8769185467,-57.2905901918,-294.0473320637,-4.3415824771,-33.8760587304,373.9423258009,1130.6748495138,233.5224963896,,-428.3572501844,-25.3836484009,-160.1533179596,,,,-12.9259453534,,,,,7.5948565774,26.0493056308,,,,,-63.2494465874,标准无保留意见,,,,77233894.96,
600900.SH,600900,长江电力,10007169,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-30 00:00:00,2022-10-31 00:00:00,CNY,39979436766.73,,,,,,,,,,,,,390497945.47,,0.0,40369934712.2,7140828647.28,,,,,,1562212009.42,9288982703.06,771720063.86,,0.0,18763743423.62,,0.0,21606191288.58,109290186035.36,1591131257.69,80820.37,,,,,0.0,110881398113.42,1894809659.92,113161443922.61,,,,,,0.0,115056253582.53,,0.0,-4174855469.11,155000000.0,155000000.0,69249396400.0,,1164100734.0,,0.0,70568497134.0,64798729700.0,19220076671.75,17938874.71,,4280355765.89,,,0.0,88299162137.64,,0.0,-17730665003.64,-95457953.96,,0.0,-394787138.13,9224213791.79,,0.0,8829426653.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4185602703,,,,,,,,,,,,,61.9685532739,,,-7.0333160205,47.8767487949,,,,,,28.2184595272,1.0310164579,37.0839710955,,,18.7244490688,,,-21.7723656518,62.9028310435,24.07515825,243.0406196944,,,,,,62.1746326079,-15.2985717269,51.4467714108,,,,,,,13.6326110457,,,87.303230798,,,-17.2546380121,,,,,-15.6784586747,25.4299100012,6.0027309325,-66.7530746373,,-43.5695471759,,,,14.1137831037,,,-380.9224333891,-164.4626208198,,,-138.937856536,26.0493056308,,,5.9722213573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-31 00:00:00,2022-08-31 00:00:00,CNY,21612113496.8,,,,,,,,,,,,,121117900.48,,0.0,21733231397.28,4927709111.59,,,,,,1004246972.8,6027235539.31,230295658.18,,0.0,12189487281.88,,0.0,9543744115.4,83086741637.52,116326534.52,84009.3,,,,,0.0,83203152181.34,979669112.65,86103702057.48,,,,,,0.0,87083371170.13,,0.0,-3880218988.79,152500000.0,152500000.0,33399143464.39,,1164568266.0,,0.0,34716211730.39,35972808927.06,1575636726.73,11754177.98,,4231303659.69,,,0.0,41779749313.48,,0.0,-7063537583.09,-55240203.54,,0.0,-1455252660.02,9224213791.79,,0.0,7768961131.77,8679688857.34,-1157946.77,5809880280.85,5809880280.85,,28846693.3,158633.12,,,,-6582676.5,126439.2,-89083221.84,2384570022.63,-3809964713.54,63614759.38,-90784604.02,154399363.4,,-37378164.97,-918114452.81,-2602887587.94,,,0.0,9543744115.4,,,,,7768961131.77,9224213791.79,,,,,-1455252660.02,9.0996558093,,,,,,,,,,,,,77.5495179017,,,9.3345620635,139.5968751823,,,,,,40.0560993893,29.5022351131,-39.9460759945,,,56.0486934382,,,-20.9064268384,89.9064054846,-59.1962912036,256.5759762309,,,,,,88.9412184934,-39.7239089453,72.8092510425,,,,,,,14.0268249209,,,87.9997274058,,,-40.6891568095,,,,,-38.3502815782,10.0625673273,12.3331773422,299.8019721088,,159.210401851,,,,16.9678879858,,,-134.3005976428,-119.1123056566,,,-336.993511556,26.0493056308,,,-2.0553146106,9.1430348976,,2.4158223858,2.4158223858,,99.7623428171,0.0,,,,40.1798760028,,-123.6100912131,-6.0623129955,-69.7261946345,165.2077231727,-1441.5738019277,268.433205335,,2.6786131272,63.5455575513,-657.9655989404,,,,-20.9064268384,,,,,-2.0553146106,26.0493056308,,,,,-336.993511556,,,,,36761067.82,
600900.SH,600900,长江电力,10007169,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-30 00:00:00,2022-04-30 00:00:00,CNY,10725085356.68,,,,,,,,,,,,,25787746.47,,0.0,10750873103.15,3011268433.01,,,,,,547250833.48,3793715124.56,94428432.6,,0.0,7446662823.65,,0.0,3304210279.5,36217876174.01,34937458.01,,,,,,0.0,36252813632.02,481268942.88,41096889620.8,,,,,,0.0,41578158563.68,,0.0,-5325344931.66,,,20153570017.71,,1167517314.0,,0.0,21321087331.71,21688698157.25,936536188.38,,,252444764.42,,,0.0,22877679110.05,,0.0,-1556591778.34,-30162188.45,,0.0,-3607888618.95,9224213791.79,,0.0,5616325172.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.644654014,,,,,,,,,,,,,25.963773544,,,26.6430120028,600.1011122744,,,,,,87.4365416248,79.3838482208,42.3701283937,,,156.4922745739,,,-40.8467445291,72.901748203,-36.9392602318,,,,,,,72.606199697,-44.4157082019,61.9314310272,,,,,,,58.4229872695,,,-1.5931327091,,,-12.7551081484,,,,,-7.7009206419,-2.3383548395,8.5024148202,,,-0.2108450894,,,,-1.9140988643,,,-594.5165650783,-137.738278086,,,-1905.6590797118,26.0493056308,,,-25.2924825838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
