SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600900.SH,600900,长江电力,10007169,通用,2005-12-31 00:00:00,年报,2005年报,058001001,2007-04-10 00:00:00,2007-04-10 00:00:00,CNY,7259496951.72,17.5820141614,7259496951.72,17.5820141614,,,,,,,,,,,2923333697.39,32.5965487686,1817912396.95,17.3503519742,,,,,,,,,,,,,,,,,,,107746117.44,16.5924010172,1910850.52,6.4117546217,166854943.28,17.2444207431,,,828909389.2,97.8169386248,,,,,,,,,,,,,77466496.14,424.8955533753,,,,,,,,,,,,,,,,,17951730.02,-1.0078342035,4431581480.49,10.728754172,1567400.0,-19.4754943801,,,21400657.7,92.7507715241,,,,,561335329.21,3.5664014249,4973083552.0,9.6589751177,1634412103.03,9.2465331874,,,0.0,,,,3338671448.97,9.862019328,,,,,,,3338671448.97,9.862019328,,,3335229291.55,9.8139740975,,,,,0.408,5.4263565891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2005-09-30 00:00:00,三季报,2005三季报,058001001,2006-10-27 00:00:00,2006-10-27 00:00:00,CNY,5364437474.92,15.154284081,5364437474.92,15.154284081,,,,,,,,,,,2000851774.81,28.4054545969,1233620124.2,12.5777767173,,,,,,,,,,,,,,,,,,,79548552.79,13.3659043468,1245795.8,-9.1505423832,96461601.49,22.7382056915,,,589975700.53,88.9109605661,,,,,,,,,,,,,73008295.86,638.6453293486,,,,,,,,,,,,,,,,,5538008.72,-33.5034796261,3442132004.69,10.3791836566,66100.0,-96.6041407289,,,2228345.24,50.6045287551,,,,,404763674.09,-3.1593967977,3844733433.54,8.7035720424,1269917033.07,8.7770022521,,,0.0,,,,2574816400.47,8.6673922551,,,,,,,2574816400.47,8.6673922551,,,2556984743.35,8.1270212867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2005-06-30 00:00:00,中报,2005中报,058001001,2006-08-15 00:00:00,2006-08-15 00:00:00,CNY,3013053009.33,5.282074418,3013053009.33,5.282074418,,,,,,,,,,,1226945389.5,18.0006077169,773299987.32,5.7084656251,,,,,,,,,,,,,,,,,,,44575898.32,4.9188700512,776680.41,-22.4136767949,52314149.27,-0.8197107885,,,355978674.18,67.9105285679,,,,,,,,,,,,,50609120.4,1195.3104156715,,,,,,,,,,,,,,,,,9397122.71,17.8527016255,1846113862.94,0.6611798228,,,,,1349136.2,35.1426421814,,,,,266584339.14,4.7078823102,2111349065.88,1.0541624437,697019091.74,1.0537438379,,,0.0,,,,1414329974.14,1.054368745,,,,,,,1414329974.14,1.054368745,,,1408646133.62,0.8815827758,,,,,0.18,1.1235955056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2005-03-31 00:00:00,一季报,2005一季报,058001001,2006-04-26 00:00:00,2006-04-26 00:00:00,CNY,870928682.82,-18.6123784363,870928682.82,-18.6123784363,,,,,,,,,,,452254336.13,-5.1757725391,296630202.52,-11.8657926048,,,,,,,,,,,,,,,,,,,12973203.02,-15.9523087291,328772.77,-20.6058579039,22895586.53,32.9901920535,,,119426571.29,11.2937370178,,,,,,,,,,,,,6349624.15,51.0671842695,,,,,,,,,,,,,,,,,10130064.64,-4.228944766,435154035.48,-28.4216188149,,,,,400000.0,0.0,,,,,76572605.35,-19.3067202865,511326640.83,-27.2955262749,168737791.47,-27.2955262748,,,0.0,,,,342588849.36,-27.2955262749,,,,,,,342588849.36,-27.2955262749,,,341435606.84,-27.3398827079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2004-12-31 00:00:00,年报,2004年报,058001001,2006-03-28 00:00:00,2006-03-28 00:00:00,CNY,6173985879.98,106.7759623869,6173985879.98,106.7759623869,,,,,,,,,,,2204683096.61,96.1371929614,1549132462.21,75.9175936283,,,,,,,,,,,,,,,,,,,92412641.39,91.04860433,1795713.76,-0.7027001017,142313759.77,44.7221874544,,,419028519.48,341.385649859,,,,,,,,,,,,,14758459.21,25.9521172158,,,,,,,,,,,,,,,,,18134495.67,38.1455579191,4002195738.25,112.1350264473,1946488.2,4102.2275719181,,,11102761.11,221.0284082251,,,,,542005246.38,107.0957423841,4535044711.72,111.4307371469,1496076859.69,111.5002314658,,,0.0,,,,3038967852.03,111.3965420268,,,,,,,3038967852.03,111.3965420268,,,3037162910.24,110.9810545691,,,,,0.387,54.1832669323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2004-09-30 00:00:00,三季报,2004三季报,058001001,2005-10-28 00:00:00,2005-10-28 00:00:00,CNY,4658478421.13,,4658478421.13,,,,,,,,,,,,1558229579.18,,1095793646.11,,,,,,,,,,,,,,,,,,,,70169733.35,,1371274.89,,78591340.77,,,,312303584.06,,,,,,,,,,,,,,9884080.08,,,,,,,,,,,,,,,,,,8328268.44,,3118461190.47,,1946488.2,,,,1479600.42,,,,,,417968972.42,,3536897050.67,,1167449926.71,,,,0.0,,,,2369447123.96,,,,,,,,2369447123.96,,,,2364797173.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2004-06-30 00:00:00,中报,2004中报,058001001,2005-08-13 00:00:00,2005-08-13 00:00:00,CNY,2861886057.99,311.0484405908,2861886057.99,311.0484405908,,,,,,,,,,,1039778873.38,242.5380011791,731540262.88,196.9645430942,,,,,,,,,,,,,,,,,,,42486064.04,246.6722404825,1001053.25,68.6956790049,52746518.17,42.2239092347,,,212004975.04,2813.6093211475,,,,,,,,,,,,,3907103.64,-47.0651349474,,,,,,,,,,,,,,,,,7973616.71,-76.3123322191,1833987904.96,322.8393342286,1736437.74,22433.1129901274,,,998305.33,-55.7429529319,,,,,254598157.52,802.4708881406,2089324194.89,354.502402317,689750884.3,347.7942063484,,,0.0,,,,1399573310.59,357.8828817057,,,,,,,1399573310.59,357.8828817057,,,1396336273.54,,,,,,0.178,223.6363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未经审计
600900.SH,600900,长江电力,10007169,通用,2004-03-31 00:00:00,一季报,2004一季报,058001001,2005-04-15 00:00:00,2005-04-15 00:00:00,CNY,1070099686.03,363.8654570022,1070099686.03,363.8654570022,,,,,,,,,,,476939647.43,217.5566399458,336566483.42,173.5694636594,,,,,,,,,,,,,,,,,,,15435525.74,285.7846162693,414102.05,105.2645766002,17215996.29,-6.9438723364,,,107307539.93,2306.4574393938,,,,,,,,,,,,,4203178.99,1.2867815911,,,,,,,,,,,,,,,,,10577376.03,1816.0727007171,607940593.62,613.5183291119,860600.0,,,,400000.0,14.2857142857,,,,,94893410.73,644.7218093179,703294604.35,620.6230751987,232087219.43,620.6230751906,,,0.0,,,,471207384.92,620.6230752027,,,,,,,471207384.92,620.6230752027,,,469907866.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2003-12-31 00:00:00,年报,2003年报,058001001,2005-03-29 00:00:00,2005-03-29 00:00:00,CNY,2985833463.77,117.7629018353,2985833463.77,117.7629018353,,,,,,,,,,,1124051518.9,58.7600436801,880601212.34,60.2444363892,,,,,,,,,,,,,,,,,,,48371272.7,107.0798967039,1808421.54,,98335826.92,1.2238539385,,,94934785.4,149.9777197819,,,,,,,,,,,,,11717515.78,-21.2794274345,,,,,,,,,,,,,,,,,13127092.86,746.6162656981,1886626553.51,177.626368498,46320.39,1345.7050561798,,,3458498.01,-19.8108440481,,,,,261717232.88,,2144931608.77,217.6517634015,707364171.34,204.0825289922,,,0.0,,,,1437567437.43,224.7831200679,,,,,,,1437567437.43,224.7831200679,,,1439542956.33,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2003-06-30 00:00:00,中报,2003中报,058001001,2004-07-28 00:00:00,2004-07-28 00:00:00,CNY,696240582.71,,696240582.71,,,,,,,,,,,,303551392.78,,246339261.67,,,,,,,,,,,,,,,,,,,,12255398.35,,593407.76,,37086955.67,,,,7276369.33,,,,,,,,,,,,,,7380964.58,,,,,,,,,,,,,,,,,,33661468.0,,433731622.51,,7706.16,,,,2255698.01,,,,,,28211232.17,,459694862.83,,154033007.69,,,,0.0,,,,305661855.14,,,,,,,,305661855.14,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2003-03-31 00:00:00,一季报,2003一季报,058001001,2004-04-12 00:00:00,2004-04-12 00:00:00,CNY,230691824.51,,230691824.51,,,,,,,,,,,,150190418.79,,123027796.64,,,,,,,,,,,,,,,,,,,,4001073.42,,201740.63,,18500658.39,,,,4459149.71,,,,,,,,,,,,,,4149780.38,,,,,,,,,,,,,,,,,,552034.17,,85203220.27,,,,,,350000.0,,,,,,12742128.61,,97595348.88,,32206465.13,,,,0.0,,,,65388883.75,,,,,,,,65388883.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600900.SH,600900,长江电力,10007169,通用,2002-12-31 00:00:00,年报,2002年报,058001001,2004-03-31 00:00:00,2004-03-31 00:00:00,CNY,1371139637.93,-3.0972877437,1371139637.93,-3.0972877437,,,,,,,,,,,708019154.47,1.4344068186,549536216.16,4.882509465,,,,,,,,,,,,,,,,,,,23358748.71,-5.0693133346,,,97146890.87,-6.2408131894,,,37977298.73,-17.1407083519,,,,,,,,,,,,,14884947.35,-5.5667141955,,,,,,,,,,,,,,,,,1550536.34,590.8469799333,679555967.15,-7.284195124,3204.0,-99.192216069,,,4312924.82,5.2494111293,,,,,0.0,,675246246.33,-7.4046141522,232622431.05,-1.2858210892,,,0.0,,,,442623815.28,-10.325874026,,,,,,,442623815.28,-10.325874026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2001-12-31 00:00:00,年报,2001年报,058001001,2003-10-28 00:00:00,2003-10-28 00:00:00,CNY,1414965181.06,0.545728128,1414965181.06,0.545728128,,,,,,,,,,,698006895.96,3.2331194332,523954107.28,6.416778295,,,,,,,,,,,,,,,,,,,24606109.5,1.1730395966,,,103613196.93,12.8134359412,,,45833482.25,-32.2193463175,,,,,,,,,,,,,15762394.82,-24.0056553361,,,,,,,,,,,,,,,,,224439.91,166.2640542133,732945119.83,-2.4744681362,396640.72,256.6608889818,,,4097813.73,-44.6271337824,,,,,0.0,,729243946.82,-2.0166062358,235652500.6,-1.4766156184,,,0.0,,,,493591446.22,-2.2723286937,,,,,,,493591446.22,-2.2723286937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600900.SH,600900,长江电力,10007169,通用,2000-12-31 00:00:00,年报,2000年报,058001001,2003-10-28 00:00:00,2003-10-28 00:00:00,CNY,1407285229.72,,1407285229.72,,,,,,,,,,,,676146279.21,,492360430.07,,,,,,,,,,,,,,,,,,,,24320816.69,,,,91844731.14,,,,67620301.31,,,,,,,,,,,,,,20741536.61,,,,,,,,,,,,,,,,,,-338705.37,,751541781.75,,111209.48,,,,7400400.25,,,,,,0.0,,744252590.98,,239184333.83,,,,0.0,,,,505068257.15,,,,,,,,505068257.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
