SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
002270.SZ,002270,华明装备,10120706,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-30 00:00:00,2020-04-30 00:00:00,CNY,291201168.46,,,,,,,,,,,,2795609.49,10069446.62,,0.0,304066224.57,223172406.54,,,,,,57898911.98,54872992.28,69965197.64,,0.0,405909508.44,,0.0,-101843283.87,,,,9197890.65,,28249471.15,,0.0,37447361.8,604613.15,3000000.0,,,,,,0.0,3604613.15,,0.0,33842748.65,,,78000000.0,,18442464.82,,0.0,96442464.82,50000000.0,3618704.14,,,2000000.0,,,0.0,55618704.14,,0.0,40823760.68,-2435632.65,,0.0,-29612407.19,464074294.63,,0.0,434461887.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.2093986779,,,,,,,,,,,,-59.3928439982,12.4693836515,,,-8.7114823857,59.2188226175,,,,,,11.4991003773,-16.6595930588,55.2839341048,,,33.9665858134,,,-438.4671288766,,,,,,,,,93518.4045,-98.1917360841,,,,,,,,-89.2194010499,,,201.3373908575,,,56.0,,5.3979935239,,,42.8821120131,-4.0859389987,-38.4886384929,,,-95.0835233642,,,,-43.6444603265,,,230.8680558266,-45.9561583445,,,18.1296642739,-2.0980176175,,,-0.7736745645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-04-27 00:00:00,2020-04-29 00:00:00,CNY,1161918097.63,,,,,,,,,,,,14937624.89,225198226.02,,0.0,1402053948.54,454809417.13,,,,,,162814571.32,169222183.55,181417173.31,,0.0,968263345.31,,0.0,433790603.23,60118316.76,47996.81,396000.0,29984485.55,,,,0.0,90546799.12,63723460.98,344056357.16,,307447567.4,,11425161.0,,0.0,726652546.54,,0.0,-636105747.42,1625000.0,1625000.0,1166880564.0,696500000.0,48945753.91,,0.0,1217451317.91,871846180.9,85276816.13,,,72096834.26,,,0.0,1029219831.29,,0.0,188231486.62,4138649.08,,0.0,-9945008.49,474019303.12,,0.0,464074294.63,171242829.69,59749550.8,29709626.38,29709626.38,,6216963.99,520384.95,,,,233516.96,,,51365721.23,-18461040.66,-22068277.56,-20426035.02,-1642242.54,,34314203.14,203731753.1,-82764628.79,,,0.0,433790603.23,,,,,464074294.63,474019303.12,,,,,-9945008.49,36.6281065595,,,,,,,,,,,,36.8803635818,978.7834710148,,,58.924828427,-32.4223125712,,,,,,6.0763772216,15.9359467996,7.7250571274,,,-15.1297289124,,,267.705221841,100.3943892,-61.3398360829,-57.5248576117,,,,,,191.5554364126,93.5272715568,,,,,,,,2106.8337554013,,,-33899.6250411342,10804.7375548424,10804.7375548424,75.2806726718,,282.433229302,,,79.4236184271,270.9983748511,567.8966187038,,,209.8232768985,,,,279.7322828901,,,-53.807806634,169.7283562138,,,-107.0518242499,42.3516251894,,,-2.0980176175,-43.8946238688,121.5233521719,-3.4074248764,-3.4074248764,,39.15538335,476.4277328244,,,,148.5034208837,,,189.8037180405,-14769.8811024292,-272.8815581888,-274.0111850429,-259.3809826209,,-0.1539652008,124.4581901322,-151.3599358432,,,,267.705221841,,,,,-2.0980176175,42.3516251894,,,,,-107.0518242499,标准无保留意见,,,,,
002270.SZ,002270,华明装备,10120706,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-26 00:00:00,2019-10-25 00:00:00,CNY,907435569.79,,,,,,,,,,,,11301325.73,13753975.47,0.0,0.0,932490870.99,415472487.17,,,,,,116489798.28,143598631.06,126782510.52,0.0,0.0,802343427.03,,0.0,130147443.96,,47604.28,473604.72,30000000.0,,,0.0,0.0,30521209.0,54033075.95,289034302.2,,127942826.63,,,0.0,0.0,471010204.78,,0.0,-440488995.78,1625000.0,1625000.0,1026880564.0,696500000.0,2701237.5,,0.0,1031206801.5,457721180.9,78018813.67,,,48889900.25,,0.0,0.0,584629894.82,,0.0,446576906.68,-4927148.92,,0.0,131308205.94,473472983.84,,0.0,604781189.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.4296577216,,,,,,,,,,,,22.1287141926,-21.7196830213,,,104.4873020654,-25.4556058414,,,,,,0.4774761764,14.1921882629,4.6691739882,,,-12.8042917304,,,128.039963985,,-61.6560086398,628.6226461538,,,,,,1.0999264101,67.6581029459,,,,,,,,1361.4877278992,,,-21503.3765405609,,,115.2378004688,,16255.9303047954,,,116.1371131983,553.8874012857,981.4199348639,,,-45.125186545,,,,251.5344514125,,,43.6864011285,-18.079855081,,,182.2929922688,42.1833341521,,,248.697816279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-28 00:00:00,2019-08-27 00:00:00,CNY,660426409.91,,,,,,,,,,,,8401639.35,12000350.25,0.0,0.0,680828399.51,236657773.52,,,,,,84028499.04,127188693.96,90203418.93,0.0,0.0,538078385.45,,0.0,142750014.06,,,80000.0,,,,0.0,0.0,80000.0,36817627.67,289034302.2,,,,,0.0,0.0,325851929.87,,0.0,-325771929.87,1625000.0,1625000.0,203500000.0,696500000.0,17721024.05,,0.0,919346024.05,307721180.9,73208531.14,,,67585431.95,,0.0,0.0,448515143.99,,0.0,470830880.06,-751981.82,,0.0,287056982.43,474019303.12,,0.0,761076285.55,40661476.38,32085673.59,13851449.35,13851449.35,,1687915.99,14398.76,,,,,,,19108937.01,,-10204266.8,-10204266.8,,,-87631942.49,285175174.15,-151998801.88,,0.0,0.0,142750014.06,,,,,761076285.55,474019303.12,761076285.55,474019303.12,,,287056982.43,158.9194827471,,,,,,,,,,,,60.1641024298,1.8484170749,,,150.2140480534,-47.5097445605,,,,,,2.4603935289,40.9281718154,19.3249218114,,,-22.9904696658,,,133.4608334361,,,23.0769230769,,,,,,-99.7350041372,49.2060894809,,,,,,,,1219.1223512347,,,-6037.1872216464,,,-46.0342722643,,75.2358591266,,,137.4320456926,,3300.7398237044,,,-22.9604328769,,,,399.0103395235,,,58.3567395049,48.9978752422,,,329.1273075447,42.3473931363,,,266.3970501981,-58.5306602416,-36.9135757467,-4.1213452859,-4.1213452859,,-23.9642532939,-76.757359512,,,,,,,506.1385370433,,18.9989100487,16.4936284324,,,-58.7339303739,152.6398052717,-1173.2507902824,,,,133.4608334361,,,,,266.3970501981,42.3473931363,266.3970501981,42.3473931363,,,329.1273075447,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-28 00:00:00,2019-04-30 00:00:00,CNY,317245082.03,,,,,,,,,,,,6884524.22,8953055.75,0.0,0.0,333082662.0,140167100.14,,,,,,51927694.29,65842001.85,45056301.57,0.0,0.0,302993097.85,,0.0,30089564.15,,,40000.0,,,,0.0,0.0,40000.0,33436112.1,,,,,,0.0,0.0,33436112.1,,0.0,-33396112.1,,,50000000.0,,17497927.81,,0.0,67497927.81,52130000.0,5882984.95,,,40679538.38,,0.0,0.0,98692523.33,,0.0,-31194595.52,-1668742.64,,0.0,-36169886.11,474019303.12,,0.0,437849417.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.490542458,,,,,,,,,,,,273.4395991495,130.9229480615,,,157.3905931098,30.0357073073,,,,,,-4.1670588054,63.4395734948,38.4775348233,,,29.0436008907,,,128.5502658625,,,-66.4890811373,,,,,,-99.8677402396,520.9378885486,,,,,,,,517.4610390057,,,-234.5076119103,,,-44.4444444444,,-16.6765342381,,,-39.191056027,,1534.0941718964,,,,,,,27313.443779642,,,-128.1946852524,-67.1375825758,,,-224.3872951593,42.3516251894,,,20.9293979785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-04-24 00:00:00,2019-04-27 00:00:00,CNY,850423918.54,,,,,,,,,,,,10912905.62,20875201.75,0.0,0.0,882212025.91,673017136.92,,,,,,153488057.93,145961790.3,168407590.72,0.0,0.0,1140874575.87,,0.0,-258662549.96,30000000.0,124150.56,932310.0,,,,0.0,0.0,31056460.56,32927380.45,,,,,,0.0,0.0,32927380.45,,0.0,-1870919.89,14901.78,14901.78,665721180.9,,12798509.69,,0.0,678534592.37,235000000.0,12767966.44,,,23270309.12,,0.0,0.0,271038275.56,,0.0,407496316.81,-5935388.85,,0.0,141027458.11,332991845.01,,0.0,474019303.12,305216436.46,26972122.9,30757670.91,30757670.91,,4467641.74,90277.57,,,,-481444.31,99163.64,,17724314.09,-124150.56,-5918307.59,-5461343.36,-456964.23,,34367116.54,-832979676.74,161146285.39,,0.0,0.0,-258662549.96,,,,,474019303.12,332991845.01,,,,,141027458.11,17.1119383845,,,,,,,,,,,,-6.6937732392,-3.199456757,,,16.1685323606,33.880679889,,,,,,12.8931261922,7.4044144107,45.7767963149,,,28.1764207566,,,-97.9703651871,-91.6201117318,-96.3389631589,389.4015748031,,,,,,-91.4109407431,64.6963905863,,,,,,,,-91.0521666192,,,70.8176943754,-99.7727748415,-99.7639104224,,,,,,10246.4237344198,370.0,-69.4504716635,,,22.3092192936,,,,144.5749758688,,,490.8389123313,-243.7633861042,,,159.4546494261,-41.6002111357,,,42.3516251894,30.3151634136,4.9731235526,-1.663338309,-1.663338309,,0.314758077,21.7381049986,,,,-418.7161581436,,,603.7937890774,95.4678421248,-302.094368641,-530.268827203,24.5136585221,,114.3739607504,-191.6570065744,52.1649238044,,,,-97.9703651871,,,,,42.3516251894,-41.6002111357,,,,,159.4546494261,标准无保留意见,,,,,
002270.SZ,002270,华明装备,10120706,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-25 00:00:00,2018-10-26 00:00:00,CNY,429190294.1,,,,,,,,,,,,9253618.86,17570158.12,0.0,0.0,456014071.08,557349069.45,,,,,,115936230.4,125751711.43,121126885.49,0.0,0.0,920163896.77,,0.0,-464149825.69,30000000.0,124150.56,65000.0,,,,0.0,0.0,30189150.56,32228132.73,,,,,,0.0,0.0,32228132.73,,0.0,-2038982.17,,,477091180.9,,16515.34,,0.0,477107696.24,70000000.0,7214478.96,,,89093515.17,,0.0,0.0,166307994.13,,0.0,310799702.11,-4172726.09,,0.0,-159561831.84,333001745.01,,0.0,173439913.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7634384203,,,,,,,,,,,,11.0330495265,18.2204234058,,,-15.3685542967,186.5612266248,,,,,,13.6847825985,10.789739962,39.4181277104,,,85.1953633075,,,-1206.1128460619,-87.9032258065,-95.4277795291,-64.1399095222,,,,,,-87.9674923495,395.1524794947,,,,,,,,-87.3371208665,,,43.5520525125,,,,,,,,7176.7978359875,40.0,-82.7381336363,,,227.9354945892,,,,39.7988874526,,,376.4980339622,-322.9307811225,,,-121.0490803245,-41.5984748832,,,-65.1733854135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-08-24 00:00:00,2018-08-28 00:00:00,CNY,255070187.42,,,,,,,,,,,,5245644.45,11782559.41,0.0,0.0,272098391.28,450860395.97,,,,,,82010712.77,90250722.99,75594785.7,0.0,0.0,698716617.43,,0.0,-426618226.15,30000000.0,124150.56,65000.0,,,,0.0,0.0,30189150.56,24675687.03,,,,,26489.35,0.0,0.0,24702176.38,,0.0,5486974.18,,,377091180.9,,10112669.94,,0.0,387203850.84,,2152723.67,,,87728208.34,,0.0,0.0,89880932.01,,0.0,297322918.83,-1474412.73,,0.0,-125282745.87,333001745.01,,0.0,207718999.14,98051902.0,50859870.36,14446854.09,14446854.09,,2219897.96,61949.76,,,,103071.08,,,3152569.23,-124150.56,-12597690.73,-12219746.36,-377944.37,,-55206811.98,-541748155.56,14162468.2,,0.0,0.0,-426618226.15,,,,,207718999.14,333001745.01,207718999.14,333001745.01,,,-125282745.87,-32.84408935,,,,,,,,,,,,-7.7595995544,-38.1880045467,,,-32.7432695809,221.0695516496,,,,,,15.3054722557,21.3620823252,8.1229420473,,,96.362652864,,,-975.346033808,-86.5470852018,-92.0846265198,-87.8062507035,,,,,,-86.5886517746,321.489008439,,,,,,,,-88.5560936248,,,-40.662921588,,,,,,,,5629.4920117175,,-94.8492355189,,,974.0476045544,,,,-10.0851301169,,,419.0017271749,-194.1692968462,,,-272.2642920631,-41.5984748832,,,-61.2854104565,7.2919111511,140.5259985006,9.6678803786,9.6678803786,,-7.0809231933,,,,,314.0322891123,,,577.6901375995,94.5821307503,-486.5526842072,-554.725944248,-34.3277359115,,-105.6413003043,-1137.6489969745,114.2228496727,,,,-975.346033808,,,,,-61.2854104565,-41.5984748832,-61.2854104565,-41.5984748832,,,-272.2642920631,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-28 00:00:00,2018-04-28 00:00:00,CNY,123686853.71,,,,,,,,,,,,1843544.24,3877074.94,0.0,0.0,129407472.89,107791239.07,,,,,,54185641.85,40285226.18,32536903.28,0.0,0.0,234799010.38,,0.0,-105391537.49,30000000.0,124150.56,119364.08,,,,0.0,0.0,30243514.64,5384775.63,,,,,30321.03,0.0,0.0,5415096.66,,0.0,24828417.98,,,90000000.0,,21000000.0,,0.0,111000000.0,,360015.05,,,,,0.0,0.0,360015.05,,0.0,110639984.95,-998424.54,,0.0,29078440.9,332991845.01,,0.0,362070285.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.2315529776,,,,,,,,,,,,-58.2758986627,-33.465358826,,,-30.9928037449,51.7900526666,,,,,,54.454774568,-14.505764356,6.277838496,,,27.7257462189,,,-2950.8080386464,-43.3962264151,-61.5397869497,3310.4022857143,,,,,,-43.285933626,368.9998991761,,,,,-99.620987125,,,-97.5290245863,,,114.9729482922,,,,,425.0,,,2675.0,,-46.8072693693,,,,,,,-57.3852126951,,,3406.6057072678,-335.9550722713,,,118.3406263525,-41.6002111357,,,-12.0434952847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002270.SZ,002270,华明装备,10120706,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-04-26 00:00:00,2018-04-24 00:00:00,CNY,726163301.77,,,,,,,,,,,,11695795.66,21565170.04,0.0,0.0,759424267.47,502699222.53,,,,,,135958727.61,135899246.88,115524277.51,0.0,0.0,890081474.53,,0.0,-130657207.06,358000000.0,3391131.13,190500.0,,,,0.0,0.0,361581631.13,19992776.0,340000000.0,,,,8000000.0,0.0,0.0,367992776.0,,0.0,-6411144.87,6558155.84,6311917.77,,,,,0.0,6558155.84,50000000.0,41794316.1,,,19025801.37,,0.0,0.0,110820117.47,,0.0,-104261961.63,4128581.7,,0.0,-237201731.86,570193576.87,,0.0,332991845.01,234214061.1,25694312.97,31277928.68,31277928.68,,4453623.6,74157.2,,,,151057.39,,,-3518168.44,-2739325.58,-1471870.3,-866510.15,-605360.15,,-239092878.69,-285602491.27,105902386.28,,0.0,0.0,-130657207.06,,,,,332991845.01,570193576.87,,,,,-237201731.86,51.2981251093,,,,,,,,,,,,30.826410106,190.7196916761,,,53.0131584102,316.6140716044,,,,,,84.5087790544,23.4828094838,32.931068838,,,127.461688981,,,-224.4324190415,,,-85.1137900715,,,,,,233.7624637576,240.3106982804,,,,,,,,6163.8564330782,,,-106.2572075466,-98.0700885189,65.3885974024,,,,,,-98.3176295985,25.0,-59.2686449805,,,165.480873718,,,,-26.0095430436,,,-143.4352130194,72.6680721351,,,-152.7239233503,373.9777722858,,,-41.6002111357,15.29359031,416.6439674711,205.1649468447,205.1649468447,,246.2818736776,,,,,112.9135191913,,,-363.0253372109,,-273.8901202794,-202.371488987,,,-1950.1580713881,-126.596176106,4254.6987373621,,,,-224.4324190415,,,,,-41.6002111357,373.9777722858,,,,,-152.7239233503,标准无保留意见,,,,,
002270.SZ,002270,华明装备,10120706,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-14 00:00:00,2017-10-25 00:00:00,CNY,515627130.62,,,,,,,,,,,,8334112.14,14862201.99,,0.0,538823444.75,194495632.23,,,,,,101980430.23,113504834.9,86880298.48,,0.0,496861195.84,,0.0,41962248.91,248000000.0,2715323.13,181260.0,,,,,0.0,250896583.13,6508728.94,240000000.0,,,,8000000.0,,0.0,254508728.94,,0.0,-3612145.81,6556561.1,6556561.1,,,,,0.0,6556561.1,50000000.0,41794315.91,,,27168000.0,,,0.0,118962315.91,,0.0,-112405754.81,1871758.61,,0.0,-72183893.1,570193576.87,,0.0,498009683.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9270081793,,,,,,,,,,,,100.7434532754,283.8928297683,,,18.9957209175,61.4822294881,,,,,,77.8227285029,39.9045666921,23.3472225066,,,50.8569284946,,,-66.0086752368,-13.5888501742,25.4754801129,-84.4737696176,,,,,,21391.1075352832,152.6055015943,-16.3763066202,,,,,,,9777.551473823,,,-156.3270548111,,,,,,,,-86.8868778,25.0,-58.7211027211,,,984.5508982036,,,,-15.7780715317,,,-23.186245064,1773.730336433,,,-333.6656794892,373.9777722858,,,229.3897868931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
