常用指标,每股净资产,11.062448,10.829198,10.728661,10.522655,10.414722,10.228466,10.035546,9.789917,9.829327,9.546827,9.26388,9.039294,9.054401,8.812509,8.57312,8.304738,8.368115,8.146371,7.904499,7.671226,7.72111,7.484934,7.240205,7.08385,7.176405,6.93043,6.786842,6.529964,6.530668,6.296032,6.119161,5.871231,5.851341,5.727833,5.619684,5.421453,5.462005,5.285249,5.208177,4.986484,5.004966,4.798163,4.617193,4.401139,4.424436,4.233245,4.061246,3.855531,3.866021,3.625982,3.513512,3.350513,3.415412,3.21777,3.072666,2.909401,2.925213,2.740721,2.580602,2.459432,2.495474,2.350674,2.256853,2.108499,2.152838,2.017528,1.93465,1.845451,1.905735,1.805834,1.741514,1.646633,1.696334,1.613521,1.559665,1.492783,1.453067,1.397812,,1.13862,1.036076,,-3.162794,-3.342849,1.108741,1.142375,1.119993,1.083969,1.07275,1.125918
常用指标,每股现金流,3.97376,5.304413,4.346735,2.206233,2.644389,1.625091,3.022522,0.075708,3.836209,3.975797,5.356569,3.639852,3.10211,3.941159,5.169794,3.957287,3.387192,1.012555,2.711647,1.059311,1.719015,4.370329,5.668917,5.257284,5.46829,1.948673,3.858529,2.819243,2.931407,2.031758,2.477229,0.523367,0.174407,2.162875,2.011172,0.97232,0.306688,0.671201,0.796289,0.83509,0.560073,3.175481,2.111714,3.041042,1.454222,0.5699,0.218168,1.189766,0.70574,-0.00554,0.199191,0.408191,0.923859,1.525965,2.529769,2.350338,1.144337,0.997247,0.489029,0.68045,0.949896,0.797022,1.879701,1.447453,0.851981,1.209098,1.02448,-0.20138,-0.397225,1.110454,0.240234,0.587188,0.328107,0.886563,1.309269,0.940542,0.317853,1.186222,,1.149545,1.48183,,0.751632,1.001325,1.367411,0.167312,0.364204,,,
常用指标,净资产收益率(ROE),2.2075,9.45,6.975,4.41,2.265,9.88,7.3275,4.765,2.515,10.66,7.92,5.255,2.805,11.45,8.49,5.63,3.0375,12.15,8.8575,5.95,3.1625,11.95,8.7375,5.85,3.36,13.05,10.725,14.41,3.5875,13.79,11.3625,7.665,3.85,14.35,11.65,7.845,3.95,15.24,12.3975,8.415,4.28,17.1,13.95,9.43,4.8375,19.96,16.14,10.885,5.5675,21.92,17.25,11.625,5.9275,23.02,18.18,12.155,6.2,23.44,18.8025,12.56,6.36,22.79,17.77,23.9,5.97,20.14,15.76,10.4,,,,11.39,,,12.79,,,,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,毛利率,44.266614,50.593603,49.76501,46.572167,46.761822,51.214828,49.086877,46.710218,46.432681,49.908074,48.091261,45.336026,46.583859,45.793359,44.992915,42.479528,43.809802,44.927988,44.356284,44.378389,46.198615,44.340944,42.616791,42.178942,47.070874,45.671707,48.242037,47.171804,43.778582,47.970053,51.009869,50.375918,50.855485,49.806056,54.274664,53.944901,51.920854,53.309631,55.725084,54.269857,50.29785,51.535375,55.062634,54.274622,53.205382,54.578292,58.843936,58.919387,58.635086,57.161609,59.748097,59.741734,59.715078,57.260613,59.543232,60.138011,60.756237,57.026939,60.058738,60.812332,61.134979,56.322261,59.482938,60.692979,61.733724,53.640928,56.517115,57.340649,62.395214,46.336494,51.573686,53.902081,57.256742,44.533497,49.723096,49.425711,50.95928,57.578162,41.851882,59.79284,56.452228,59.705843,60.286919,56.30888,-5.870375,7.065646,5.180861,-55.423965,-17.28166,
常用指标,销售净利率,38.205061,44.229902,42.479704,39.523802,39.811725,44.651333,43.177761,40.736363,40.056767,43.30791,41.446685,39.044098,39.882071,39.329229,37.46317,35.415683,36.52948,37.147869,35.575409,35.16705,36.848982,35.99157,34.576448,33.402608,37.454125,36.64338,39.058833,38.086314,35.112377,38.605227,41.611284,41.465114,40.096248,39.566443,42.758033,42.43727,40.114496,41.294528,43.15937,42.121508,38.632413,39.808097,42.371165,41.945082,41.099225,41.931909,45.202614,45.179569,45.169799,44.597777,46.563268,46.374331,46.57079,44.453528,46.257407,46.420903,46.842776,43.863396,46.620551,47.090954,47.300491,43.596597,45.85561,46.759086,47.774164,41.799427,44.315063,44.901989,48.416041,35.883173,40.168395,41.855529,44.000528,32.259587,35.028019,35.365518,34.651504,27.579113,29.136704,29.982638,23.321509,33.205647,22.332103,18.127604,8.083893,8.083161,7.413403,9.753445,6.340343,
常用指标,期间费用率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
常用指标,资产负债率,92.190143,92.011589,92.059247,92.088991,92.122097,91.833012,91.88904,91.797994,91.855855,91.550705,91.73641,91.764478,91.431743,91.128865,91.330094,91.396671,91.004739,90.687719,91.063678,91.328602,91.287618,91.274524,91.568796,91.704653,91.337157,91.059271,91.222656,91.901112,91.694913,91.534577,91.911305,91.970865,91.75314,91.792645,91.844911,92.041113,91.788892,91.792098,91.736632,92.060231,91.810285,91.893125,92.351692,92.801821,92.422826,92.540963,92.891776,93.304153,93.093783,93.241993,93.408638,93.723917,93.474985,93.567181,93.810001,94.040619,93.774385,93.81126,94.038038,94.229241,93.938671,93.894939,94.339608,94.524852,94.23103,94.239024,94.422454,94.570045,94.165343,93.777828,93.757487,94.102719,93.754437,93.732911,93.881694,93.938852,93.782958,93.721859,,95.318289,95.958272,,109.944954,111.742622,96.18977,95.553637,95.281057,94.873393,94.322078,96.701971
每股指标,基本每股收益,0.24,1.0,0.73,0.46,0.23,0.98,0.72,0.47,0.24,0.98,0.72,0.48,0.25,0.97,0.72,0.47,0.25,0.95,0.69,0.46,0.24,0.86,0.64,0.42,0.24,0.86,0.71,0.47,0.23,0.82,0.67,0.45,0.22,0.79,0.64,0.43,0.21,0.77,0.63,0.42,0.21,0.77,0.62,0.42,0.21,0.78,0.63,0.42,0.21,0.75,0.59,0.4,0.2,0.68,0.53,0.35,0.18,0.6,0.47,0.31,0.15,0.48,0.37,0.25,0.12,0.38,0.3,0.2,,,,0.19,,,0.19,,,,,,,,,,,,,,,
每股指标,稀释每股收益,0.24,1.0,0.73,0.46,0.23,0.98,0.72,0.47,0.24,0.98,0.72,0.48,0.25,0.97,0.72,0.47,0.25,0.95,0.69,0.46,0.24,0.86,0.64,0.42,0.24,0.86,0.71,0.47,0.23,0.82,0.67,0.45,0.22,0.79,0.64,0.43,0.21,0.77,0.63,0.42,0.21,0.77,0.62,0.42,0.21,0.78,0.62,0.42,0.21,0.74,0.58,0.39,0.19,0.67,0.52,0.35,0.17,0.59,0.46,0.31,0.15,0.48,0.37,0.25,0.12,0.38,0.3,0.2,,,,0.19,,,0.19,,,,,,,,,,,,,,,
