代码,简称,公告标题,公告时间,公告链接
601398,工商银行,工商银行2025年度报告,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1225047240&orgId=jjxt0000019&announcementTime=2026-03-28
601398,工商银行,工商银行2025年度报告摘要,2026-03-28,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1225046871&orgId=jjxt0000019&announcementTime=2026-03-28
601398,工商银行,工商银行2024年度报告,2025-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1222948914&orgId=jjxt0000019&announcementTime=2025-03-29
601398,工商银行,工商银行2024年度报告摘要,2025-03-29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1222948910&orgId=jjxt0000019&announcementTime=2025-03-29
