代码,简称,公告标题,公告时间,公告链接
601398,工商银行,工商银行H股公告-2026年第一季度报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1225256235&orgId=jjxt0000019&announcementTime=2026-04-30
601398,工商银行,工商银行2026年第一季度报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1225255391&orgId=jjxt0000019&announcementTime=2026-04-30
601398,工商银行,工商银行H股公告-2025年第一季度报告,2025-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1223415489&orgId=jjxt0000019&announcementTime=2025-04-30
601398,工商银行,工商银行2025年第一季度报告,2025-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601398&announcementId=1223415487&orgId=jjxt0000019&announcementTime=2025-04-30
